concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
TG:C69744f7dfd8740,TG,Seebeck coefficient 2.49 mV K-1,,"[""Seebeck coefficient 2.49 mV K-1""]","[""quantity""]","[""TG:P0063:val""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0063""]",1
TG:C6997e210d41da8,TG,Connection of P-type and N-type thermogalvanic hydrogels,,"[""Connection of P-type and N-type thermogalvanic hydrogels""]","[""design_strategy""]","[""TG:P0190:connect""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0190""]",1
TG:C6999a52fd245be,TG,Temperature-driven electrolyte phase change,,"[""Temperature-driven electrolyte phase change""]","[""mechanism_process""]","[""TG:P0213:phase""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0213""]",1
TG:C69a03a53dd3b88,TG,Reversible device polarization from p-type to n-type,,"[""Reversible device polarization from p-type to n-type""]","[""state_structure""]","[""TG:P0273:pol""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0273""]",1
TG:C69a45d681ba3c5,TG,Ion solvation entropies in aqueous ethanol,,"[""Ion solvation entropies in aqueous ethanol""]","[""quantity""]","[""TG:P0238:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0238""]",1
TG:C69c6343b471923,TG,Fivefold sensitivity relative to commercial FHF05 sensor,,"[""Fivefold sensitivity relative to commercial FHF05 sensor""]","[""performance_function""]","[""TG:P0079:sensitivity""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0079""]",1
TG:C69d3f43e8e3cd9,TG,n-type liquid flow thermocell,,"[""n-type liquid flow thermocell""]","[""material_entity""]","[""TG:P0258:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0258""]",1
TG:C69ff8dcccf5b84,TG,Open-circuit voltage about 16.2 mV,,"[""Open-circuit voltage about 16.2 mV""]","[""quantity""]","[""TG:P0068:v""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0068""]",1
TG:C6a0995ddce7544,TG,p-Type supramolecular thermocell,,"[""p-Type supramolecular thermocell""]","[""material_entity""]","[""TG:P0315:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0315""]",1
TG:C6a0e1f81639267,TG,P-max ratio with versus without convection,,"[""P-max ratio with versus without convection""]","[""quantity""]","[""TG:P0121:n12""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0121""]",1
TG:C6a0fe72c3dff08,TG,Measured E-h in case B,,"[""Measured E-h in case B""]","[""quantity""]","[""TG:P0333:eh""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0333""]",1
TG:C6a160a3e4c4c73,TG,Thermogalvanic effect,Temperature-dependent electrochemical redox behavior that produces an electrical response to heat.,"[""Thermogalvanic effect""]","[""mechanism_process""]","[""TG:P0039:effect"",""TG:P0047:effect"",""TG:P0075:effect"",""TG:P0112:n3"",""TG:P0137:galvanic"",""TG:P0145:tg"",""TG:P0146:tg"",""TG:P0147:tg"",""TG:P0162:tg"",""TG:P0173:n5"",""TG:P0196:tg"",""TG:P0221:c"",""TG:P0251:tg""]",model_merged,g0020,"All denote the thermogalvanic process. Redox species, matrices, enhancement mechanisms and applications qualify individual claims; thermodiffusion and other coupled effects remain distinct.",14,"[""P0039"",""P0047"",""P0075"",""P0112"",""P0137"",""P0145"",""P0146"",""P0147"",""P0162"",""P0173"",""P0196"",""P0221"",""P0251""]",13
TG:C6a35e5abfa77a7,TG,Complex crystal structure,,"[""Complex crystal structure""]","[""state_structure""]","[""TG:P0240:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0240""]",1
TG:C6a5c20df53f17e,TG,Oxidant–reductant differences in hydration-shell behavior,,"[""Oxidant–reductant differences in hydration-shell behavior""]","[""state_structure""]","[""TG:P0020:hydration""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0020""]",1
TG:C6a628eea996fed,TG,Efficient heat harvesting,,"[""Efficient heat harvesting""]","[""performance_function""]","[""TG:P0264:harvest""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0264""]",1
TG:C6a6681d91ad8ae,TG,Porous layered structure,,"[""Porous layered structure""]","[""state_structure""]","[""TG:P0154:structure""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0154""]",1
TG:C6a6ea8acdefccb,TG,Temperature-dependent ferri/ferrocyanide redox potential,,"[""Temperature-dependent ferri/ferrocyanide redox potential""]","[""quantity""]","[""TG:P0231:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0231""]",1
TG:C6a70a0d3707fc3,TG,SWNT-coated porous carbon textile electrode,,"[""SWNT-coated porous carbon textile electrode""]","[""material_entity""]","[""TG:P0231:n4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0231""]",1
TG:C6a783a327c244c,TG,Wide operational temperature range (>50 °C),,"[""Wide operational temperature range (>50 °C)""]","[""performance_function""]","[""TG:P0032:range""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0032""]",1
TG:C6a7df004c09e0f,TG,Polar corona in the three-dimensional network,,"[""Polar corona in the three-dimensional network""]","[""state_structure""]","[""TG:P0197:cor""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0197""]",1
TG:C6a89c58eba49fb,TG,Enhanced surface charge density,,"[""Enhanced surface charge density""]","[""quantity""]","[""TG:P0174:n14""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0174""]",1
TG:C6ab4ff55c945f3,TG,Short-circuit currents of 100–425 μA,,"[""Short-circuit currents of 100–425 μA""]","[""quantity""]","[""TG:P0325:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0325""]",1
TG:C6ababc9951c4b1,TG,"Direct, tunable polyanion–redox species interactions",,"[""Direct, tunable polyanion–redox species interactions""]","[""interaction""]","[""TG:P0085:f""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0085""]",1
TG:C6abfd6ecf5f055,TG,Mechanical toughness of 70.65 MJ m-3,,"[""Mechanical toughness of 70.65 MJ m-3""]","[""quantity""]","[""TG:P0006:tough""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0006""]",1
TG:C6aceab0d910017,TG,Open-circuit voltage rising to 32 mV,,"[""Open-circuit voltage rising to 32 mV""]","[""quantity""]","[""TG:P0050:voltage""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0050""]",1
TG:C6ad1f61fae5355,TG,Enlarged electroactive surface areas,,"[""Enlarged electroactive surface areas""]","[""descriptor""]","[""TG:P0083:area""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0083""]",1
TG:C6ade4f38f04e3a,TG,Ionic thermoelectric gelatin tactile sensor,,"[""Ionic thermoelectric gelatin tactile sensor""]","[""material_entity""]","[""TG:P0143:sensor""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0143""]",1
TG:C6af045b44916bb,TG,1.5 cm3 thermocell device (1 × 1 × 1.5 cm),,"[""1.5 cm3 thermocell device (1 × 1 × 1.5 cm)""]","[""material_entity""]","[""TG:P0279:small""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0279""]",1
TG:C6af359d7b9bd06,TG,Self-signaled fire warning,,"[""Self-signaled fire warning""]","[""application""]","[""TG:P0080:warning""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0080""]",1
TG:C6af4d3bd4db5bc,TG,Thermally regenerative electrochemically cycled flow battery (TREC-FB),,"[""Thermally regenerative electrochemically cycled flow battery (TREC-FB)""]","[""material_entity""]","[""TG:P0205:fb""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0205""]",1
TG:C6af515910ae173,TG,Excellent thermoelectric stability,,"[""Excellent thermoelectric stability""]","[""performance_function""]","[""TG:P0272:te""]",model_uncertain_retained,g0065,"Thermoelectric stability is asserted without a tested property, operating condition, or retention criterion establishing its meaning or equivalence.",1,"[""P0272""]",1
TG:C6afa4bfb691b06,TG,Non-toxic,Descriptor asserting absence of toxicity in the stated material context.,"[""Non-toxic""]","[""descriptor""]","[""TG:P0035:nontoxic"",""TG:P0062:n""]",model_merged,g0018,Both apply the same toxicity descriptor to the SO4²−/SO3²− redox couple; no broader safety claim is inferred.,2,"[""P0035"",""P0062""]",2
TG:C6b05ee9dc1787c,TG,Si electrode in molten LiCl-KCl-LiH,,"[""Si electrode in molten LiCl-KCl-LiH""]","[""design_strategy""]","[""TG:P0234:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0234""]",1
TG:C6b210b1c6c7f25,TG,Short-circuit current greater than 100 μA,,"[""Short-circuit current greater than 100 μA""]","[""quantity""]","[""TG:P0057:current""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0057""]",1
TG:C6b5742eea84c26,TG,Enhanced thermoelectric performance,,"[""Enhanced thermoelectric performance""]","[""performance_function""]","[""TG:P0141:performance""]",model_uncertain_retained,g0039,A proposed general performance enhancement is given without a metric; it cannot be equated with an observed thermogalvanic outcome.,1,"[""P0141""]",1
TG:C6b6409db484146,TG,Aluminium corrosion rate in LiNO3 solution,,"[""Aluminium corrosion rate in LiNO3 solution""]","[""quantity""]","[""TG:P0327:rate""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0327""]",1
TG:C6b6ae5ad966d2f,TG,Symmetrical thermogalvanic cells with silver-chloride and quinhydrone electrodes,,"[""Symmetrical thermogalvanic cells with silver-chloride and quinhydrone electrodes""]","[""material_entity""]","[""TG:P0236:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0236""]",1
TG:C6b9960da4c0620,TG,Continuous external-circuit current and power generation,,"[""Continuous external-circuit current and power generation""]","[""performance_function""]","[""TG:P0134:current""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0134""]",1
TG:C6b9af3b53a3590,TG,Water evaporation-enhanced thermogalvanic cell (WE-TGC),,"[""Water evaporation-enhanced thermogalvanic cell (WE-TGC)""]","[""material_entity""]","[""TG:P0010:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0010""]",1
TG:C6bab8cae954517,TG,Charge difference accumulation,,"[""Charge difference accumulation""]","[""mechanism_process""]","[""TG:P0100:n8""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0100""]",1
TG:C6bb9bfca659eac,TG,Seebeck coefficient of -4.67 mV K-1,,"[""Seebeck coefficient of -4.67 mV K-1""]","[""quantity""]","[""TG:P0142:seebeck""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0142""]",1
TG:C6bbcd35a64da78,TG,Wearable self-powered communication devices,,"[""Wearable self-powered communication devices""]","[""application""]","[""TG:P0142:wearable""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0142""]",1
TG:C6bdcfca669a172,TG,Fe3+/Fe2+ thermopower a,,"[""Fe3+/Fe2+ thermopower a""]","[""quantity""]","[""TG:P0183:alpha""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0183""]",1
TG:C6bfb582351b6cc,TG,Improved power output stability,,"[""Improved power output stability""]","[""performance_function""]","[""TG:P0050:stability""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0050""]",1
TG:C6c0a9c75243bbe,TG,Flow-cell thermocell conversion efficiency,,"[""Flow-cell thermocell conversion efficiency""]","[""performance_function""]","[""TG:P0303:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0303""]",1
TG:C6c131e4204dd5c,TG,Combining aqueous iron(II/III) sulphate with sodium sulphate,,"[""Combining aqueous iron(II/III) sulphate with sodium sulphate""]","[""design_strategy""]","[""TG:P0105:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0105""]",1
TG:C6c4f1472267ac2,TG,Thermocell heat flux,,"[""Thermocell heat flux""]","[""quantity""]","[""TG:P0092:audit_v1_a001_object""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0092""]",1
TG:C6c55207d3c09bb,TG,Zinc–iodine thermal charging cells (ZITCCs),,"[""Zinc–iodine thermal charging cells (ZITCCs)""]","[""material_entity""]","[""TG:P0196:z""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,7,"[""P0196""]",1
TG:C6c636527043cf5,TG,HCl Soret coefficients in aqueous 2-propanol,,"[""HCl Soret coefficients in aqueous 2-propanol""]","[""quantity""]","[""TG:P0244:s""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0244""]",1
TG:C6c6de0d4b7319c,TG,Measured efficiency exceeding estimated efficiency,,"[""Measured efficiency exceeding estimated efficiency""]","[""performance_function""]","[""TG:P0092:o""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0092""]",1
TG:C6c82f31bd7e8f3,TG,Diethylenetriaminepentaacetic acid,,"[""Diethylenetriaminepentaacetic acid""]","[""material_entity""]","[""TG:P0097:audit_v1_a004_subject""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0097""]",1
TG:C6c91882f3d2053,TG,Most evaluated thermocell measurement methodologies,,"[""Most evaluated thermocell measurement methodologies""]","[""design_strategy""]","[""TG:P0103:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0103""]",1
TG:C6ca6c7852d3910,TG,p-n junction of thermocells,,"[""p-n junction of thermocells""]","[""material_entity""]","[""TG:P0284:pn""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0284""]",1
TG:C6cae5b868a070a,TG,Easy re-shaping,,"[""Easy re-shaping""]","[""performance_function""]","[""TG:P0001:shape""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0001""]",1
TG:C6cdf833525ee58,TG,Mandarin peel waste,,"[""Mandarin peel waste""]","[""material_entity""]","[""TG:P0286:peel""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0286""]",1
