cutoff_year,ite_donor_material,tg_anchor_material,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,ite_lead_years,ite_count,tg_donor_count,tg_anchor_count,future_TG_material_pair_label,future_example_title,future_window
2021,deep-eutectic electrolyte,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,4,7,2,0,2,0,,2022-2023
2021,deep-eutectic electrolyte,ferri/ferrocyanide electrolyte,2,8,0,8,2,1,0,0.0,16,3,7,2,0,20,0,,2022-2023
2021,deep-eutectic electrolyte,graphene/graphene-oxide scaffold,2,6,0,4,2,3,1,0.45511961331341866,12,2,7,2,0,4,0,,2022-2023
2021,deep-eutectic electrolyte,iodide/triiodide electrolyte,2,6,0,5,2,2,0,0.0,12,3,7,2,0,7,0,,2022-2023
2021,deep-eutectic electrolyte,ionic-liquid electrolyte,2,15,0,3,2,14,2,1.013230239864666,30,2,7,2,0,7,0,,2022-2023
2021,deep-eutectic electrolyte,porous carbon electrode,2,6,0,6,2,0,0,0.0,12,3,7,2,0,3,0,,2022-2023
2021,ethylene-glycol organohydrogel,Cu-based redox electrolyte,1,2,0,1,1,1,0,0.0,2,3,15,5,0,2,0,,2022-2023
2021,ethylene-glycol organohydrogel,Fe2+/Fe3+ redox electrolyte,1,6,0,6,1,0,0,0.0,6,3,15,5,0,12,1,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,2022-2023
2021,ethylene-glycol organohydrogel,K-salt electrolyte,1,5,0,5,1,1,0,0.0,5,3,15,5,0,6,0,,2022-2023
2021,ethylene-glycol organohydrogel,Li-salt electrolyte,1,6,0,2,1,4,1,0.36926937306885504,6,2,15,5,0,3,0,,2022-2023
2021,ethylene-glycol organohydrogel,Na-salt electrolyte,1,10,0,8,1,3,1,0.36926937306885504,10,2,15,5,0,5,0,,2022-2023
2021,ethylene-glycol organohydrogel,Prussian-blue/hexacyanoferrate electrode,1,3,0,3,1,1,0,0.0,3,3,15,5,0,3,0,,2022-2023
2021,ethylene-glycol organohydrogel,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.36926937306885504,4,2,15,5,0,4,0,,2022-2023
2021,ethylene-glycol organohydrogel,carbon nanotube scaffold,1,11,0,7,1,5,1,0.36926937306885504,11,2,15,5,0,7,0,,2022-2023
2021,ethylene-glycol organohydrogel,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,15,5,0,2,0,,2022-2023
2021,ethylene-glycol organohydrogel,ferri/ferrocyanide electrolyte,1,8,0,8,1,1,0,0.0,8,3,15,5,0,20,1,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments,2022-2023
2021,ethylene-glycol organohydrogel,graphene/graphene-oxide scaffold,1,6,0,4,1,3,1,0.36926937306885504,6,2,15,5,0,4,0,,2022-2023
2021,ethylene-glycol organohydrogel,iodide/triiodide electrolyte,1,6,0,5,1,2,1,0.36926937306885504,6,2,15,5,0,7,0,,2022-2023
2021,ethylene-glycol organohydrogel,ionic-liquid electrolyte,1,15,0,3,1,14,0,0.0,15,1,15,5,0,7,0,,2022-2023
2021,ethylene-glycol organohydrogel,porous carbon electrode,1,6,0,6,1,0,1,0.36926937306885504,6,2,15,5,0,3,0,,2022-2023
2021,graphene/graphene-oxide scaffold,Prussian-blue/hexacyanoferrate electrode,6,3,4,3,3,1,2,0.8979307383872341,18,2,0,11,4,3,0,,2022-2023
2021,graphene/graphene-oxide scaffold,acetonitrile/nitrile solvent,6,4,4,3,3,2,1,0.36926937306885504,24,2,0,11,4,4,0,,2022-2023
2021,graphene/graphene-oxide scaffold,cyclodextrin host,6,1,4,1,3,0,0,0.0,6,3,0,11,4,2,0,,2022-2023
2021,graphene/graphene-oxide scaffold,iodide/triiodide electrolyte,6,6,4,5,3,2,2,0.8501677200318429,36,2,0,11,4,7,0,,2022-2023
2021,graphene/graphene-oxide scaffold,ionic-liquid electrolyte,6,15,4,3,3,14,3,1.5934995251821467,90,1,0,11,4,7,0,,2022-2023
2021,graphene/graphene-oxide scaffold,porous carbon electrode,6,6,4,6,3,0,3,1.3444123910443486,36,2,0,11,4,3,1,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,2022-2023
2021,iodide/triiodide electrolyte,Fe2+/Fe3+ redox electrolyte,6,6,5,6,2,0,1,0.48089834696298783,36,2,16,8,7,12,0,,2022-2023
2021,iodide/triiodide electrolyte,Prussian-blue/hexacyanoferrate electrode,6,3,5,3,2,1,1,0.48089834696298783,18,2,16,8,7,3,0,,2022-2023
2021,iodide/triiodide electrolyte,porous carbon electrode,6,6,5,6,2,0,2,1.0906168935133367,36,2,16,8,7,3,0,,2022-2023
2021,ionic-liquid electrolyte,Fe2+/Fe3+ redox electrolyte,15,6,3,6,14,0,4,2.271863255450228,90,2,21,82,7,12,0,,2022-2023
2021,ionic-liquid electrolyte,Prussian-blue/hexacyanoferrate electrode,15,3,3,3,14,1,1,0.4170323914242463,45,2,21,82,7,3,1,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,2022-2023
2021,ionic-liquid electrolyte,cyclodextrin host,15,1,3,1,14,0,1,0.5581106265512472,15,2,21,82,7,2,0,,2022-2023
2021,ionic-liquid electrolyte,ferri/ferrocyanide electrolyte,15,8,3,8,14,1,5,2.5888830609896045,120,2,21,82,7,20,0,,2022-2023
2021,metal-oxide electrode,Cu-based redox electrolyte,0,2,0,1,0,1,0,0.0,0,12,9,27,1,2,0,,2022-2023
2021,metal-oxide electrode,Fe2+/Fe3+ redox electrolyte,0,6,0,6,0,0,0,0.0,0,12,9,27,1,12,0,,2022-2023
2021,metal-oxide electrode,K-salt electrolyte,0,5,0,5,0,1,0,0.0,0,12,9,27,1,6,0,,2022-2023
2021,metal-oxide electrode,Li-salt electrolyte,0,6,0,2,0,4,0,0.0,0,12,9,27,1,3,0,,2022-2023
2021,metal-oxide electrode,Na-salt electrolyte,0,10,0,8,0,3,0,0.0,0,12,9,27,1,5,0,,2022-2023
2021,metal-oxide electrode,Prussian-blue/hexacyanoferrate electrode,0,3,0,3,0,1,0,0.0,0,12,9,27,1,3,0,,2022-2023
2021,metal-oxide electrode,acetonitrile/nitrile solvent,0,4,0,3,0,2,0,0.0,0,12,9,27,1,4,0,,2022-2023
2021,metal-oxide electrode,carbon nanotube scaffold,0,11,0,7,0,5,0,0.0,0,12,9,27,1,7,0,,2022-2023
2021,metal-oxide electrode,cyclodextrin host,0,1,0,1,0,0,0,0.0,0,12,9,27,1,2,0,,2022-2023
2021,metal-oxide electrode,ferri/ferrocyanide electrolyte,0,8,0,8,0,1,0,0.0,0,12,9,27,1,20,0,,2022-2023
2021,metal-oxide electrode,graphene/graphene-oxide scaffold,0,6,0,4,0,3,0,0.0,0,12,9,27,1,4,0,,2022-2023
2021,metal-oxide electrode,iodide/triiodide electrolyte,0,6,0,5,0,2,0,0.0,0,12,9,27,1,7,0,,2022-2023
2021,metal-oxide electrode,ionic-liquid electrolyte,0,15,0,3,0,14,0,0.0,0,12,9,27,1,7,0,,2022-2023
2021,metal-oxide electrode,porous carbon electrode,0,6,0,6,0,0,0,0.0,0,12,9,27,1,3,0,,2022-2023
2021,polyaniline conductor,Cu-based redox electrolyte,4,2,2,1,2,1,1,0.45511961331341866,8,2,16,6,1,2,0,,2022-2023
2021,polyaniline conductor,K-salt electrolyte,4,5,2,5,2,1,1,0.5581106265512472,20,2,16,6,1,6,0,,2022-2023
2021,polyaniline conductor,Li-salt electrolyte,4,6,2,2,2,4,2,0.8243889863822738,24,2,16,6,1,3,0,,2022-2023
2021,polyaniline conductor,Na-salt electrolyte,4,10,2,8,2,3,2,0.9273799996201022,40,2,16,6,1,5,0,,2022-2023
2021,polyaniline conductor,Prussian-blue/hexacyanoferrate electrode,4,3,2,3,2,1,0,0.0,12,3,16,6,1,3,0,,2022-2023
2021,polyaniline conductor,acetonitrile/nitrile solvent,4,4,2,3,2,2,1,0.36926937306885504,16,2,16,6,1,4,0,,2022-2023
2021,polyaniline conductor,carbon nanotube scaffold,4,11,2,7,2,5,3,1.382499612933521,44,2,16,6,1,7,1,Constructing Flexible Film Electrode with Porous Layered Structure by MXene/SWCNTs/PANI Ternary Composite for Efficient Low-Grade Thermal Energy Harvest,2022-2023
2021,polyaniline conductor,cyclodextrin host,4,1,2,1,2,0,0,0.0,4,3,16,6,1,2,0,,2022-2023
2021,polyaniline conductor,ferri/ferrocyanide electrolyte,4,8,2,8,2,1,2,1.1162212531024944,32,2,16,6,1,20,0,,2022-2023
2021,polyaniline conductor,iodide/triiodide electrolyte,4,6,2,5,2,2,1,0.36926937306885504,24,2,16,6,1,7,0,,2022-2023
2021,polyaniline conductor,ionic-liquid electrolyte,4,15,2,3,2,14,2,1.013230239864666,60,1,16,6,1,7,0,,2022-2023
2021,polyaniline conductor,porous carbon electrode,4,6,2,6,2,0,2,0.9273799996201022,24,2,16,6,1,3,0,,2022-2023
2021,silica/inorganic nanoparticle filler,Cu-based redox electrolyte,1,2,0,1,1,1,0,0.0,2,3,27,5,1,2,0,,2022-2023
2021,silica/inorganic nanoparticle filler,Fe2+/Fe3+ redox electrolyte,1,6,0,6,1,0,0,0.0,6,3,27,5,1,12,1,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,2022-2023
2021,silica/inorganic nanoparticle filler,K-salt electrolyte,1,5,0,5,1,1,0,0.0,5,3,27,5,1,6,0,,2022-2023
2021,silica/inorganic nanoparticle filler,Li-salt electrolyte,1,6,0,2,1,4,1,0.36926937306885504,6,2,27,5,1,3,0,,2022-2023
2021,silica/inorganic nanoparticle filler,Na-salt electrolyte,1,10,0,8,1,3,1,0.36926937306885504,10,2,27,5,1,5,0,,2022-2023
2021,silica/inorganic nanoparticle filler,Prussian-blue/hexacyanoferrate electrode,1,3,0,3,1,1,0,0.0,3,3,27,5,1,3,0,,2022-2023
2021,silica/inorganic nanoparticle filler,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.36926937306885504,4,2,27,5,1,4,0,,2022-2023
2021,silica/inorganic nanoparticle filler,carbon nanotube scaffold,1,11,0,7,1,5,1,0.36926937306885504,11,2,27,5,1,7,0,,2022-2023
2021,silica/inorganic nanoparticle filler,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,27,5,1,2,1,"Hierarchical heterostructure built on the basis of SiO2 dielectric matrix and supramolecular complex ?-cyclodextrin-ferrocene: Fabrication, physical properties and applications",2022-2023
2021,silica/inorganic nanoparticle filler,ferri/ferrocyanide electrolyte,1,8,0,8,1,1,0,0.0,8,3,27,5,1,20,0,,2022-2023
2021,silica/inorganic nanoparticle filler,graphene/graphene-oxide scaffold,1,6,0,4,1,3,1,0.36926937306885504,6,2,27,5,1,4,0,,2022-2023
2021,silica/inorganic nanoparticle filler,iodide/triiodide electrolyte,1,6,0,5,1,2,1,0.36926937306885504,6,2,27,5,1,7,0,,2022-2023
2021,silica/inorganic nanoparticle filler,ionic-liquid electrolyte,1,15,0,3,1,14,0,0.0,15,1,27,5,1,7,0,,2022-2023
2021,silica/inorganic nanoparticle filler,porous carbon electrode,1,6,0,6,1,0,1,0.36926937306885504,6,2,27,5,1,3,0,,2022-2023
