paper_id,source,year,title,doi,material
P00880,iTE1,2017,Synthesis of Bi0.5Sb1.5Te3 Sintered Composite with Dispersed Ionic Liquid and Investigation of Thermoelectric Properties,10.2320/matertrans.Y-M2017836,ionic-liquid electrolyte
P00882,iTE1,2012,Electrochemically reduced graphene porous material as light absorber for light-driven thermoelectric generator,10.1039/c2jm33530a,graphene/graphene-oxide scaffold
P00882,iTE1,2012,Electrochemically reduced graphene porous material as light absorber for light-driven thermoelectric generator,10.1039/c2jm33530a,ionic-liquid electrolyte
P00884,iTE1,2021,Improved room-temperature thermoelectric characteristics in F4TCNQ-doped CNT yarn/P3HT composite by controlled doping,10.1016/j.orgel.2020.106056,carbon nanotube scaffold
P00885,iTE1,2026,Temperature-Driven Reversible p-to-n Switching in Ionic Liquid-Modified Single-Walled Carbon Nanotube Thermoelectric Films for Flexible Waste Heat Recovery,10.1002/smll.202510953,carbon nanotube scaffold
P00885,iTE1,2026,Temperature-Driven Reversible p-to-n Switching in Ionic Liquid-Modified Single-Walled Carbon Nanotube Thermoelectric Films for Flexible Waste Heat Recovery,10.1002/smll.202510953,ionic-liquid electrolyte
P00887,iTE1,2021,Synergistically Improving Flexibility and Thermoelectric Performance of Composite Yarn by Continuous Ultrathin PEDOT:PSS/DMSO/Ionic Liquid Coating,10.1021/acsami.1c15946,cellulose nanofiber matrix
P00887,iTE1,2021,Synergistically Improving Flexibility and Thermoelectric Performance of Composite Yarn by Continuous Ultrathin PEDOT:PSS/DMSO/Ionic Liquid Coating,10.1021/acsami.1c15946,PEDOT:PSS conductor
P00887,iTE1,2021,Synergistically Improving Flexibility and Thermoelectric Performance of Composite Yarn by Continuous Ultrathin PEDOT:PSS/DMSO/Ionic Liquid Coating,10.1021/acsami.1c15946,ionic-liquid electrolyte
P00889,iTE1,2026,Synergistic doping of PEDOT:PSS for high performance fabric-based photothermoelectric generator,10.1016/j.solmat.2026.114551,PEDOT:PSS conductor
P00889,iTE1,2026,Synergistic doping of PEDOT:PSS for high performance fabric-based photothermoelectric generator,10.1016/j.solmat.2026.114551,ionic-liquid electrolyte
P00892,iTE1,2011,Effect of ionic liquid amount (C8H15BrN2) on the morphology of Bi2Te3 nanoplates synthesized via a microwave-assisted heating approach,10.1016/j.jallcom.2011.02.142,ionic-liquid electrolyte
P00893,iTE1,2023,Carrier type control in cement-based thermoelectric composites with carbon nanotube and SrTiO3 nanoparticles,10.1016/j.mtcomm.2023.106973,carbon nanotube scaffold
P00898,iTE1,2019,Investigating the high-temperature thermoelectric properties of n-type rutile TiO2,10.1103/PhysRevB.100.195202,metal-oxide electrode
P00902,iTE1,2020,Thermoelectric and optical properties of the SrS graphene by DFT,10.1080/14786435.2020.1803509,graphene/graphene-oxide scaffold
P00903,iTE1,2022,A liquid thermoelectric device composed of organic solution,10.35848/1882-0786/ac6481,acetonitrile/nitrile solvent
P00904,iTE1,2011,"Transport properties of lead phosphate glass doped by cobalt, vanadium and chromium oxides",10.1080/14786435.2011.597362,metal-oxide electrode
P00911,iTE1,2019,A Multiparameter Pressure-Temperature-Humidity Sensor Based on Mixed Ionic-Electronic Cellulose Aerogels,10.1002/advs.201802128,cellulose nanofiber matrix
P00912,iTE1,2024,A strategy towards fabrication of thermoplastic-based composites with outstanding mechanical and thermoelectric performances,10.1016/j.jcis.2024.06.188,PEDOT:PSS conductor
P00912,iTE1,2024,A strategy towards fabrication of thermoplastic-based composites with outstanding mechanical and thermoelectric performances,10.1016/j.jcis.2024.06.188,carbon nanotube scaffold
P00914,iTE1,2024,Fabrication of robust and versatile ionic thermoelectric devices of natural clay minerals,10.1016/j.cej.2024.150440,PVA polymer matrix
P00914,iTE1,2024,Fabrication of robust and versatile ionic thermoelectric devices of natural clay minerals,10.1016/j.cej.2024.150440,Li-salt electrolyte
P00915,iTE1,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,10.1016/j.nanoen.2021.106738,ionic-liquid electrolyte
P00915,iTE1,2022,Ion regulation in double-network hydrogel module with ultrahigh thermopower for low-grade heat harvesting,10.1016/j.nanoen.2021.106738,ethylene-glycol organohydrogel
P00916,iTE1,2021,Self-healing Ionic Liquid-based Electronics and Beyond,10.1007/s10118-021-2627-7,ionic-liquid electrolyte
P00920,iTE1,2024,From Academia to Industry: Criteria for Upscaling Ionic Liquid-Based Thermo-Electrochemical Cells for Large-Scale Applications,10.3390/en17010001,ionic-liquid electrolyte
P00924,iTE1,2026,Nanostructured cellulose ionogels with selective anion confinement for high-efficiency thermoelectric harvesting,10.1039/d6mh00255b,cellulose nanofiber matrix
P00927,iTE1,2023,Liquid thermoelectric conversion devices composed of several organic solvents,10.35848/1347-4065/aca858,Fe2+/Fe3+ redox electrolyte
P00927,iTE1,2023,Liquid thermoelectric conversion devices composed of several organic solvents,10.35848/1347-4065/aca858,ethylene-glycol organohydrogel
P00928,iTE1,2020,Enhanced Electrical Conductivity and Seebeck Coefficient in PEDOT:PSS via a Two-Step Ionic Liquid and NaBH4 Treatment for Organic Thermoelectrics,10.3390/polym12030559,PEDOT:PSS conductor
P00928,iTE1,2020,Enhanced Electrical Conductivity and Seebeck Coefficient in PEDOT:PSS via a Two-Step Ionic Liquid and NaBH4 Treatment for Organic Thermoelectrics,10.3390/polym12030559,ionic-liquid electrolyte
P00930,iTE1,2023,Integrated Thermoelectric Design Inspired by Ionic Liquid Microemulsion-Based Gel with Regulatable Dual-Temperature Responsiveness,10.1021/acsapm.3c00169,Li-salt electrolyte
P00930,iTE1,2023,Integrated Thermoelectric Design Inspired by Ionic Liquid Microemulsion-Based Gel with Regulatable Dual-Temperature Responsiveness,10.1021/acsapm.3c00169,ionic-liquid electrolyte
P00930,iTE1,2023,Integrated Thermoelectric Design Inspired by Ionic Liquid Microemulsion-Based Gel with Regulatable Dual-Temperature Responsiveness,10.1021/acsapm.3c00169,ethylene-glycol organohydrogel
P00934,iTE1,2024,Ionic Power Generation on a Scalable Cellulose@polypyrrole Membrane: The Role of Water and Thermal Gradients,10.1007/s42765-023-00353-w,cellulose nanofiber matrix
P00936,iTE1,2023,Achieving Free-Standing PEDOT:PSS Solar Generators with Efficient All-in-One Photothermoelectric Conversion,10.1021/acsami.3c02852,PEDOT:PSS conductor
P00936,iTE1,2023,Achieving Free-Standing PEDOT:PSS Solar Generators with Efficient All-in-One Photothermoelectric Conversion,10.1021/acsami.3c02852,ionic-liquid electrolyte
P00936,iTE1,2023,Achieving Free-Standing PEDOT:PSS Solar Generators with Efficient All-in-One Photothermoelectric Conversion,10.1021/acsami.3c02852,silica/inorganic nanoparticle filler
P00940,iTE1,2026,Exploration of metal-ionic liquids for enhancing electron conductivity and thermoelectric properties of single-walled carbon nanotube composites,10.1039/d5cc05793k,carbon nanotube scaffold
P00941,iTE1,2024,High Fire-Safety and Multifunctional Eutectogel for Flexible Quasi-Solid-State Supercapacitors,10.1002/adfm.202411029,deep-eutectic electrolyte
P00950,iTE1,2024,High performance nano-enhanced phase change composites based on 2-hydroxyethylamonium stearate for efficient and environmentally friendly thermal energy storage and thermoelectric conversion,10.1016/j.jpowsour.2024.235042,ionic-liquid electrolyte
P00950,iTE1,2024,High performance nano-enhanced phase change composites based on 2-hydroxyethylamonium stearate for efficient and environmentally friendly thermal energy storage and thermoelectric conversion,10.1016/j.jpowsour.2024.235042,silica/inorganic nanoparticle filler
P00954,iTE1,1993,C-AXIS ELECTRICAL-CONDUCTIVITY AND THERMOELECTRIC-POWER OF SODIUM HYDRIDE GRAPHITE TERNARY INTERCALATION COMPOUNDS,10.1103/PhysRevB.47.10662,Na-salt electrolyte
P00967,iTE1,2008,Development of apparatus for simultaneous measurements of Raman spectroscopy and high-sensitivity calorimetry,10.1143/JJAP.47.1775,ionic-liquid electrolyte
P00970,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,ionic-liquid electrolyte
P00975,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,gelatin matrix
P00975,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,ferri/ferrocyanide electrolyte
P00975,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,K-salt electrolyte
P00978,iTE1,2021,Simultaneous increases in electrical conductivity and work function of ionic liquid treated PEDOT:PSS: In-depth investigation and thermoelectric application,10.1016/j.apsusc.2021.149584,PEDOT:PSS conductor
P00978,iTE1,2021,Simultaneous increases in electrical conductivity and work function of ionic liquid treated PEDOT:PSS: In-depth investigation and thermoelectric application,10.1016/j.apsusc.2021.149584,carbon nanotube scaffold
P00978,iTE1,2021,Simultaneous increases in electrical conductivity and work function of ionic liquid treated PEDOT:PSS: In-depth investigation and thermoelectric application,10.1016/j.apsusc.2021.149584,ionic-liquid electrolyte
P00981,iTE1,2011,Thermal conductivity of ionic systems from equilibrium molecular dynamics,10.1088/0953-8984/23/10/102101,Na-salt electrolyte
P00986,iTE1,2013,Semiconducting [(Bi4Te4Br2)(Al2Cl6-xBrx)]Cl2 and [Bi2Se2Br](AlCl4): Cationic Chalcogenide Frameworks from Lewis Acidic Ionic Liquids,10.1021/ic400782c,ionic-liquid electrolyte
P00990,iTE1,2021,Thermoelectric textile devices with thin films of nanocellulose and copper iodide,10.1007/s10854-021-06810-9,cellulose nanofiber matrix
P00994,iTE1,2026,Improvement of the Thermoelectric Power Factor of ZnO Using Ionic Liquids,10.1021/acsaelm.5c01462,ionic-liquid electrolyte
P00996,iTE1,2023,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,10.1016/j.cej.2023.147380,ferri/ferrocyanide electrolyte
P01000,iTE1,2021,An Interdigital Planar Energy Harvesting/Storage Device Based On an Ionic Solid-Gel Polymer,10.1021/acsaelm.0c00853,PVA polymer matrix
P01000,iTE1,2021,An Interdigital Planar Energy Harvesting/Storage Device Based On an Ionic Solid-Gel Polymer,10.1021/acsaelm.0c00853,carbon nanotube scaffold
P01009,iTE1,2023,"Ion specific tuning of nanoparticle dispersion in an ionic liquid: a structural, thermoelectric and thermo-diffusive investigation",10.1039/d3cp02399k,Li-salt electrolyte
P01009,iTE1,2023,"Ion specific tuning of nanoparticle dispersion in an ionic liquid: a structural, thermoelectric and thermo-diffusive investigation",10.1039/d3cp02399k,Na-salt electrolyte
P01009,iTE1,2023,"Ion specific tuning of nanoparticle dispersion in an ionic liquid: a structural, thermoelectric and thermo-diffusive investigation",10.1039/d3cp02399k,ionic-liquid electrolyte
P01010,iTE1,2020,Molecular-level analysis of the wetting behavior of imidazolium-based ionic liquids on bismuth telluride surfaces,10.1016/j.ces.2019.115270,ionic-liquid electrolyte
P01014,iTE1,2014,Concentration dependence of physical properties of liquid NaF-LiF-NdF3 alloys,10.1016/j.nucengdes.2013.12.052,ionic-liquid electrolyte
P01015,iTE1,2021,"Progress of Strategies for Improving Thermoelectric Performance of Poly(3,4-ethylenedioxythiophene):Poly(styrene sulfonate)",10.11777/j.issn1000-3304.2020.20245,PEDOT:PSS conductor
P01015,iTE1,2021,"Progress of Strategies for Improving Thermoelectric Performance of Poly(3,4-ethylenedioxythiophene):Poly(styrene sulfonate)",10.11777/j.issn1000-3304.2020.20245,graphene/graphene-oxide scaffold
P01016,iTE1,2023,Temperature switch of electrochemical Seebeck coefficient of Fe2+/Fe3+via formation of [FeCl4]2-/[FeCl4]-,10.1039/d2ra07886d,Fe2+/Fe3+ redox electrolyte
P01016,iTE1,2023,Temperature switch of electrochemical Seebeck coefficient of Fe2+/Fe3+via formation of [FeCl4]2-/[FeCl4]-,10.1039/d2ra07886d,Li-salt electrolyte
P01019,iTE1,2025,Engineering liquid crystal elastomer unlocks high thermopower for fiber-shaped ionic thermoelectric capacitors,10.1038/s41467-025-68011-w,ionic-liquid electrolyte
P01021,iTE1,2024,"Protic ionic liquids mono, di, triethanolamine laurate as green phase change materials: thermal energy storage capacity and conversion to electricity",10.1007/s10973-024-13270-w,ionic-liquid electrolyte
P01022,iTE1,2026,Continuous heat harvesting by an ionogel mixed with PEDOT:PSS under both fluctuated and steady temperature gradients,10.1039/d5ta09294a,PEDOT:PSS conductor
P01028,iTE1,2006,Study of xCdI2-(100-x)[2Ag2O-(0.7V2O5-0.3B2O3)] electrolyte system for application in solid-state primary cells,10.1016/j.jpowsour.2005.11.038,metal-oxide electrode
P01043,iTE1,2006,Defect disorder of titanium dioxide,10.1021/jp063700k,metal-oxide electrode
P01052,iTE1,2024,Carbon Nanotube Yarns Tailored Using Dispersants and Surfactants for Flexible and Wearable Thermoelectric Generators,10.1021/acsanm.4c00497,carbon nanotube scaffold
P01052,iTE1,2024,Carbon Nanotube Yarns Tailored Using Dispersants and Surfactants for Flexible and Wearable Thermoelectric Generators,10.1021/acsanm.4c00497,glycerol organohydrogel
P01059,iTE1,2020,Efficient biodegradable flexible hydrophobic thermoelectric material based on biomass-derived nanocellulose film and copper iodide thin nanostructured layer,10.1016/j.solener.2020.10.081,cellulose nanofiber matrix
P01065,iTE1,2020,Enhancing the thermoelectric performance of single-walled carbon nanotube-conducting polymer nanocomposites,10.1016/j.jallcom.2020.156354,carbon nanotube scaffold
P01069,iTE1,2021,The Importance of Surface Adsorbates in Solution-Processed Thermoelectric Materials: The Case of SnSe,10.1002/adma.202106858,Na-salt electrolyte
P01076,iTE1,2018,Tailoring the Seebeck Coefficient of PEDOT:PSS by Controlling Ion Stoichiometry in Ionic Liquid Additives,10.1021/acs.chemmater.8b02114,PEDOT:PSS conductor
P01076,iTE1,2018,Tailoring the Seebeck Coefficient of PEDOT:PSS by Controlling Ion Stoichiometry in Ionic Liquid Additives,10.1021/acs.chemmater.8b02114,ionic-liquid electrolyte
P01078,iTE1,2017,Effective treatment methods on PEDOT:PSS to enhance its thermoelectric performance,10.1016/j.synthmet.2016.11.011,PEDOT:PSS conductor
P01088,iTE1,2020,Photothermoelectric Response of Ti3C2Tx MXene Confined Ion Channels,10.1021/acsnano.0c04099,MXene scaffold
P01095,iTE1,2018,Role of Disorder Induced by Doping on the Thermoelectric Properties of Semiconducting Polymers,10.1021/acs.chemmater.8b00394,ionic-liquid electrolyte
P01105,iTE1,2014,"Voltammetric study and electrodeposition of tellurium, lead, and lead telluride in room-temperature ionic liquid 1-ethyl-3-methylimidazolium tetrafluoroborate",10.1016/j.electacta.2014.05.099,ionic-liquid electrolyte
P01107,iTE1,2024,Concentration dependence of resistance components in solutions containing dissolved Fe2+/Fe3+,10.1039/d3ra07829a,Fe2+/Fe3+ redox electrolyte
P01110,iTE1,2016,Tuning the morphology of Te one-dimensional nanostructures by template-free electrochemical deposition in an ionic liquid,10.1016/j.electacta.2015.12.084,ionic-liquid electrolyte
P01111,iTE1,2025,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,10.1021/acs.nanolett.5c01479,Na-salt electrolyte
P01111,iTE1,2025,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,10.1021/acs.nanolett.5c01479,ionic-liquid electrolyte
P01112,iTE1,2020,"Sodium formaldehyde sulfoxylate, an ionic-type, water-soluble reducing reagent to effectively improve seebeck coefficient of PEDOT:PSS film",10.1016/j.orgel.2020.105682,PEDOT:PSS conductor
