active_mention_ids,aliases,claim_count,concept_id,decision_group,definition,domain,label,mention_ids,normalization_reason,normalization_status,paper_ids,roles,source_document_count
"[""TG:P0320:complete_v1_cr001_subject""]","[""Charge-transfer reactions at the electrode–electrolyte interface""]",1,TG:C9792934ffd7abd,,,TG,Charge-transfer reactions at the electrode–electrolyte interface,"[""TG:P0320:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0320""]","[""mechanism_process""]",1
"[""TG:P0061:complete_v1_cr002_subject""]","[""Limitations in antifreezing and antidrying properties""]",1,TG:C97958f5f4cb95e,,,TG,Limitations in antifreezing and antidrying properties,"[""TG:P0061:complete_v1_cr002_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0061""]","[""descriptor""]",1
"[""TG:P0050:duration""]","[""Discharge duration per electrode volume 12.74 min/cm³""]",1,TG:C97a1cc1e5cdbdb,,,TG,Discharge duration per electrode volume 12.74 min/cm³,"[""TG:P0050:duration""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0050""]","[""performance_function""]",1
"[""TG:P0080:conductivity""]","[""Ionic conductivity 0.3 S m⁻¹""]",1,TG:C97a52ddf395fb9,,,TG,Ionic conductivity 0.3 S m⁻¹,"[""TG:P0080:conductivity""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0080""]","[""quantity""]",1
"[""TG:P0025:complete_v1_cr003_subject""]","[""Changes in solvation structure""]",1,TG:C97cf49c90ff714,,,TG,Changes in solvation structure,"[""TG:P0025:complete_v1_cr003_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0025""]","[""state_structure""]",1
"[""TG:P0163:cost""]","[""Overall cost 22.65% lower than CPV-TEG""]",1,TG:C97d636a63cdb58,,,TG,Overall cost 22.65% lower than CPV-TEG,"[""TG:P0163:cost""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0163""]","[""performance_function""]",1
"[""TG:P0271:imm""]","[""Immersion in Fe(ClO4)2/3 solutions""]",1,TG:C97ea9514551d0c,,,TG,Immersion in Fe(ClO4)2/3 solutions,"[""TG:P0271:imm""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0271""]","[""mechanism_process""]",1
"[""TG:P0035:complete_v1_cr002_object""]","[""Thermo-electrochemical cell efficiency""]",1,TG:C97ecf3c8ae67c1,,,TG,Thermo-electrochemical cell efficiency,"[""TG:P0035:complete_v1_cr002_object""]",,new_singleton_no_exact_alias_candidate,"[""P0035""]","[""performance_function""]",1
"[""TG:P0239:n4""]","[""Electrolyte Soret coefficients""]",1,TG:C97ee0c746d64e3,,,TG,Electrolyte Soret coefficients,"[""TG:P0239:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0239""]","[""quantity""]",1
"[""TG:P0188:rank""]","[""Optimal candidate among four pyrazine redox couples""]",1,TG:C97faec9b2ad705,,,TG,Optimal candidate among four pyrazine redox couples,"[""TG:P0188:rank""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0188""]","[""performance_function""]",1
"[""TG:P0097:audit_v1_a001_subject""]","[""Ferricyanide/ferrocyanide [Fe(CN)(6)](3-/4-) redox couple""]",1,TG:C9818f415e8fd77,,,TG,Ferricyanide/ferrocyanide [Fe(CN)(6)](3-/4-) redox couple,"[""TG:P0097:audit_v1_a001_subject""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0097""]","[""material_entity""]",1
"[""TG:P0096:h""]","[""Output power density approximately 200 mW/m2""]",2,TG:C982ad367944836,,,TG,Output power density approximately 200 mW/m2,"[""TG:P0096:h""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0096""]","[""performance_function""]",1
"[""TG:P0104:complete_v1_cr001_subject""]","[""Thermogalvanic conversion""]",1,TG:C9830f4224e974f,,,TG,Thermogalvanic conversion,"[""TG:P0104:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0104""]","[""mechanism_process""]",1
"[""TG:P0009:reaction""]","[""In situ photocatalytically enhanced redox reaction""]",3,TG:C983ac5d4b32fe3,,,TG,In situ photocatalytically enhanced redox reaction,"[""TG:P0009:reaction""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0009""]","[""mechanism_process""]",1
"[""TG:P0142:stability""]","[""Excellent thermoelectric stability""]",1,TG:C983d19a3947853,g0065,,TG,Excellent thermoelectric stability,"[""TG:P0142:stability""]","Stability across a broad temperature range is asserted, but the thermoelectric property retained and stability criterion are unspecified.",model_uncertain_retained,"[""P0142""]","[""performance_function""]",1
"[""TG:P0193:complete_v1_cr002_subject""]","[""Hydrogel electrolytes""]",1,TG:C9840062b62181d,,,TG,Hydrogel electrolytes,"[""TG:P0193:complete_v1_cr002_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0193""]","[""material_entity""]",1
"[""TG:P0063:ent""]","[""Difference in entropy contributions from changing solvation shell sizes""]",2,TG:C9853b386ec3da2,,,TG,Difference in entropy contributions from changing solvation shell sizes,"[""TG:P0063:ent""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0063""]","[""quantity""]",1
"[""TG:P0111:n4""]","[""Hybrid impedance""]",1,TG:C98582da22e753a,,,TG,Hybrid impedance,"[""TG:P0111:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0111""]","[""quantity""]",1
"[""TG:P0233:n9""]","[""Constructed copper-pipe apparatus""]",3,TG:C985fe9230d1216,,,TG,Constructed copper-pipe apparatus,"[""TG:P0233:n9""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0233""]","[""material_entity""]",1
"[""TG:P0324:n10""]","[""Cell resistance""]",1,TG:C9867dd62eb1bc7,,,TG,Cell resistance,"[""TG:P0324:n10""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0324""]","[""quantity""]",1
"[""TG:P0093:c""]","[""Seebeck coefficient change from 0.71 to −1.91 mV K−1""]",1,TG:C987269e798492b,,,TG,Seebeck coefficient change from 0.71 to −1.91 mV K−1,"[""TG:P0093:c""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0093""]","[""quantity""]",1
"[""TG:P0192:power""]","[""Electrochemical thermopower""]",2,TG:C98af30cc86e843,,,TG,Electrochemical thermopower,"[""TG:P0192:power""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0192""]","[""quantity""]",1
"[""TG:P0252:sa""]","[""Sodium alginate""]",1,TG:C98e41e01daae95,,,TG,Sodium alginate,"[""TG:P0252:sa""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0252""]","[""material_entity""]",1
"[""TG:P0173:n3""]","[""FeCl3/K4[Fe(CN)6] redox couples""]",2,TG:C98e4f10e0525f6,,,TG,FeCl3/K4[Fe(CN)6] redox couples,"[""TG:P0173:n3""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0173""]","[""material_entity""]",1
"[""TG:P0076:regeneration""]","[""Cell regeneration after 18 months of storage""]",1,TG:C98f227be91c754,,,TG,Cell regeneration after 18 months of storage,"[""TG:P0076:regeneration""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0076""]","[""mechanism_process""]",1
"[""TG:P0064:sr""]","[""High strain responsivity""]",2,TG:C98f8f6b92436a5,,,TG,High strain responsivity,"[""TG:P0064:sr""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0064""]","[""performance_function""]",1
"[""TG:P0001:complete_v1_cr001_subject""]","[""Wireless wound monitoring system""]",1,TG:C990b72ef9e57f4,,,TG,Wireless wound monitoring system,"[""TG:P0001:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0001""]","[""material_entity""]",1
"[""TG:P0329:complete_v1_cr001_subject""]","[""Concentration change during freezing""]",1,TG:C990eefb2741e9f,,,TG,Concentration change during freezing,"[""TG:P0329:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0329""]","[""mechanism_process""]",1
"[""TG:P0210:diffusion""]","[""Electrolyte thermodiffusion effect""]",3,TG:C99181254ed6f1d,,,TG,Electrolyte thermodiffusion effect,"[""TG:P0210:diffusion""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0210""]","[""mechanism_process""]",1
"[""TG:P0079:layout""]","[""4 & times; 4 sensor array layout""]",0,TG:C99215c6a99b879,,,TG,4 & times; 4 sensor array layout,"[""TG:P0079:layout""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,[],"[""state_structure""]",0
"[""TG:P0178:n4""]","[""Positive thermo-electrochemical Seebeck coefficient""]",1,TG:C992dc014880f17,,,TG,Positive thermo-electrochemical Seebeck coefficient,"[""TG:P0178:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0178""]","[""quantity""]",1
"[""TG:P0157:ions""]","[""Continuous selective detection of sweat Na+ and K+""]",1,TG:C99647b19023538,,,TG,Continuous selective detection of sweat Na+ and K+,"[""TG:P0157:ions""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0157""]","[""performance_function""]",1
"[""TG:P0056:catalysis""]","[""Specific catalysis of electrode reactions at both TGC ends""]",2,TG:C9984e6b0448da6,,,TG,Specific catalysis of electrode reactions at both TGC ends,"[""TG:P0056:catalysis""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0056""]","[""mechanism_process""]",1
"[""TG:P0268:pf""]","[""Power factor 2.13 ± 0.50 μW m−1 K−2""]",1,TG:C998705f00c9ac3,,,TG,Power factor 2.13 ± 0.50 μW m−1 K−2,"[""TG:P0268:pf""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0268""]","[""quantity""]",1
"[""TG:P0142:complete_v1_cr001_subject""]","[""In situ Raman spectroscopy and low-field solid-state NMR analysis""]",2,TG:C9993302154beeb,,,TG,In situ Raman spectroscopy and low-field solid-state NMR analysis,"[""TG:P0142:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0142""]","[""design_strategy""]",1
"[""TG:P0097:audit_v1_a003_object"",""TG:P0260:redox""]","[""Redox activity""]",2,TG:C999ed297b55db0,g0049,Capacity to participate in oxidation and reduction reactions.,TG,Redox activity,"[""TG:P0097:audit_v1_a003_object"",""TG:P0260:redox""]","Both labels denote this general property, without identifying the complex and hydrogel as equivalent materials.",model_merged,"[""P0097"",""P0260""]","[""descriptor"",""performance_function""]",2
"[""TG:P0280:complete_v1_cr001_object""]","[""Two electrodes separated by a redox electrolyte channel""]",1,TG:C99a63a67773edc,,,TG,Two electrodes separated by a redox electrolyte channel,"[""TG:P0280:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0280""]","[""state_structure""]",1
"[""TG:P0174:n19""]","[""Lower ionic heat of transport""]",1,TG:C99b5869dd34a76,,,TG,Lower ionic heat of transport,"[""TG:P0174:n19""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0174""]","[""quantity""]",1
"[""TG:P0076:cell""]","[""Cellulose aerogel-based thermogalvanic cell""]",4,TG:C99b98093dd88e6,,,TG,Cellulose aerogel-based thermogalvanic cell,"[""TG:P0076:cell""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0076""]","[""material_entity""]",1
"[""TG:P0213:system""]","[""TRIL-containing copper hexacyanoferrate TREC system""]",4,TG:C99c8a4374c2d6c,,,TG,TRIL-containing copper hexacyanoferrate TREC system,"[""TG:P0213:system""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0213""]","[""material_entity""]",1
"[""TG:P0210:hot""]","[""TAIC hot electrode""]",1,TG:C99c983fa90263c,,,TG,TAIC hot electrode,"[""TG:P0210:hot""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0210""]","[""material_entity""]",1
"[""TG:P0268:complete_v1_cr004_object""]","[""Energy density""]",1,TG:C99dc1efcefb76d,,,TG,Energy density,"[""TG:P0268:complete_v1_cr004_object""]",,new_singleton_no_exact_alias_candidate,"[""P0268""]","[""quantity""]",1
"[""TG:P0138:modulus""]","[""Low modulus""]",1,TG:C99f25e4cc2a574,,,TG,Low modulus,"[""TG:P0138:modulus""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0138""]","[""descriptor""]",1
"[""TG:P0169:n3""]","[""Thermogalvanic reaction sites""]",1,TG:C9a0629bd64c3b6,,,TG,Thermogalvanic reaction sites,"[""TG:P0169:n3""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0169""]","[""state_structure""]",1
"[""TG:P0133:redox""]","[""Fe(CN)6(3-)/Fe(CN)6(4-) system in NaOH""]",1,TG:C9a12ff343123d4,,,TG,Fe(CN)6(3-)/Fe(CN)6(4-) system in NaOH,"[""TG:P0133:redox""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0133""]","[""material_entity""]",1
"[""TG:P0320:complete_v1_cr001_object""]","[""Direct conversion of heat energy into electrical energy""]",1,TG:C9a14a355c494b4,,,TG,Direct conversion of heat energy into electrical energy,"[""TG:P0320:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0320""]","[""performance_function""]",1
"[""TG:P0252:complete_v1_cr001_object""]","[""Leakage risks""]",1,TG:C9a1fad0a6507de,,,TG,Leakage risks,"[""TG:P0252:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0252""]","[""performance_function""]",1
"[""TG:P0007:decouple""]","[""Self-decoupling of contact pressure and material thermal contact coefficients""]",1,TG:C9a213e3781805e,,,TG,Self-decoupling of contact pressure and material thermal contact coefficients,"[""TG:P0007:decouple""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0007""]","[""mechanism_process""]",1
"[""TG:P0182:max""]","[""Maximum normalized power density of 0.1 mW m−2 K−2""]",1,TG:C9a2870fadffd76,,,TG,Maximum normalized power density of 0.1 mW m−2 K−2,"[""TG:P0182:max""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0182""]","[""performance_function""]",1
"[""TG:P0241:u""]","[""Low-temperature sensing""]",1,TG:C9a35810ff19037,,,TG,Low-temperature sensing,"[""TG:P0241:u""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0241""]","[""application""]",1
"[""TG:P0175:n9""]","[""Alkoxide end groups""]",1,TG:C9a37770587a517,,,TG,Alkoxide end groups,"[""TG:P0175:n9""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0175""]","[""material_entity""]",1
"[""TG:P0121:n9""]","[""Ionic transfer mechanism difference""]",1,TG:C9a45c88b703894,,,TG,Ionic transfer mechanism difference,"[""TG:P0121:n9""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0121""]","[""mechanism_process""]",1
"[""TG:P0113:n3""]","[""Generated power of PEDOT-Tos cells""]",3,TG:C9a5803d734f93c,,,TG,Generated power of PEDOT-Tos cells,"[""TG:P0113:n3""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0113""]","[""performance_function""]",1
"[""TG:P0165:sites""]","[""Abundant electroactive sites""]",1,TG:C9a6af57aa2e7ab,,,TG,Abundant electroactive sites,"[""TG:P0165:sites""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0165""]","[""descriptor""]",1
"[""TG:P0187:coef""]","[""Temperature coefficients""]",1,TG:C9a6f7b8b2361a4,,,TG,Temperature coefficients,"[""TG:P0187:coef""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0187""]","[""quantity""]",1
"[""TG:P0088:s""]","[""Thermocouple placement at electrode tops""]",3,TG:C9a82305e9b6723,,,TG,Thermocouple placement at electrode tops,"[""TG:P0088:s""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0088""]","[""condition""]",1
"[""TG:P0275:complete_v1_cr001_object""]","[""Large-scale practical application in limited operating space""]",1,TG:C9a87ccc07960e3,,,TG,Large-scale practical application in limited operating space,"[""TG:P0275:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0275""]","[""application""]",1
"[""TG:P0040:monitor""]","[""Self-powered physiological monitoring""]",1,TG:C9a954e6d7bc7e8,,,TG,Self-powered physiological monitoring,"[""TG:P0040:monitor""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0040""]","[""application""]",1
