concept_id,domain,display_label,display_label_source,member_count,source_mention_ids,raw_labels,paper_ids,source_roles,canonical_role,role_status,judge_partition_id,normalization_basis,concept_status,acceptance_status,required_human_review,run_id
draft:v2:iTE:5911cb337a2c0f351315,iTE,thermal migration of the unbound Cu2+,raw_phrase,1,"[""iTE:P0878:n4""]","[""thermal migration of the unbound Cu2+""]","[""P0878""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:591f373a9ba96c60b129,iTE,voltage-controlled ion distribution,raw_phrase,1,"[""iTE:P1380:n1""]","[""voltage-controlled ion distribution""]","[""P1380""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:592ab83b8682a0e25cee,iTE,continuous fabrication of the PEDOT: PSS fiber,raw_phrase,1,"[""iTE:P0546:n2""]","[""continuous fabrication of the PEDOT: PSS fiber""]","[""P0546""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:593b285056cdf716bfe4,iTE,suppression of grain boundary scattering,raw_phrase,1,"[""iTE:P1067:n2""]","[""suppression of grain boundary scattering""]","[""P1067""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:593e72228fa5e50d09fd,iTE,ductility,raw_phrase,1,"[""iTE:P1931:n2""]","[""ductility""]","[""P1931""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:59882c8c4281627a29a6,iTE,"CsSnX3 (Cl, Br)",raw_phrase,1,"[""iTE:P0942:n1""]","[""CsSnX3 (Cl, Br)""]","[""P0942""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:59ad3b9375d341dad7c3,iTE,power and the efficiency of conversion,raw_phrase,1,"[""iTE:P0771:n3""]","[""power and the efficiency of conversion""]","[""P0771""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:59c4afa2332c1e2e294f,iTE,additive engineering,raw_phrase,1,"[""iTE:P1403:n1""]","[""additive engineering""]","[""P1403""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:59e4410d8573a79b1a86,iTE,ionic liquid binary mixture,raw_phrase,1,"[""iTE:P1287:n1""]","[""ionic liquid binary mixture""]","[""P1287""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a2b2dcea8edb05f6c83,iTE,conductivity of composites,raw_phrase,1,"[""iTE:P1590:n2""]","[""conductivity of composites""]","[""P1590""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a2e9f58465b4157b563,iTE,最大功率因子,judge_partition_definition,1,"[""iTE:P0478:n3""]","[""maximum power factor""]","[""P0478""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g007:p001,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a34649f8fb77c256aeb,iTE,ionic thermoelectric gelatin material,raw_phrase,1,"[""iTE:P0682:n1""]","[""ionic thermoelectric gelatin material""]","[""P0682""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a462f9774de97d29beb,iTE,low electrical conductivity of TiO2,raw_phrase,1,"[""iTE:P1786:n2""]","[""low electrical conductivity of TiO2""]","[""P1786""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a635a7bfdeceffa34c0,iTE,seamless and comfortable integration with the human body,raw_phrase,1,"[""iTE:P0869:n2""]","[""seamless and comfortable integration with the human body""]","[""P0869""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a6947958b396b4631a8,iTE,离子热电性质集合,judge_partition_definition,2,"[""iTE:P0587:n3"", ""iTE:P1180:n2""]","[""thermoelectric conversion properties"", ""thermoelectric properties""]","[""P0587"", ""P1180""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g002:p007,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a750634da68ff160ee5,iTE,continuous pathway for copper ion transport along [010],raw_phrase,1,"[""iTE:P1962:n2""]","[""continuous pathway for copper ion transport along [010]""]","[""P1962""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5a808e29b07ed6ebcee1,iTE,scattering strength of mid-frequency phonon,raw_phrase,1,"[""iTE:P1214:n2""]","[""scattering strength of mid-frequency phonon""]","[""P1214""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5acc38a83b6b819d57fe,iTE,ion-migration toward the surface,raw_phrase,1,"[""iTE:P0544:n3""]","[""ion-migration toward the surface""]","[""P0544""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5adfebfeef5f35786541,iTE,undoped CeO2,raw_phrase,1,"[""iTE:P1515:n1""]","[""undoped CeO2""]","[""P1515""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5b073e54501700a5479f,iTE,soaking in DES2,raw_phrase,1,"[""iTE:P1639:n1""]","[""soaking in DES2""]","[""P1639""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5b536ef59ba8d4e9049c,iTE,barrier to antisite formation,raw_phrase,1,"[""iTE:P1891:n2""]","[""barrier to antisite formation""]","[""P1891""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5b55b33169fe5f814dfe,iTE,Electric field effects at the interface,raw_phrase,1,"[""iTE:P1805:n1""]","[""Electric field effects at the interface""]","[""P1805""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5b6ab6da518d0b6f4485,iTE,electronic and ionic conductivity,raw_phrase,1,"[""iTE:P1625:n1""]","[""electronic and ionic conductivity""]","[""P1625""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5b6d93c87e311daad34e,iTE,Jahn - Teller distortion,raw_phrase,1,"[""iTE:P0898:n2""]","[""Jahn - Teller distortion""]","[""P0898""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5ba371e6c2c4545fc6a3,iTE,fraction substituted,raw_phrase,1,"[""iTE:P0935:n1""]","[""fraction substituted""]","[""P0935""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5ba94786f13c6b994f08,iTE,optical conductivity,raw_phrase,1,"[""iTE:P1025:n2""]","[""optical conductivity""]","[""P1025""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5bac9b841487de3cfe0a,iTE,Seebeck coefficient of the nanotube networks,raw_phrase,1,"[""iTE:P0566:n2""]","[""Seebeck coefficient of the nanotube networks""]","[""P0566""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5baf8589a93c26285f06,iTE,Cu7PSe6低热导率,judge_partition_definition,2,"[""iTE:P0534:n2"", ""iTE:P0563:n3""]","[""low thermal conductivity"", ""low thermal conductivity in Cu7PSe6""]","[""P0534"", ""P0563""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g032:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5bd1b1ccd72c327fd795,iTE,increased bending of the Co-O-Co bond,raw_phrase,1,"[""iTE:P1731:n2""]","[""increased bending of the Co-O-Co bond""]","[""P1731""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5be652a1b0204efe9a89,iTE,porosity,judge_partition_definition,1,"[""iTE:P0671:n1""]","[""porosity""]","[""P0671""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g306:p000,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5bf1c6a2293cfae1c629,iTE,dynamic reconstruction of ion concentration,raw_phrase,1,"[""iTE:P0416:n1""]","[""dynamic reconstruction of ion concentration""]","[""P0416""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5bfb43ba83dd56c8cc5c,iTE,Sodium dodecylbenzene sulfonate (NaDBS),raw_phrase,1,"[""iTE:P0579:n1""]","[""Sodium dodecylbenzene sulfonate (NaDBS)""]","[""P0579""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c129404632b23f9a2d4,iTE,porosities,judge_partition_definition,1,"[""iTE:P1031:n1""]","[""porosities""]","[""P1031""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g306:p001,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c153e165c18d526b7e9,iTE,PEG-coated [NiO NPs + IL] nanocomposites,raw_phrase,1,"[""iTE:P0471:n1""]","[""PEG-coated [NiO NPs + IL] nanocomposites""]","[""P0471""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c1d07beb393802da06d,iTE,light absorption,judge_partition_definition,1,"[""iTE:P0340:n2""]","[""light absorption""]","[""P0340""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,astra:g273:p000,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c28300050bbc4cfdab3,iTE,金属到半导体输运转变,judge_partition_definition,2,"[""iTE:P1470:n3"", ""iTE:P1831:n2""]","[""metal-semiconductor transition"", ""metallic to semiconducting behavior""]","[""P1470"", ""P1831""]","[""mechanism_process"", ""state_structure""]",,mixed_source_roles_astra_reviewed,astra:g280:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c338eee095a2c5f7cf4,iTE,movement of cations in the opposite direction,raw_phrase,1,"[""iTE:P0884:n3""]","[""movement of cations in the opposite direction""]","[""P0884""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c3beae26942138d9a0a,iTE,voltage contribution from the salinity gradient,raw_phrase,1,"[""iTE:P0443:n2""]","[""voltage contribution from the salinity gradient""]","[""P0443""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c789327e867aad3ff57,iTE,hysteresis-like behavior,raw_phrase,1,"[""iTE:P0372:n2""]","[""hysteresis-like behavior""]","[""P0372""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c8b6c5f8df818f8f613,iTE,high thermal response,raw_phrase,1,"[""iTE:P1542:n4""]","[""high thermal response""]","[""P1542""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c929a0ebee68e70f0da,iTE,weak chemical bonding between Ag and S,raw_phrase,1,"[""iTE:P0638:n1""]","[""weak chemical bonding between Ag and S""]","[""P0638""]","[""interaction""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5c96fa7f0498ee6aa803,iTE,interconnected network of elongated PEDOT grains,raw_phrase,1,"[""iTE:P1430:n1""]","[""interconnected network of elongated PEDOT grains""]","[""P1430""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5ccc4b527656ec7c47b7,iTE,selectively adsorbed K+ ions,raw_phrase,1,"[""iTE:P0437:n2""]","[""selectively adsorbed K+ ions""]","[""P0437""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5ccdefb2d692be450110,iTE,reducing in size of particles,raw_phrase,1,"[""iTE:P1809:n2""]","[""reducing in size of particles""]","[""P1809""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5cf48a0c675549cd1978,iTE,incorporation of crosslinking agents,raw_phrase,1,"[""iTE:P1434:n1""]","[""incorporation of crosslinking agents""]","[""P1434""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5d0e8e1ac534542d3b46,iTE,interlayer polarization,raw_phrase,1,"[""iTE:P1417:n1""]","[""interlayer polarization""]","[""P1417""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5d19b296559949ed05f8,iTE,Kelvin近似系数,judge_partition_definition,1,"[""iTE:P0804:n2""]","[""Seebeck coefficient""]","[""P0804""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g000:p013,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5d2a15823c2be71a2a98,iTE,improvement of the SILAR process,raw_phrase,1,"[""iTE:P1766:n1""]","[""improvement of the SILAR process""]","[""P1766""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5d86024b0f1f38eaf54e,iTE,small-(MMIM BF4),raw_phrase,1,"[""iTE:P0462:n1""]","[""small-(MMIM BF4)""]","[""P0462""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5d8bc915c02e5d20f11c,iTE,highly (110)-oriented grains,raw_phrase,1,"[""iTE:P1395:n2""]","[""highly (110)-oriented grains""]","[""P1395""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5db365fc385a25360aa6,iTE,ability to influence the hydrogen bond by the ion,raw_phrase,1,"[""iTE:P0578:n1""]","[""ability to influence the hydrogen bond by the ion""]","[""P0578""]",[],,deferred,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5db5d50a31aa415da11e,iTE,ionic radius and effective charge state differences of the RE fillers,raw_phrase,1,"[""iTE:P1597:n1""]","[""ionic radius and effective charge state differences of the RE fillers""]","[""P1597""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5dbfb90331b8b9730a9c,iTE,empirical volume effect,raw_phrase,1,"[""iTE:P1549:n2""]","[""empirical volume effect""]","[""P1549""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:5de53b53f4ab7a97b02f,iTE,absence of sintering processes,raw_phrase,1,"[""iTE:P1138:n1""]","[""absence of sintering processes""]","[""P1138""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
