mention_id,domain,paper_id,initial_concept_id,draft_concept_id,judge_partition_id,mapping_action,decision_basis,role_status,raw_label,claim_id,node_evidence_locator,source_applied,run_id,before_member_count,after_member_count
iTE:P0697:n3,iTE,P0697,iTE:P0697:initial_n3,draft:v2:iTE:06a7b58a12339f4ae933,astra:g026:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermally generated voltage,iTE:P0697:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0697:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,8
iTE:P0698:n1,iTE,P0698,iTE:P0698:initial_n1,draft:v2:iTE:85c1a5c54e1ed9d3c252,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,high ionic mobility,iTE:P0698:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0698:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0698:n2,iTE,P0698,iTE:P0698:initial_n2,draft:v2:iTE:04dbe12e32e18f2e97a6,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,diffuson-mediated transport,iTE:P0698:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0698:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0699:n1,iTE,P0699,iTE:P0699:initial_n1,draft:v2:iTE:8423b164c4b82cc30f61,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,5s(2) lone pair of the In+ atom,iTE:P0699:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0699:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0699:n2,iTE,P0699,iTE:P0699:initial_n2,draft:v2:iTE:56aa90e78b3f12ee07a3,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,weakly unstable phonons,iTE:P0699:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0699:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0699:n3,iTE,P0699,iTE:P0699:initial_n3,draft:v2:iTE:ab636d8f46620f3eb028,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,heat-carrying acoustic phonons,iTE:P0699:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0699:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0700:n1,iTE,P0700,iTE:P0700:initial_n1,draft:v2:iTE:e965bfab48db356f0852,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,abnormal change in the lattice structure by Y substitution,iTE:P0700:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0700:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0700:n2,iTE,P0700,iTE:P0700:initial_n2,draft:v2:iTE:51aefdbd0c427070bdc7,astra:g002:p005,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermoelectric properties,iTE:P0700:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0700:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,11
iTE:P0701:n1,iTE,P0701,iTE:P0701:initial_n1,draft:v2:iTE:8c3958093b68a59ca07b,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,salt,iTE:P0701:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0701:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0701:n2,iTE,P0701,iTE:P0701:initial_n2,draft:v2:iTE:a5a8952bd5cf6d9878a4,astra:g000:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermopower,iTE:P0701:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0701:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,50
iTE:P0702:n1,iTE,P0702,iTE:P0702:initial_n1,draft:v2:iTE:018bf4b9554155934b61,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Ostwald ripening,iTE:P0702:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0702:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0702:n2,iTE,P0702,iTE:P0702:initial_n2,draft:v2:iTE:a4b3be36254cb64d732d,,retain_singleton,identity_only,deferred,kinetics of ionic liquid,iTE:P0702:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0702:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0702:n3,iTE,P0702,iTE:P0702:initial_n3,draft:v2:iTE:3665949da19fb18ea0b9,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,formation mechanism of trigonal tellurium nanowire bundles,iTE:P0702:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0702:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0703:n1,iTE,P0703,iTE:P0703:initial_n1,draft:v2:iTE:eff9def7c8b74970fbcf,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Ho3+,iTE:P0703:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0703:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0703:n2,iTE,P0703,iTE:P0703:initial_n2,draft:v2:iTE:ad2ded5ed6d05307c38c,astra:g005:p002,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,High temperature thermoelectric figure-of-merit,iTE:P0703:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0703:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0704:n1,iTE,P0704,iTE:P0704:initial_n1,draft:v2:iTE:c2a7892447c710ae751c,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,MAPbI3,iTE:P0704:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0704:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0704:n2,iTE,P0704,iTE:P0704:initial_n2,draft:v2:iTE:a5a8952bd5cf6d9878a4,astra:g000:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,Seebeck coefficient,iTE:P0704:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0704:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,50
iTE:P0705:n1,iTE,P0705,iTE:P0705:initial_n1,draft:v2:iTE:5f8a89e97abcc0c5d8b5,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,semiconducting nanostructure,iTE:P0705:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0705:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0705:n2,iTE,P0705,iTE:P0705:initial_n2,draft:v2:iTE:8480d3ea4c97bbc79cfa,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,nanoscale probe sensitive to the local arrangement of the ionic species,iTE:P0705:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0705:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0706:n1,iTE,P0706,iTE:P0706:initial_n1,draft:v2:iTE:0d6d4a0fc6273d6a83b4,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,individual nanowires,iTE:P0706:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0706:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0706:n2,iTE,P0706,iTE:P0706:initial_n2,draft:v2:iTE:8f772bf72933f04b80d9,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,voltage response to temperature variation,iTE:P0706:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0706:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0707:n1,iTE,P0707,iTE:P0707:initial_n1,draft:v2:iTE:c0171d446cf6c0f78052,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,harmonically time varying heat flux,iTE:P0707:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0707:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0707:n2,iTE,P0707,iTE:P0707:initial_n2,draft:v2:iTE:1d86f22031185397d03d,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,parametric excitation of thermoelectric instability,iTE:P0707:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0707:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0708:n1,iTE,P0708,iTE:P0708:initial_n1,draft:v2:iTE:90fd2484d86b8b5537aa,astra:g082:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,temperature fluctuation,iTE:P0708:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0708:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,4
iTE:P0708:n2,iTE,P0708,iTE:P0708:initial_n2,draft:v2:iTE:fd24c45cc56c5c15f71c,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,ion accumulation variation,iTE:P0708:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0708:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0708:n3,iTE,P0708,iTE:P0708:initial_n3,draft:v2:iTE:c8005d82f54c410824ed,astra:g052:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,convert heat into electricity,iTE:P0708:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0708:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,3
iTE:P0709:n1,iTE,P0709,iTE:P0709:initial_n1,draft:v2:iTE:c62d5f1c730ad3c5a03f,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Super-ionic phases,iTE:P0709:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0709:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0709:n2,iTE,P0709,iTE:P0709:initial_n2,draft:v2:iTE:bc041ce0616b6e379bc1,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,conductivity is almost purely ionic,iTE:P0709:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0709:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0710:n1,iTE,P0710,iTE:P0710:initial_n1,draft:v2:iTE:9431c237b91c1906e668,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Ca and Yb,iTE:P0710:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0710:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0710:n2,iTE,P0710,iTE:P0710:initial_n2,draft:v2:iTE:02c8c25db1cf19b01571,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,conduction band minimum (CBM),iTE:P0710:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0710:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0710:n3,iTE,P0710,iTE:P0710:initial_n3,draft:v2:iTE:6ac5f956b701d6aa0ff4,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,band degeneracy of 7,iTE:P0710:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0710:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0711:n1,iTE,P0711,iTE:P0711:initial_n1,draft:v2:iTE:9e93f881cb2cf47b5b80,astra:g313:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,reducing atmospheres,iTE:P0711:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0711:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,2
iTE:P0711:n2,iTE,P0711,iTE:P0711:initial_n2,draft:v2:iTE:e9d75d4ac69f91363a0f,astra:g022:p001,project_to_shared_concept,explicit_judge_partition,mixed_source_roles_astra_reviewed,n-type conduction,iTE:P0711:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0711:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,6
iTE:P0712:n1,iTE,P0712,iTE:P0712:initial_n1,draft:v2:iTE:1e835efeed7aa452a692,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,InSb,iTE:P0712:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0712:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0712:n2,iTE,P0712,iTE:P0712:initial_n2,draft:v2:iTE:06b63dc132fdbff61ca4,astra:g033:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,mixed ionic and covalent character,iTE:P0712:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0712:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,7
iTE:P0713:n1,iTE,P0713,iTE:P0713:initial_n1,draft:v2:iTE:87c1d1940fb5287beb51,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,hydration of different cations,iTE:P0713:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0713:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0713:n2,iTE,P0713,iTE:P0713:initial_n2,draft:v2:iTE:41e0e89b981852877e2b,astra:g336:p001,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,water concentration gradient,iTE:P0713:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0713:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0713:n3,iTE,P0713,iTE:P0713:initial_n3,draft:v2:iTE:ec2f51a46c69b53c24c3,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,barrier height and ion-induced potential in the electrodes,iTE:P0713:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0713:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0714:n1,iTE,P0714,iTE:P0714:initial_n1,draft:v2:iTE:a9d382fb0ce3dd467da2,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,oxidizing atmospheres,iTE:P0714:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0714:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0714:n2,iTE,P0714,iTE:P0714:initial_n2,draft:v2:iTE:b1ec99d525ba0e94be37,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,p-type conductors,iTE:P0714:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0714:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0714:n3,iTE,P0714,iTE:P0714:initial_n3,draft:v2:iTE:9e93f881cb2cf47b5b80,astra:g313:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,reducing atmospheres,iTE:P0714:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0714:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,2
iTE:P0714:n4,iTE,P0714,iTE:P0714:initial_n4,draft:v2:iTE:0d35ecf043e8a72662b3,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,ionic conductors,iTE:P0714:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0714:n4,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0715:n1,iTE,P0715,iTE:P0715:initial_n1,draft:v2:iTE:672190de79b1426f5465,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Ca,iTE:P0715:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0715:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0715:n2,iTE,P0715,iTE:P0715:initial_n2,draft:v2:iTE:250497b09cab6cf9fae2,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,ionic and covalent bond strength,iTE:P0715:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0715:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0715:n3,iTE,P0715,iTE:P0715:initial_n3,draft:v2:iTE:51aefdbd0c427070bdc7,astra:g002:p005,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermoelectric property,iTE:P0715:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0715:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,11
iTE:P0716:n1,iTE,P0716,iTE:P0716:initial_n1,draft:v2:iTE:a3e97a14b881e211d5b0,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,increasing and better aligning lamellae,iTE:P0716:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0716:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0716:n2,iTE,P0716,iTE:P0716:initial_n2,draft:v2:iTE:267d83266c8efdab851b,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,superionic mechanism,iTE:P0716:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0716:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0716:n3,iTE,P0716,iTE:P0716:initial_n3,draft:v2:iTE:5e02b0d3dabfafadcc59,astra:g005:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermoelectric figure of merit,iTE:P0716:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0716:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,20
iTE:P0717:n1,iTE,P0717,iTE:P0717:initial_n1,draft:v2:iTE:0b3c921798a46f1051e5,astra:g072:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,heat of transport,iTE:P0717:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0717:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,2
iTE:P0717:n2,iTE,P0717,iTE:P0717:initial_n2,draft:v2:iTE:1f8b774e36881edb88fa,astra:g017:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,activation energy of Ag+ ionic migration,iTE:P0717:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0717:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,3
iTE:P0718:n1,iTE,P0718,iTE:P0718:initial_n1,draft:v2:iTE:532f4b9bc19f6f3a5217,astra:g010:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,ionic radius of rare-earth elements,iTE:P0718:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0718:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,13
iTE:P0718:n2,iTE,P0718,iTE:P0718:initial_n2,draft:v2:iTE:dc45733a6ee9bda13b42,astra:g001:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,Electrical conductivity,iTE:P0718:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0718:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,43
iTE:P0718:n3,iTE,P0718,iTE:P0718:initial_n3,draft:v2:iTE:abab1f0bfafa1959a1f2,astra:g000:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,Seebeck coefficient,iTE:P0718:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0718:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,51
iTE:P0719:n1,iTE,P0719,iTE:P0719:initial_n1,draft:v2:iTE:8900679dc42a88bf5194,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,80 AgI-20 Ag2Cr2O7,iTE:P0719:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0719:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0719:n2,iTE,P0719,iTE:P0719:initial_n2,draft:v2:iTE:9cc5f26cd66f7e979761,astra:g008:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,ionic conductivity,iTE:P0719:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0719:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,23
iTE:P0720:n1,iTE,P0720,iTE:P0720:initial_n1,draft:v2:iTE:ac078f607c160f01ce89,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,ion-electron interactions at the interface,iTE:P0720:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0720:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0720:n2,iTE,P0720,iTE:P0720:initial_n2,draft:v2:iTE:ab961ac81f2a5ecb000a,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,performance of the concept,iTE:P0720:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0720:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0721:n1,iTE,P0721,iTE:P0721:initial_n1,draft:v2:iTE:9b89e7dfa5760a0858e0,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,concentration,iTE:P0721:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0721:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0721:n2,iTE,P0721,iTE:P0721:initial_n2,draft:v2:iTE:69e7a2fd23f2245af560,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,"shape of the density of state, N(E)",iTE:P0721:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0721:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0722:n1,iTE,P0722,iTE:P0722:initial_n1,draft:v2:iTE:ac45b4231856f0839de5,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Doping Cd or Ge on the Zn site,iTE:P0722:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0722:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0722:n2,iTE,P0722,iTE:P0722:initial_n2,draft:v2:iTE:d6e55ed1363649679650,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,long-range Zn2+ migration,iTE:P0722:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0722:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0722:n3,iTE,P0722,iTE:P0722:initial_n3,draft:v2:iTE:319d1e456be512432ceb,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,stabilizes beta-Zn4Sb3,iTE:P0722:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0722:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P0723:n1,iTE,P0723,iTE:P0723:initial_n1,draft:v2:iTE:24cbc8c14d5709beb3c0,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Single-ion Soret coefficients,iTE:P0723:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P0723:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
