audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
21278,TC_165652724008,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_d243160f44e1,GC_4a92e5f4fe38::GC_b1c7239d288c,hydrogel + energy storage density,GC_b1c7239d288c,energy storage density,outcome_or_property,1,1,0,0,,,TP_d243160f44e1,CL_201e95aecc08,GC_33470b954c3c::GC_b1c7239d288c,optimal seebeck coefficient + energy storage density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9116,9039,5780,5723
21279,TC_376627266539,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_d4d367ea62dc,GC_49990adc781e::GC_4a92e5f4fe38,energy conversion + hydrogel,GC_49990adc781e,energy conversion,mechanism_or_process,1,1,0,0,,,TP_d4d367ea62dc,CL_4a1d2b4ec307,GC_33470b954c3c::GC_49990adc781e,optimal seebeck coefficient + energy conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9117,9040,5781,5724
21280,TC_0c707e271ec4,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_d553d9821747,GC_4a92e5f4fe38::GC_9f7eee750593,hydrogel + millimeter level,GC_9f7eee750593,millimeter level,untyped_extractive_keyword,1,1,0,0,,,TP_d553d9821747,CL_2aed918a4dc0,GC_33470b954c3c::GC_9f7eee750593,optimal seebeck coefficient + millimeter level,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9118,9041,,
21281,TC_fbc2fc396807,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_d61ca884fa21,GC_4a92e5f4fe38::GC_dda7f8bc7f7c,hydrogel + array thermogalvanic,GC_dda7f8bc7f7c,array thermogalvanic,untyped_extractive_keyword,1,1,0,0,,,TP_d61ca884fa21,CL_f64a4c0942c5,GC_33470b954c3c::GC_dda7f8bc7f7c,optimal seebeck coefficient + array thermogalvanic,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9119,9042,,
21282,TC_fedde449d766,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_d8ba219b2ad3,GC_27b4968fb9f4::GC_4a92e5f4fe38,quasi stable + hydrogel,GC_27b4968fb9f4,quasi stable,untyped_extractive_keyword,1,1,0,0,,,TP_d8ba219b2ad3,CL_e9c1390008c7,GC_27b4968fb9f4::GC_33470b954c3c,optimal seebeck coefficient + quasi stable,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9120,9043,,
21283,TC_fd60431c1329,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_d9048e5b9aeb,GC_2e8e201aef30::GC_4a92e5f4fe38,liquid state + hydrogel,GC_2e8e201aef30,liquid state,untyped_extractive_keyword,1,1,0,0,,,TP_d9048e5b9aeb,CL_88e841877def,GC_2e8e201aef30::GC_33470b954c3c,optimal seebeck coefficient + liquid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9121,9044,,
21284,TC_fb58702558a8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_dbb04c97782d,GC_118af0040619::GC_4a92e5f4fe38,thermopower + hydrogel,GC_118af0040619,thermopower,outcome_or_property,1,1,0,0,,,TP_dbb04c97782d,CL_a6abccfd55a0,GC_118af0040619::GC_33470b954c3c,optimal seebeck coefficient + thermopower,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9122,9045,5782,5725
21285,TC_2a088a8d9541,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_dc24552919c4,GC_4a92e5f4fe38::GC_d18c91f9affa,hydrogel + temperature difference,GC_d18c91f9affa,temperature difference,mechanism_or_process,1,2,0,0,,,TP_dc24552919c4,CL_8dca333e63a3,GC_33470b954c3c::GC_d18c91f9affa,optimal seebeck coefficient + temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,21,1,9390,2226,2149,1593,1536
21286,TC_4f0fa233413d,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_de4e793f2487,GC_4a92e5f4fe38::GC_6f3be58a8f19,hydrogel + real time,GC_6f3be58a8f19,real time,untyped_extractive_keyword,1,1,0,0,,,TP_de4e793f2487,CL_1b9f66174211,GC_33470b954c3c::GC_6f3be58a8f19,optimal seebeck coefficient + real time,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9123,9046,,
21287,TC_8d3d4e399a29,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_de92ac058da1,GC_2d021adf8e8a::GC_4a92e5f4fe38,electrode temperature difference + hydrogel,GC_2d021adf8e8a,electrode temperature difference,mechanism_or_process,1,1,0,0,,,TP_de92ac058da1,CL_388002a60182,GC_2d021adf8e8a::GC_33470b954c3c,optimal seebeck coefficient + electrode temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9124,9047,5783,5726
21288,TC_767cd0d3c9a5,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_e4be8b3ac1e7,GC_46a93ade6925::GC_4a92e5f4fe38,inorganic salt + hydrogel,GC_46a93ade6925,inorganic salt,material_or_structure,1,1,0,0,,,TP_e4be8b3ac1e7,CL_7fce313e6c46,GC_33470b954c3c::GC_46a93ade6925,optimal seebeck coefficient + inorganic salt,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9125,9048,5784,5727
21289,TC_9a9378681924,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_e73743d4dea2,GC_4a92e5f4fe38::GC_b4013b848168,hydrogel + hydrogel film,GC_b4013b848168,hydrogel film,material_or_structure,1,1,0,0,,,TP_e73743d4dea2,CL_d79de433ef25,GC_33470b954c3c::GC_b4013b848168,optimal seebeck coefficient + hydrogel film,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9126,9049,5785,5728
21290,TC_797c10ad897d,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_ec40525e3bc8,GC_4a92e5f4fe38::GC_4f658119a4d2,hydrogel + k+ ion,GC_4f658119a4d2,k+ ion,material_or_structure,1,1,0,0,,,TP_ec40525e3bc8,CL_5c425dd366d0,GC_33470b954c3c::GC_4f658119a4d2,optimal seebeck coefficient + k+ ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9127,9050,5786,5729
21291,TC_94506e4edb07,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_eeb3f4c4c3cc,GC_4a92e5f4fe38::GC_66b471744909,hydrogel + conformal thermogalvanic generator,GC_66b471744909,conformal thermogalvanic generator,device_or_context,1,1,0,0,,,TP_eeb3f4c4c3cc,CL_1ee0cccd5dac,GC_33470b954c3c::GC_66b471744909,optimal seebeck coefficient + conformal thermogalvanic generator,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9128,9051,,
21292,TC_5bc9348c62b0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_ef3f10b878d1,GC_3286395881b3::GC_4a92e5f4fe38,long term + hydrogel,GC_3286395881b3,long term,untyped_extractive_keyword,1,1,0,0,,,TP_ef3f10b878d1,CL_fb3bae467d46,GC_3286395881b3::GC_33470b954c3c,optimal seebeck coefficient + long term,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9129,9052,,
21293,TC_fc1a1c8af60d,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_f2e41999f6d9,GC_4a92e5f4fe38::GC_feaad05da6d2,hydrogel + hydrogel nanoparticle,GC_feaad05da6d2,hydrogel nanoparticle,material_or_structure,1,1,0,0,,,TP_f2e41999f6d9,CL_f5cd18cb4ddb,GC_33470b954c3c::GC_feaad05da6d2,optimal seebeck coefficient + hydrogel nanoparticle,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9130,9053,5787,5730
21294,TC_b9ca4c1b784b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,False,False,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_f938b2c6a1a2,GC_3be2e7216e42::GC_4a92e5f4fe38,self powered + hydrogel,GC_3be2e7216e42,self powered,untyped_extractive_keyword,1,1,0,0,,,TP_f938b2c6a1a2,CL_6ab8191f453e,GC_33470b954c3c::GC_3be2e7216e42,optimal seebeck coefficient + self powered,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9131,9054,,
21295,TC_cf0fca3eaa4a,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f390c55ed4a0,GC_33470b954c3c::GC_4a92e5f4fe38,optimal seebeck coefficient + hydrogel,GC_33470b954c3c,optimal seebeck coefficient,outcome_or_property,1,1,0,0,,,IP_f390c55ed4a0,TP_fddad7aa4159,GC_21faa67da1fd::GC_4a92e5f4fe38,conversion + hydrogel,GC_21faa67da1fd,conversion,mechanism_or_process,1,1,0,0,,,TP_fddad7aa4159,CL_417ac3e2b91a,GC_21faa67da1fd::GC_33470b954c3c,optimal seebeck coefficient + conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9132,9055,5788,5731
21296,TC_6fec0784cc93,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_03237651a1bf,GC_4a92e5f4fe38::GC_d3aef9f1ae1f,hydrogel + marginal solvation entropy,GC_d3aef9f1ae1f,marginal solvation entropy,mechanism_or_process,1,1,0,0,,,TP_03237651a1bf,CL_048e4ec1a1dc,GC_47c6a6e3a833::GC_d3aef9f1ae1f,hydrophobic interaction + marginal solvation entropy,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9133,9056,5789,5732
21297,TC_8e5840c5d1c8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_0a39eb061a1c,GC_4a92e5f4fe38::GC_f8594c410875,hydrogel + power density,GC_f8594c410875,power density,outcome_or_property,1,1,0,0,,,TP_0a39eb061a1c,CL_8055cb8a9fa3,GC_47c6a6e3a833::GC_f8594c410875,hydrophobic interaction + power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9134,9057,5790,5733
21298,TC_47b05c035096,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_0d385ff1e54e,GC_030e2d8d54dd::GC_4a92e5f4fe38,double network + hydrogel,GC_030e2d8d54dd,double network,material_or_structure,1,1,0,0,,,TP_0d385ff1e54e,CL_af78e8abd8b1,GC_030e2d8d54dd::GC_47c6a6e3a833,hydrophobic interaction + double network,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9135,9058,5791,5734
21299,TC_f5820582c7e9,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_13b3292a1ffe,GC_4a92e5f4fe38::GC_c1c27d3e68b4,hydrogel + marginal solvation entropy difference,GC_c1c27d3e68b4,marginal solvation entropy difference,mechanism_or_process,1,1,0,0,,,TP_13b3292a1ffe,CL_849093051ed9,GC_47c6a6e3a833::GC_c1c27d3e68b4,hydrophobic interaction + marginal solvation entropy difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9136,9059,5792,5735
21300,TC_230894a5f48f,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_147588a9a421,GC_4a92e5f4fe38::GC_5ef8766de935,hydrogel + k4,GC_5ef8766de935,k4,literal_formula,1,1,0,0,,,TP_147588a9a421,CL_681a2371305b,GC_47c6a6e3a833::GC_5ef8766de935,hydrophobic interaction + k4,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,9137,9060,5793,5736
21301,TC_0698388e8053,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_14caa43303e4,GC_3cb102b9bb3d::GC_4a92e5f4fe38,normalized power density + hydrogel,GC_3cb102b9bb3d,normalized power density,outcome_or_property,2,2,0,0,,,TP_14caa43303e4,CL_997c670b1311,GC_3cb102b9bb3d::GC_47c6a6e3a833,hydrophobic interaction + normalized power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,1442,1365,1113,1056
21302,TC_8bbeebb7e501,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_f5d856bc4f0f,GC_47c6a6e3a833::GC_4a92e5f4fe38,hydrophobic interaction + hydrogel,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,1,1,0,0,,,IP_f5d856bc4f0f,TP_14cb2810f946,GC_4a92e5f4fe38::GC_faa270044b11,hydrogel + normalized power,GC_faa270044b11,normalized power,outcome_or_property,2,2,0,0,,,TP_14cb2810f946,CL_29699660742e,GC_47c6a6e3a833::GC_faa270044b11,hydrophobic interaction + normalized power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,1443,1366,1114,1057
