pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
TP_1758ee18323f,TG,GC_3ea8786de366::GC_c9aa6483bb2b,GC_3ea8786de366,thermogalvanic cell,GC_c9aa6483bb2b,usually employ chemically homogeneous electrolyte,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Thermogalvanic cells, which convert low-grade heat into electricity, usually employ chemically-homogeneous electrolytes that limit the Seebeck response to redox entropy alone.",Thermogalvanic cells,usually employ chemically-homogeneous electrolytes
TP_8f941bd6519e,TG,GC_3ea8786de366::GC_cf97450eea4b,GC_3ea8786de366,thermogalvanic cell,GC_cf97450eea4b,organic gel,1,1,0,2024,2024,P0026,10.1126/sciadv.adp4533,Recurrently gellable and thermochromic inorganic hydrogel thermogalvanic cells,"Thermogalvanic cells (TGCs) draw great attention in the field of heat to electricity conversion, but TGCs were only in the form of liquid or organic gel.",Thermogalvanic cells,organic gel
TP_6f84ff7166b7,TG,GC_3ea8786de366::GC_d5885f77f359,GC_3ea8786de366,thermogalvanic cell,GC_d5885f77f359,cs0,1,1,0,2024,2024,P0202,10.1016/j.cej.2023.147571,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,"Herein, a wearable STE generator with all-weather and high-performance electricity generation was elaborately designed and synthesized sandwiched by a thermogalvanic cell and a large-area nanofiber membrane of Cs0.32WO3 (CWO) nanoparticles with strong near-infrared (NIR) absorption.",thermogalvanic cell,Cs0
TP_b1aa0bc68dc4,TG,GC_3ea8786de366::GC_e27171178335,GC_3ea8786de366,thermogalvanic cell,GC_e27171178335,promising thermoenergy conversion,1,1,0,2012,2012,P0229,10.1007/s10973-012-2311-9,Novel carbon materials for thermal energy harvesting,"One promising thermoenergy conversion system is a thermogalvanic cell; it consists of two identical electrodes held at different temperatures that are placed in contact with a redox-based electrolyte [1, 2].",thermogalvanic cell,promising thermoenergy conversion
TP_76434d57bd21,TG,GC_3ea8786de366::GC_e4916b234f9a,GC_3ea8786de366,thermogalvanic cell,GC_e4916b234f9a,identical electrode,1,1,0,2012,2012,P0229,10.1007/s10973-012-2311-9,Novel carbon materials for thermal energy harvesting,"One promising thermoenergy conversion system is a thermogalvanic cell; it consists of two identical electrodes held at different temperatures that are placed in contact with a redox-based electrolyte [1, 2].",thermogalvanic cell,identical electrodes
TP_7cb938d3736c,TG,GC_3ea8786de366::GC_e89d14e00520,GC_3ea8786de366,thermogalvanic cell,GC_e89d14e00520,cross linked,1,1,0,2026,2026,P0001,10.1038/s41551-025-01440-6,A thermogalvanic cell dressing for smart wound monitoring and accelerated healing,This was achieved by a thermogalvanic cell (TGC) dressing composed of Fe2+/Fe3+ cross-linked alginate hydrogel reinforced by nanofibres.,thermogalvanic cell,cross-linked
TP_b46834dc1516,TG,GC_3ea8786de366::GC_eab92cf5093a,GC_3ea8786de366,thermogalvanic cell,GC_eab92cf5093a,salinity gradient,1,1,0,2021,2021,P0198,10.1002/aenm.202100481,Simultaneous Solar Steam and Electricity Generation from Synergistic Salinity-Temperature Gradient,"Herein, the combination of a thermogalvanic cell (TGC) and reverse electrodialysis (RED) in solar-driven interfacial evaporation is proposed to extract energy from temperature and salinity gradients simultaneously.",thermogalvanic cell,salinity gradients
TP_317d111a9c93,TG,GC_3ea8786de366::GC_ee2db5e46526,GC_3ea8786de366,thermogalvanic cell,GC_ee2db5e46526,cold end,1,1,0,2025,2025,P0010,10.1002/adfm.202503541,Water Evaporation-Enhanced Thermogalvanic Cell for Waste Steam Utilizing,"In this study, a water evaporation-enhanced thermogalvanic cell (WE-TGC) is developed that exposes the electrolyte to ambient air, utilizing spontaneous water evaporation to effectively regulate the electrolyte concentration distribution and cold-end temperature.",thermogalvanic cell,cold-end
TP_0bb037f03cdf,TG,GC_3ea8786de366::GC_f1da3f886577,GC_3ea8786de366,thermogalvanic cell,GC_f1da3f886577,ion reaction,1,1,0,2020,2020,P0108,10.1007/s40242-020-0126-y,Electrochemical Impedance Analysis of Thermogalvanic Cells,"Here, the ion reaction and charge transport in thermogalvanic cells are investigated by electrochemical impedance analysis.",thermogalvanic cells,ion reaction
TP_0a8480e3ad07,TG,GC_3ea8786de366::GC_fa33573849df,GC_3ea8786de366,thermogalvanic cell,GC_fa33573849df,redox entropy,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Thermogalvanic cells, which convert low-grade heat into electricity, usually employ chemically-homogeneous electrolytes that limit the Seebeck response to redox entropy alone.",Thermogalvanic cells,redox entropy
TP_e2ba38ad1250,TG,GC_3ea8786de366::GC_fade03ad567c,GC_3ea8786de366,thermogalvanic cell,GC_fade03ad567c,selecting suitable electrode,1,1,0,2020,2020,P0108,10.1007/s40242-020-0126-y,Electrochemical Impedance Analysis of Thermogalvanic Cells,Our study shows explicitly that impedance analysis can provide useful information on selecting suitable electrode materials for thermogalvanic cells.,thermogalvanic cells,selecting suitable electrode
TP_2da6b8dc4c8c,TG,GC_3ea8786de366::GC_fccb833c257d,GC_3ea8786de366,thermogalvanic cell,GC_fccb833c257d,entropy driven,1,1,0,2024,2024,P0041,10.1039/d3sc06766a,Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells,Thermogalvanic cells (or thermocells) can use the thermoelectrochemical properties of redox couples to achieve this; entropy-driven redox reactions allow them to act as liquid thermoelectrics.,Thermogalvanic cells,entropy-driven
TP_47f0d5dad79b,TG,GC_3ead572f9849::GC_43b26f832b52,GC_3ead572f9849,augments thermopower,GC_43b26f832b52,redox split thermogalvanic cell,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",augments thermopower,redox-split thermogalvanic cell
TP_455082b5c37a,TG,GC_3ead572f9849::GC_cffc202398bb,GC_3ead572f9849,augments thermopower,GC_cffc202398bb,redox split,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",augments thermopower,redox-split
TP_caea31eacd7c,TG,GC_3ead572f9849::GC_d3a504edb0cc,GC_3ead572f9849,augments thermopower,GC_d3a504edb0cc,additional concentration gradient,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",augments thermopower,additional concentration gradient
TP_41db178039b5,TG,GC_3ead572f9849::GC_e998988ab136,GC_3ead572f9849,augments thermopower,GC_e998988ab136,hot electrode,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",augments thermopower,hot electrode
TP_04dbc9dfa618,TG,GC_3ead572f9849::GC_f50bbe3cdc5d,GC_3ead572f9849,augments thermopower,GC_f50bbe3cdc5d,temperature gradient,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",augments thermopower,temperature gradient
TP_238af81412ff,TG,GC_3ead572f9849::GC_fd16c7a7dd86,GC_3ead572f9849,augments thermopower,GC_fd16c7a7dd86,nickel bipyridine,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",augments thermopower,nickel-bipyridine
TP_95b869bc929f,TG,GC_3f0ba730b476::GC_405bb8959082,GC_3f0ba730b476,designed cell,GC_405bb8959082,solar thermal conversion efficiency,1,1,0,2020,2020,P0181,10.1002/adfm.202002867,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers","Thus, the designed cell immensely suppresses heat losses, achieving a high solar thermal conversion efficiency of 91.4% and maximum power outputs of approximate to 1.6 mW m(-2).",designed cell,solar thermal conversion efficiency
TP_41e2b084f8fb,TG,GC_3f0ba730b476::GC_5aafe90ca0d1,GC_3f0ba730b476,designed cell,GC_5aafe90ca0d1,solar thermal conversion,1,1,0,2020,2020,P0181,10.1002/adfm.202002867,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers","Thus, the designed cell immensely suppresses heat losses, achieving a high solar thermal conversion efficiency of 91.4% and maximum power outputs of approximate to 1.6 mW m(-2).",designed cell,solar thermal conversion
TP_ff3841af3af5,TG,GC_3f0bc2e1bcac::GC_5ca3df24aebb,GC_3f0bc2e1bcac,bulk naxk alloy,GC_5ca3df24aebb,phase transforming electrode,1,1,0,2024,2024,P0044,10.1039/d4ee01642d,Boosted thermogalvanic thermopower upon solid-to-liquid phase transition,"Here, we show that phase transforming electrodes achieve significantly enhanced thermopower using the melting phase transition of bulk NaxK alloys.",bulk NaxK alloys,phase transforming electrodes
TP_7f4412b62ab1,TG,GC_3f4a896f4f63::GC_7ca4d45a305d,GC_3f4a896f4f63,carnot relative efficiency,GC_7ca4d45a305d,maximum output power density,1,1,0,2023,2023,P0056,10.1002/aenm.202302011,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,"It is demonstrated that the electrodes have high catalytic activity and high specific surface area, enabling the construction of a high-efficiency TGC with a Carnot-relative efficiency (& eta;r) of 14.8% and a maximum output power density (Pmax) of 24.5 W m-2.",Carnot-relative efficiency,maximum output power density
TP_f8fa29bff574,TG,GC_3f6ed77d4a6a::GC_74633205ae32,GC_3f6ed77d4a6a,bifunctional current,GC_74633205ae32,good electrical conductivity,1,1,0,2019,2019,P0207,10.1039/c9ee01930h,Simultaneous energy harvesting and storage via solar-driven regenerative electrochemical cycles,"Moreover, the durability of the proof-of-concept device has been examined under solar irradiation employing the bifunctional current collector/solar absorber with good electrical conductivity, efficient solar absorption and photothermal transduction.",bifunctional current,good electrical conductivity
TP_0d653d0a3114,TG,GC_3f80e6e278cb::GC_581494e21d04,GC_3f80e6e278cb,convert temperature gradient,GC_581494e21d04,self assembled,1,1,0,2024,2024,P0041,10.1039/d3sc06766a,Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells,"Thermogalvanic cells can convert temperature gradients (e.g. waste heat) into electricity; here we demonstrate how electrostatically charged self-assembled monolayers can act as molecular electrocatalysts, plus reduce electrode passivation.",convert temperature gradients,self-assembled
TP_871a08e3a310,TG,GC_3ff14a8f0e41::GC_d7cbaaac0e9f,GC_3ff14a8f0e41,continuous energy conversion,GC_d7cbaaac0e9f,anti fatigue,1,1,0,2022,2022,P0185,10.1002/adfm.202201021,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,"Moreover, this is the first demonstration of an anti-fatigue thermocell with a threshold of 2500 J m(-2), which is comparable to that of natural muscles and enables it to take full advantage of the continuous energy conversion mode.",continuous energy conversion,anti-fatigue
TP_ba15d8dce97d,TG,GC_402b8c7d36bb::GC_bfa67b12b5ea,GC_402b8c7d36bb,radiative sky cooling,GC_bfa67b12b5ea,cost effective,1,1,0,2023,2023,P0077,10.1016/j.tsep.2023.102083,Performance evaluation and parametric analysis of nighttime electricity generation system integrating thermogalvanic cells with radiative sky cooling,"In our work, a cost-effective nighttime electricity generation approach based on thermogalvanic cells and radiative sky cooling is proposed.",radiative sky cooling,cost-effective
TP_618d8f057445,TG,GC_4047e4c70d3e::GC_d18c91f9affa,GC_4047e4c70d3e,cell directly power,GC_d18c91f9affa,temperature difference,1,1,0,2026,2026,P0255,10.1007/s40820-025-01977-w,High-Performance Cu-Based Liquid Thermocells Enabled by Thermosensitive Crystallization and Etched Carbon Cloth Electrode,A thermocell module comprised of 20 cells directly power various electronic devices at a temperature difference of 40 K.,cells directly power,temperature difference
TP_48f1806b888b,TG,GC_4053ed8430c4::GC_995a4da0634c,GC_4053ed8430c4,selecting appropriate electrolyte,GC_995a4da0634c,selecting appropriate electrolyte salt,1,1,0,2021,2021,P1493,10.1021/acsami.1c07266,Rational Design of Thermocells Driven by the Volume Phase Transition of Hydrogel Nanoparticles,The figure of merit (ZT) of the thermocell was improved by selecting appropriate electrolyte salt to increase the ionic conductivity and prevent the precipitation of nanoparticles.,selecting appropriate electrolyte,selecting appropriate electrolyte salt
TP_1948c64e46fa,TG,GC_4053ed8430c4::GC_bc536166f47d,GC_4053ed8430c4,selecting appropriate electrolyte,GC_bc536166f47d,ionic conductivity,1,1,0,2021,2021,P1493,10.1021/acsami.1c07266,Rational Design of Thermocells Driven by the Volume Phase Transition of Hydrogel Nanoparticles,The figure of merit (ZT) of the thermocell was improved by selecting appropriate electrolyte salt to increase the ionic conductivity and prevent the precipitation of nanoparticles.,selecting appropriate electrolyte,ionic conductivity
TP_56193e67056c,TG,GC_405bb8959082::GC_5aafe90ca0d1,GC_405bb8959082,solar thermal conversion efficiency,GC_5aafe90ca0d1,solar thermal conversion,1,1,0,2020,2020,P0181,10.1002/adfm.202002867,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers","Thus, the designed cell immensely suppresses heat losses, achieving a high solar thermal conversion efficiency of 91.4% and maximum power outputs of approximate to 1.6 mW m(-2).",solar thermal conversion efficiency,solar thermal conversion
