pair_evidence_id,pair_id,analysis_layer,pair_key,sentence_pair_id,relation_id,paper_id,source_record_ids,doi,title,abstract_sha256,sentence_id,evidence_sentence,left_global_concept_id,left_surface,left_char_start,left_char_end,right_global_concept_id,right_surface,right_char_start,right_char_end,relation_source_surface,relation_source_char_start,relation_source_char_end,predicate_surface,predicate_char_start,predicate_char_end,relation_target_surface,relation_target_char_start,relation_target_char_end,strict_syntax_eligible,graph_eligible,evidence_scope
PE_767f424b4340,IP_0b9b26e72177,iTE,GC_4cc2e38572c7::GC_640a71a16147,SP_a604d79c50d5,,P0436,iTE1_0112,10.1126/sciadv.aef5852,Multifunctional ionic thermoelectric elastomer enhanced by Le Chatlier principle in synergistic supramolecular hydrogen bonding system,e9fa815f7dd8ef403b01f4fad3ded1f927b79af7d8dffd220a96c97df592c1b4,1,"When quasi-solid-state ionic thermoelectric (i-TE) devices transition from ideal laboratory testing platforms to real-world wearable applications, the main challenge shifts from electrochemical conversion efficiency to the adaptability of physical application scenarios.",GC_4cc2e38572c7,electrochemical conversion,178,204,GC_640a71a16147,real-world,113,123,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_122c0a5a9cc3,IP_0b9df947a7c7,iTE,GC_2e3f3d9f86c0::GC_6f98b737b997,SP_b66e21fd2e90,,P0408,iTE1_0084,10.1016/j.cej.2024.154970,Electrode-dependent thermoelectric effect in ionic hydrogel fiber for self-powered sensing and low-grade heat harvesting,dd9fd800b3ba7d2e2fb59f856e08da1ba77b3561bccb4ce98b96447f537e3b08,4,"Based on thermal diffusion, owing to the ion size difference, the covalent cross-linked polymer network and the electrode-dependent effect promote rapid transport of the cations and boost ion concentration difference, resulting in a huge ionic Seebeck coefficient of 19.02 mV K- 1.",GC_2e3f3d9f86c0,ion size difference,763,782,GC_6f98b737b997,ion concentration difference,910,938,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_46707f510f9a,IP_0ba5077ababc,iTE,GC_7af6af3735d5::GC_854d252d9a45,SP_b6077101a97d,,P1242,iTE1_0956,10.1016/j.sna.2020.112369,Temperature-dependence of the electrical impedance properties of sodium hydroxide-contained polyethylene oxide as an ionic liquid,d9b9a39fbf42bd85eae1b068e8fc9da9a4e3b17613c113053f969163f39b3377,7,"The resistance components of thermodiffusion and EDL decreased with increasing temperature difference and decreasing chamber thickness; conversely, the capacitance increased in both cases.",GC_7af6af3735d5,increasing temperature difference,1083,1116,GC_854d252d9a45,thermodiffusion,1044,1059,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_7bfdb126ec2d,IP_0ba75e33b30c,iTE,GC_08f3d1289864::GC_ec54bf419c7c,SP_32133f27eac2,,P0523,iTE1_0202,10.1039/d5ta05571g,Electron-ion coupling enables ionic hydrogel with high thermopower for low-grade heat harvest and sensitive fire warning,48ccae12fa66845ad543be39ee6bedadc72a25c74e98526e243aeee68e37fcec,4,"Subsequent immersion in calcium chloride (CaCl2) solution enabled strong SA-Ca2+ crosslinking, enhancing the flame retardancy and mechanical strength to yield a high-performance ionic thermoelectric hydrogel (APSG).",GC_08f3d1289864,mechanical strength,611,630,GC_ec54bf419c7c,ionic thermoelectric hydrogel,659,688,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5755ced9318a,IP_0baef499ca0d,iTE,GC_057bd7922615::GC_b9f06a781120,SP_d1a977916c5c,,P0537,iTE1_0216,10.1126/sciadv.adk2098,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,ae74b894e86735a701d833d587de5707cc1f51368226557a9b2eb6665dad54ee,4,"Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.",GC_057bd7922615,lithium ion,434,445,GC_b9f06a781120,negative ionic Seebeck coefficient,626,660,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_130215d833fb,IP_0bb0e73f58d1,iTE,GC_84e84bdde74d::GC_e49423da4792,SP_f221a8c3b21a,,P0349,iTE1_0018,10.1038/s41467-024-45432-7,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,b62a7f9d1d8b9e2903de8c894087b8606b7e9e52ce9cf2162756c49ad40e3753,6,"In a prototype 25-cell module, the open-circuit voltage and short-circuit current are 6.9 V and 68 mA, respectively, and the maximum power is 131 mW.",GC_84e84bdde74d,prototype 25-cell,827,844,GC_e49423da4792,short-circuit current,882,903,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_314d9b1f5c6a,IP_0bb11a3aea9f,iTE,GC_8cb686e832c4::GC_bc536166f47d,SP_41391d09a51c,,P0350,iTE1_0019,10.1016/j.cej.2024.149784,Wearable ionogel fiber-based ionic thermoelectric device for low-grade human body heat harvesting,b834a8e9e99bbf48c537f15bdabebf6d4a0d9ad145c953d66ccd497049204eee,3,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",GC_8cb686e832c4,diffusion difference,659,679,GC_bc536166f47d,ionic conductivity,358,376,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_10cbbf2fc4aa,IP_0bd45106cddc,iTE,GC_ad5ffde68cd9::GC_cb039b9322d6,SP_19dee023c32e,,P1181,iTE1_0889,10.1002/adfm.202305499,Side-Chain Engineered P Or N-Type Nonaqueous Polymeric Ionic Gels for Sustainable Ionic Thermoelectrics,9fbd80a281d669e21f7ee5ad3566c10fcdd04e97f3b005782807ad7910f1bb07,6,"Accordingly, P(([EMIM+][SPA])0.75-r-MA0.25) (P75) and P(([APTA][TFSI-])0.75-r-MA0.25) (N75) are used to achieve stretchable ionic thermoelectrics (iTEs) with stable operability under ambient conditions (RH of 30%), satisfying all of the requirements.",GC_ad5ffde68cd9,EMIM+,1051,1056,GC_cb039b9322d6,TFSI-,1098,1103,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_4d5c46f7bff7,IP_0bd45106cddc,iTE,GC_ad5ffde68cd9::GC_cb039b9322d6,SP_702dbce33d61,,P1181,iTE1_0889,10.1002/adfm.202305499,Side-Chain Engineered P Or N-Type Nonaqueous Polymeric Ionic Gels for Sustainable Ionic Thermoelectrics,9fbd80a281d669e21f7ee5ad3566c10fcdd04e97f3b005782807ad7910f1bb07,8,"Nonaqueous ionic thermoelectric (iTE) materials are proposed by synthesizing the p-/n-type polymeric ionic gels (PIGs) (P([EMIM+][SPA]-r-MA) and P([APTA][TFSI-]-r-MA)), respectively.",GC_ad5ffde68cd9,EMIM+,1494,1499,GC_cb039b9322d6,TFSI-,1525,1530,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_557abc55ee9d,IP_0be2c79bf9de,iTE,GC_21faa67da1fd::GC_ca7ca3a82e99,SP_f884d32558e2,,P1542,iTE2_0266,10.1021/acs.energyfuels.1c04434,Regulation of Electrode-Electrolyte Interactions for Improved Heat Recovery of a Thermo-Induced Electric Double-Layer Capacitor,f0486774fd038d4513e28c6bfc719fe43928e96d9eef02c7769c9a02497a20a3,1,"Low-grade heat recovery through ion redistribution ( i.e., Soret effect) in electric double-layer capacitors is a recent emergence for the conversion of thermal energy into electrical energy.",GC_21faa67da1fd,conversion,139,149,GC_ca7ca3a82e99,double-layer,85,97,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_517d05581b7a,IP_0be594d77c2c,iTE,GC_1f740b9fe27e::GC_bfab31d6e65a,SP_b230ffff9839,,P0374,iTE1_0047,10.1002/advs.202302685,Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel,6d0031b434e761e7d9b943bdb398ff3b5c3fd4c51733c018fb74fc15724885cc,5,"The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10.",GC_1f740b9fe27e,OH-,882,885,GC_bfab31d6e65a,electrostatic interaction,916,941,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_abdb98c73b22,IP_0bfeaabb4efc,iTE,GC_852674d45202::GC_854d252d9a45,SP_dbf54fdc5294,,P1109,iTE1_0813,10.1016/j.mtphys.2020.100307,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,6f87e84dabb86cf1ff51160f01b7555c102c7dc59d16dccf0053cad9fe7f3d4a,2,The thermodiffusion of Cl- ions generated a giant negative Seebeck coefficient (similar to 2.7 mV/K) and a moderately high electrical conductivity (similar to 1 S/cm); an unprecedented level in polymers.,GC_852674d45202,giant negative Seebeck coefficient,240,274,GC_854d252d9a45,thermodiffusion,200,215,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_002bba112541,IP_0c007d41a55a,iTE,GC_8ad5b453cc37::GC_a8b8bc41d187,SP_050595571cf4,,P0375,iTE1_0048,10.1038/s41467-023-38830-w,Self-healable polymer complex with a giant ionic thermoelectric effect,77071a414174a59ff999281ed2095014fa8b4a59aea65f871fe3a285e07d271f,2,"The iTE properties of PEDOT:PAAMPSA:PA are optimized by controlling the ion carrier concentration, ion diffusion coefficient, and Eastman entropy, and high stretchability and self-healing ability are achieved based on the dynamic interactions between the components.",GC_8ad5b453cc37,ion diffusion,304,317,GC_a8b8bc41d187,dynamic interactions,427,447,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_8702701e3775,IP_0c4872f46733,iTE,GC_ba5ed5c7369f::GC_d9e44e0aa0d6,SP_def95ebaec22,,P0441,iTE1_0117,10.1021/acsami.6c02443,A Highly Stretchable Multifunctional Ionic Thermoelectric Gel for Integrated Energy Harvesting and Wearable Sensing,60109ca802448a30a55879b64ec5dec4126543f5b8fc9cdd4245eee9720b4983,3,"This network restricts anionic phosphate migration and amplifies the thermal diffusion entropy difference between charge carriers, thereby coupling ionic transport modulation to mechanical reinforcement.",GC_ba5ed5c7369f,restricts anionic phosphate migration,469,506,GC_d9e44e0aa0d6,thermal diffusion entropy difference,525,561,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_c5c771e2ad88,IP_0c85f3a38d96,iTE,GC_4a97b53ac293::GC_82f863b160b5,SP_b486e231c34d,,P0496,iTE1_0174,10.1021/acsapm.5c00177,Dual-Cation Doping Thermoelectric PVA Hydrogel for Self-Powered Strain Sensors,2ad3d3c368ce03c06e0897215110e8cc463a82da184ded06c8c902ee9dbec610,3,"Here, a dual-cation doping strategy is used to regulate ion diffusion rate to improve the thermoelectric properties of ionic hydrogels, and a series of poly(vinyl alcohol) (PVA)-based hydrogels doped by dual cations (i.e., hydrogen ions and alkali metal cations, such as Li+, Na+, and K+) are prepared by a facile cyclic freeze-thaw method.",GC_4a97b53ac293,hydrogen ions,632,645,GC_82f863b160b5,thermoelectric properties,499,524,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2c54ff7e08d5,IP_0c9be04f3d7a,iTE,GC_4b34131eceda::GC_b67d67cae765,SP_0614502e98cb,,P0693,iTE1_0386,10.1002/eem2.12562,Enhanced Ion-Selective Diffusion Achieved by Supramolecular Interaction for High Thermovoltage and Thermal Stability,0771fe7918bde1f1446dd13dedaa1a2263257f8f847bec382c23d71daab2a7d3,5,"The thermopower and thermoelectric power factor of the ionic gels are as high as 2.83 mV K-1 and 18.33 mu W m(-1) K-2, respectively.",GC_4b34131eceda,thermoelectric power factor,733,760,GC_b67d67cae765,ionic gels,768,778,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_a25a1fc6be0e,IP_0ccd6c7cbaae,iTE,GC_0b912cb241c8::GC_64c4d209070a,SP_99b84ae322ae,,P1408,iTE2_0126,10.1021/acsapm.5c00097,Freeze-Tolerant and Transparent Eutectogel with High Conductivity and Long-Lasting Usability for Low-Grade Heat Harvesting,3497f69c0e90de4d6bbc2379308ad4438fc5076f8a8fad3376a0dfba792375cd,3,"Herein, we present a highly transparent polymer eutectogel comprising a green eutectic solvent (ES) along with a lithium salt.",GC_0b912cb241c8,green eutectic solvent,352,374,GC_64c4d209070a,highly transparent polymer,301,327,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_783e8b85f331,IP_0d1116d6952d,iTE,GC_7b0e5eafe019::GC_ddad58ad1aa0,SP_cb5b51c11dbd,,P0772,iTE1_0465,10.1007/s40843-022-2286-5,An ultra-tough and super-stretchable ionogel with multi functions towards flexible iontronics,0cfc286efbfb5b409f2ca32bc5abd603ec4e28a7b434aaed58b44082dc715667,4,"The crystalline region can dissipate the energy through the stress-induced disaggregation mechanism in the stretching process and toughen the gel, while the reversible formation and dissociation of the ion-dipole interaction between amorphous polymer chains and ionic liquids can provide elasticity for large strain.",GC_7b0e5eafe019,stress-induced,492,506,GC_ddad58ad1aa0,amorphous polymer,665,682,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_282441166a9c,IP_0d140de77250,iTE,GC_21faa67da1fd::GC_f50bbe3cdc5d,SP_7f7ae7d83278,,P0622,iTE1_0310,10.1002/aenm.202001633,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient,049418fd8986c248839dd2c0d6b8fb4c0741a51dceddb98f9a0af377797cfa17,7,"In addition to the heat-to-electricity conversion by the electronic unit from a temperature gradient due to the Seebeck effect, the ionic unit can generate electricity from temperature fluctuations owing to thermal ionic diffusion (Soret effect).",GC_21faa67da1fd,conversion,800,810,GC_f50bbe3cdc5d,temperature gradient,841,861,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f008f0adcda2,IP_0d14f864e5bb,iTE,GC_12aff3e3eea4::GC_74ddd502fa81,SP_fc0ba40a356c,,P0479,iTE1_0157,10.1021/acsaem.1c00422,Origins of Enhanced Thermoelectric Transport in Free-Standing PEDOT Nanowires Film Modulated with Ionic Liquid,c0082abb4771ab471f16b06086060c3727b1ca435df50d0989fb0274531b89cc,4,"EMIM:DCA post-treatment simultaneously increases the Seebeck coefficient (87% increment) and electrical conductivity (24% increment) of PEDOT NWs, resulting in an optimal power factor of 83.8 mu W m(-1) K-2 at room temperature.",GC_12aff3e3eea4,optimal power factor,578,598,GC_74ddd502fa81,post-treatment,424,438,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_eda5d0b0c696,IP_0d20ff36cd00,iTE,GC_118af0040619::GC_71601b4554fe,SP_241aa89c87c0,,P0882,iTE1_0575,10.1039/d5ta00734h,Sustainable and recyclable ionogels for ionic thermoelectric supercapacitor application,15c8f1c01d79211f97d2c83f35975d2de4a13512b09c559562fd33e98016c648,5,"In particular, the LACIG-3% sample exhibits a substantial thermopower of -30.4 mV K-1 and a ZTi value of 0.04.",GC_118af0040619,thermopower,764,775,GC_71601b4554fe,ZTi,798,801,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_1c3eb5d1c72b,IP_0d2d72d72cc9,iTE,GC_ab2e101b3451::GC_f5eda175182f,SP_91ae7b3b070d,,P0361,iTE1_0033,10.1007/s42765-025-00529-6,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,2526e10ac32001c5fe84b3ea4036fff8ace7170ee18fbdefdfbf478c644517b9,6,"Therefore, the present work aims to design an efficient, robust, and energy-autonomous leather collagen fibers-based thermoelectric detector to address the limitation of current anti-scalding alarm technology as well as drive advancements in the nano-energy and its effective conversion field.Graphical AbstractThe robust leather collagen fibers-based ionic thermoelectric (i-TEs) detectors with numerous nano-/micro-channels and fast-moving cations are successfully constructed, which demonstrate great potential for automatic anti-scalding applications in various scenarios and extreme environments",GC_ab2e101b3451,numerous nano-/micro-channels,1706,1735,GC_f5eda175182f,energy-autonomous,1379,1396,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_4b0695ac46f7,IP_0d2dffc5451a,iTE,GC_42929742db13::GC_b922063cd003,SP_eb44c9757c37,,P0591,iTE1_0278,10.1016/j.cej.2026.176392,Environmentally stable and adhesive hemicellulose eutectogel for n-type ionic thermoelectrics,0013abeac5fa10522928c5459a589019954cb184df361718a9c506e9189e7817,5,"Besides, the adoption of DES endows the i-TE eutectogel with strong adhesion, excellent anti-freezing, and anti-drying properties.",GC_42929742db13,anti-drying,766,777,GC_b922063cd003,anti-freezing,747,760,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f9dc868b8c48,IP_0d3d79359b04,iTE,GC_05203ac208f7::GC_45caa0829f4c,SP_ec97782d9ee3,,P0337,iTE1_0003,10.1002/aenm.202405502,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,d8605bce09b31bed94feda6f38f1513797fb0d224e57b38b72b43afad7de7e26,2,This study introduces a novel design for ionic thermoelectric capacitors (ITECs) by incorporating host-guest complexation between alpha-cyclodextrin (alpha-CD) and triiodide ions (I3-).,GC_05203ac208f7,host-guest complexation,270,293,GC_45caa0829f4c,alpha-cyclodextrin,302,320,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_8a1ef619cb1f,IP_0d3d79359b04,iTE,GC_05203ac208f7::GC_45caa0829f4c,SP_02dccf395013,,P0420,iTE1_0096,10.1007/s40843-025-3689-9,Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels,a6bd7462e7d2738abdc8dfcb1b6bd47652cbdd0a1cd82df3167f3f1b58a6f08b,2,"Here, we report an ionic thermoelectric hydrogel designed through precise supramolecular chemistry, utilizing dual molecular interactions, host-guest complexation of alpha-cyclodextrin (alpha-CD) with I-3(-) ions and hydrogen bonding between polyvinyl alcohol (PVA) polymer chains and I-3(-).",GC_05203ac208f7,host-guest complexation,413,436,GC_45caa0829f4c,alpha-cyclodextrin,440,458,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_0a9baa5d3897,IP_0d3daadf49be,iTE,GC_1b5cd7ad5c4f::GC_411dcd3ba804,SP_84ad7710f01c,,P0864,iTE1_0557,10.1016/j.cej.2025.172278,Synergistic ionic doping for enhanced thermopower and switchable polarity in PEDOT: PSS ionic thermoelectrics,a21b75af6f4f50c1ca506bb00818a467a9d3354415edbeafea5af39d8d9ff0d3,5,"Leveraging this dual-doping design, we fabricate a solution-processed ionic thermoelectric generator with integrated p- and n-type legs that delivers 18.66 mW m(-2) under a 2 K gradient, surpassing state-of-the-art devices without post-treatment.",GC_1b5cd7ad5c4f,dual-doping,936,947,GC_411dcd3ba804,solution-processed ionic thermoelectric generator,971,1020,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_3e9b62697bbd,IP_0d3f98596e57,iTE,GC_19f71a6e1007::GC_21faa67da1fd,SP_4bb93b3c89ec,,P0447,iTE1_0124,10.1039/c6ee00121a,Ionic thermoelectric supercapacitors,940e2e48463c2adfd9cbfdddea09f23093c0e276c943a71e61df0833ddbd9dbe,4,"Here, we report the conversion of heat into stored charge via a remarkably strong ionic Soret effect in a polymeric electrolyte (Seebeck coefficients as high as alpha(i) = 10 mV K-1).",GC_19f71a6e1007,polymeric electrolyte,615,636,GC_21faa67da1fd,conversion,529,539,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_ae551d3caffd,IP_0d519baac8ef,iTE,GC_6e68363bbfaf::GC_d31da0819f53,SP_4b9ef8a94fee,,P0411,iTE1_0087,10.1021/acsami.5c12734,Annealing Temperature Tuning of Thermoelectric Properties in Conductive Polymers: Transition from Ionic to Electronic Thermoelectrics,94ead204470b0a4661cf2464867165bfb1ccefa4c7f7aba0312bbbe5d83651c7,7,"Furthermore, by utilizing materials annealed at different temperatures, we constructed a hybrid ionic-electronic thermoelectric converter achieving energy density of 13.99 J m-2, more than 17-fold enhancement compared to a pure ionic thermoelectric converter.",GC_6e68363bbfaf,ionic-electronic,1122,1138,GC_d31da0819f53,converter achieving energy density,1154,1188,,,,,,,,,,False,False,same_sentence_cooccurrence_only
