pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_fd0fcf7c649e,iTE|TG,TC_3963ad1e6521::TC_c889e0f92f27,TC_3963ad1e6521,material_system,FeCl3,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,1,2025,2025,P0258,10.1016/j.cej.2025.168815,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,3,6,True,0.3869
TP_6f064e0c5c9d,iTE|TG,TC_470f49a68893::TC_125db93329fb,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2025,2025,P0023,10.1021/acsapm.5c02573,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices,3,30,True,0.3869
TP_a78102b6b63b,iTE|TG,TC_4bd38733ebee::TC_7513bf902622,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_7513bf902622,mechanism,solvent-shell water/DES regulation,material_system__mechanism,1,1,1,2025,2025,P0246,10.1016/j.cej.2025.159714,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,2,1,False,0.3869
TP_c2013ef218ac,iTE|TG,TC_58c9c90c1623::TC_125db93329fb,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,30,False,0.3869
TP_18924167cb76,iTE|TG,TC_58c9c90c1623::TC_902956facbd0,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_902956facbd0,mechanism,hydrogen bonding,material_system__mechanism,1,1,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,3,False,0.3869
TP_33c448c8deeb,iTE|TG,TC_58c9c90c1623::TC_af6bbcaf729f,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,10,False,0.3869
TP_283c4c0b1efe,iTE|TG,TC_58c9c90c1623::TC_e2a3f0650eaa,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,1,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,3,False,0.3869
TP_cb664d2793df,iTE|TG,TC_58f24e7e49c1::TC_0bff7d51cbea,TC_58f24e7e49c1,material_system,Ti2O3,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,1,2,False,0.3869
TP_84c0bfd80767,iTE|TG,TC_58f24e7e49c1::TC_d51141fbc0ae,TC_58f24e7e49c1,material_system,Ti2O3,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,1,14,False,0.3869
TP_29a35dc295c7,iTE|TG,TC_627ec3e82d39::TC_575b8475e747,TC_627ec3e82d39,material_system,MXene,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,21,False,0.3869
TP_17199a367de8,iTE|TG,TC_627ec3e82d39::TC_b16fcb9ccb71,TC_627ec3e82d39,material_system,MXene,TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,1,False,0.3869
TP_12c500a04e01,iTE|TG,TC_627ec3e82d39::TC_fcb70797c57c,TC_627ec3e82d39,material_system,MXene,TC_fcb70797c57c,mechanism,piezoresistive-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,3,False,0.3869
TP_90be3eaaf3b7,iTE|TG,TC_6d3814acb95f::TC_0bff7d51cbea,TC_6d3814acb95f,material_system,hydrogel,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,23,2,True,0.3869
TP_45c50233e03b,iTE|TG,TC_6d3814acb95f::TC_7513bf902622,TC_6d3814acb95f,material_system,hydrogel,TC_7513bf902622,mechanism,solvent-shell water/DES regulation,material_system__mechanism,1,1,1,2025,2025,P0246,10.1016/j.cej.2025.159714,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,23,1,False,0.3869
TP_c8409d4a9c22,iTE|TG,TC_6d3814acb95f::TC_b16fcb9ccb71,TC_6d3814acb95f,material_system,hydrogel,TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,23,1,False,0.3869
TP_43afa23035d4,iTE|TG,TC_7fa10a6f5ac8::TC_402d7ec84669,TC_7fa10a6f5ac8,material_system,gelatin,TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,1,1,1,2025,2025,P0021,10.1016/j.nanoen.2025.111189,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,6,7,True,0.3869
TP_20bdcafb75cb,iTE|TG,TC_7fa10a6f5ac8::TC_bceb4fbe4ef6,TC_7fa10a6f5ac8,material_system,gelatin,TC_bceb4fbe4ef6,mechanism,redox-layer ionic-gradient cell,material_system__mechanism,1,1,1,2025,2025,P0021,10.1016/j.nanoen.2025.111189,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,6,1,False,0.3869
TP_1a79694ea461,iTE|TG,TC_8630a7a80369::TC_5bcfefdb9413,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_5bcfefdb9413,mechanism,redox reaction entropy,material_system__mechanism,1,1,1,2025,2025,P0188,10.1002/smll.202407622,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,5,9,True,0.3869
TP_2f5c96385f9e,iTE|TG,TC_8630a7a80369::TC_f2b85f088f6c,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_f2b85f088f6c,mechanism,organic redox molecular design,material_system__mechanism,1,1,1,2025,2025,P0188,10.1002/smll.202407622,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,5,3,True,0.3869
TP_43240983897b,iTE|TG,TC_8c13f1bad786::TC_575b8475e747,TC_8c13f1bad786,material_system,copper electrode,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,21,False,0.3869
TP_400cd6085045,iTE|TG,TC_8c13f1bad786::TC_b16fcb9ccb71,TC_8c13f1bad786,material_system,copper electrode,TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,1,False,0.3869
TP_2f47f17973f6,iTE|TG,TC_8c13f1bad786::TC_fcb70797c57c,TC_8c13f1bad786,material_system,copper electrode,TC_fcb70797c57c,mechanism,piezoresistive-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,3,False,0.3869
TP_13e06e2c8159,iTE|TG,TC_96ff8a3db67b::TC_0bff7d51cbea,TC_96ff8a3db67b,material_system,carbon nanotube,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,1,2,False,0.3869
TP_c217bfcd112b,iTE|TG,TC_96ff8a3db67b::TC_d51141fbc0ae,TC_96ff8a3db67b,material_system,carbon nanotube,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,1,14,False,0.3869
TP_e94290c39129,iTE|TG,TC_ab08cdd1f9be::TC_575b8475e747,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,21,False,0.3869
TP_03b5583f2f26,iTE|TG,TC_ab08cdd1f9be::TC_b16fcb9ccb71,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,1,False,0.3869
TP_973abcd66c71,iTE|TG,TC_ab08cdd1f9be::TC_fcb70797c57c,TC_ab08cdd1f9be,material_system,Ti3C2Tx MXene,TC_fcb70797c57c,mechanism,piezoresistive-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,3,False,0.3869
TP_4431a248b1d0,iTE|TG,TC_b67db95f7040::TC_0bff7d51cbea,TC_b67db95f7040,material_system,[Fe(CN)6],TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,2,2,True,0.3869
TP_7e7250bd25f0,iTE|TG,TC_b67db95f7040::TC_125db93329fb,TC_b67db95f7040,material_system,[Fe(CN)6],TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2025,2025,P0021,10.1016/j.nanoen.2025.111189,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,2,30,True,0.3869
TP_a49fb5a5ebc5,iTE|TG,TC_b67db95f7040::TC_402d7ec84669,TC_b67db95f7040,material_system,[Fe(CN)6],TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,1,1,1,2025,2025,P0021,10.1016/j.nanoen.2025.111189,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,2,7,True,0.3869
TP_7846dea1d4fe,iTE|TG,TC_b67db95f7040::TC_bceb4fbe4ef6,TC_b67db95f7040,material_system,[Fe(CN)6],TC_bceb4fbe4ef6,mechanism,redox-layer ionic-gradient cell,material_system__mechanism,1,1,1,2025,2025,P0021,10.1016/j.nanoen.2025.111189,Bioinspired double-layer thermogalvanic cells with engineered ionic gradients for high-efficiency waste heat recovery,2,1,False,0.3869
TP_62ded860ae3e,iTE|TG,TC_b67db95f7040::TC_d51141fbc0ae,TC_b67db95f7040,material_system,[Fe(CN)6],TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,2,14,True,0.3869
TP_b7d600df01c3,iTE|TG,TC_b713a196469a::TC_0bff7d51cbea,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,12,2,True,0.3869
TP_eebb43481f90,iTE|TG,TC_b713a196469a::TC_7513bf902622,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_7513bf902622,mechanism,solvent-shell water/DES regulation,material_system__mechanism,1,1,1,2025,2025,P0246,10.1016/j.cej.2025.159714,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,12,1,False,0.3869
TP_57baea701b43,iTE|TG,TC_b713a196469a::TC_ba4e119fd264,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_ba4e119fd264,mechanism,configurational-entropy modulation,material_system__mechanism,1,1,1,2025,2025,P0020,10.1021/acs.nanolett.5c02774,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,12,2,True,0.3869
TP_949e6a517fa1,iTE|TG,TC_b713a196469a::TC_e2a3f0650eaa,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,1,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,12,3,True,0.3869
TP_4405750f230e,iTE|TG,TC_b713a196469a::TC_e94eb572bc82,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_e94eb572bc82,mechanism,hydration-shell regulation,material_system__mechanism,1,1,1,2025,2025,P0020,10.1021/acs.nanolett.5c02774,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,12,1,False,0.3869
TP_2fdab3184408,iTE|TG,TC_b713a196469a::TC_efa9530b801f,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_efa9530b801f,mechanism,Ni-bipyridine hydration-shell entropy,material_system__mechanism,1,1,1,2025,2025,P0020,10.1021/acs.nanolett.5c02774,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,12,1,False,0.3869
TP_4faad05be162,iTE|TG,TC_c0591a33971d::TC_402d7ec84669,TC_c0591a33971d,material_system,ionic liquid,TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,1,1,1,2025,2025,P0142,10.1002/advs.202509400,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,8,7,True,0.3869
TP_75b8515ba57d,iTE|TG,TC_c0591a33971d::TC_62c8103f481e,TC_c0591a33971d,material_system,ionic liquid,TC_62c8103f481e,mechanism,solid-liquid phase transition,material_system__mechanism,1,1,1,2025,2025,P0159,10.1021/acsami.5c04042,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,8,1,False,0.3869
TP_ad3bb4b38f2d,iTE|TG,TC_c0591a33971d::TC_af6bbcaf729f,TC_c0591a33971d,material_system,ionic liquid,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,1,2025,2025,P0142,10.1002/advs.202509400,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,8,10,True,0.3869
TP_3522848aff4e,iTE|TG,TC_c0591a33971d::TC_d0a37a92a174,TC_c0591a33971d,material_system,ionic liquid,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,1,2025,2025,P0159,10.1021/acsami.5c04042,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,8,2,True,0.3869
TP_b6c58f5ffeb3,iTE|TG,TC_c0591a33971d::TC_e03c7cc08b9d,TC_c0591a33971d,material_system,ionic liquid,TC_e03c7cc08b9d,mechanism,ion migration,material_system__mechanism,1,1,1,2025,2025,P0142,10.1002/advs.202509400,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,8,2,True,0.3869
TP_e95625191f37,iTE|TG,TC_c45d20184f79::TC_402d7ec84669,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,1,1,1,2025,2025,P0142,10.1002/advs.202509400,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,7,7,True,0.3869
TP_bbd1cfe98a46,iTE|TG,TC_c45d20184f79::TC_62c8103f481e,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_62c8103f481e,mechanism,solid-liquid phase transition,material_system__mechanism,1,1,1,2025,2025,P0159,10.1021/acsami.5c04042,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,7,1,False,0.3869
TP_5e2989662a61,iTE|TG,TC_c45d20184f79::TC_af6bbcaf729f,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,1,2025,2025,P0142,10.1002/advs.202509400,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,7,10,True,0.3869
TP_6953879efa72,iTE|TG,TC_c45d20184f79::TC_d0a37a92a174,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,1,2025,2025,P0159,10.1021/acsami.5c04042,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,7,2,True,0.3869
TP_c8ed532392a5,iTE|TG,TC_c45d20184f79::TC_e03c7cc08b9d,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_e03c7cc08b9d,mechanism,ion migration,material_system__mechanism,1,1,1,2025,2025,P0142,10.1002/advs.202509400,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,7,2,True,0.3869
TP_840a0f01bd0e,iTE|TG,TC_c8efd3db5897::TC_0bff7d51cbea,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,1,2025,2025,P0136,10.1021/acssuschemeng.4c10855,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,9,2,True,0.3869
TP_9d508423ee72,iTE|TG,TC_c8efd3db5897::TC_b16fcb9ccb71,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,1,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,9,1,False,0.3869
