link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_346a2982bed9,TP_d5a8c2b3efc1,IP_e9e6f293c73e,curated_program_bridge,0.9555,,,TC_9007c7e3ceb0,anion entanglement,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P1143,P0002,PRG_0d4cbb7dc34c,用阴离子缠结调节 Fe2+/Fe3+ TG 的支持离子热扩散项,mechanism_extension_white_space,fe_ii_iii,P1143,P1143,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,anion entanglement,intervention,ionic thermodiffusion (Soret effect),mechanism,2023,Anionic entanglement-induced giant thermopower in ionic thermoelectric material Gelatin-CF3SO3K-CH3SO3K,ClO4-,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2025,Solvation entropy engineering of thermogalvanic electrolytes for efficient electrochemical refrigeration,anion entanglement  +  ionic thermodiffusion (Soret effect),ClO4-  +  Fe2+/Fe3+ solvation redox chemistry,anion entanglement,intervention,ClO4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_b2cddc31cfcb,TP_e5991885203c,IP_2bad0ed284ec,curated_program_bridge,0.9563,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_402d7ec84669,ion-pairing and complexation,mechanism,,,,intervention__mechanism,material_system__structure_state,1,3,P0336,P0008; P0040; P0066,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ion-pairing and complexation,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,gel-confined redox transport,structure_state,2022,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,hydrophobic partitioning  +  ion-pairing and complexation,iodide/triiodide  +  gel-confined redox transport,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_2548dd45baac,TP_e5991885203c,IP_8a4f00e74008,curated_program_bridge,0.9563,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__structure_state,1,3,P0336,P0008; P0040; P0066,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ionic thermodiffusion (Soret effect),mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,gel-confined redox transport,structure_state,2022,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,hydrophobic partitioning  +  ionic thermodiffusion (Soret effect),iodide/triiodide  +  gel-confined redox transport,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_9df8cbc48186,TP_e5991885203c,IP_a5d80bd7b626,curated_program_bridge,0.9563,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_2ac0c2cf66e0,pi-pi stacking,mechanism,,,,intervention__mechanism,material_system__structure_state,1,3,P0336,P0008; P0040; P0066,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,pi-pi stacking,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,gel-confined redox transport,structure_state,2022,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,hydrophobic partitioning  +  pi-pi stacking,iodide/triiodide  +  gel-confined redox transport,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_90e8faee8ffc,TP_e5991885203c,IP_afa84797d762,curated_program_bridge,0.9563,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__structure_state,1,3,P0336,P0008; P0040; P0066,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,cation-anion thermodiffusion asymmetry,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,gel-confined redox transport,structure_state,2022,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,hydrophobic partitioning  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  gel-confined redox transport,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_54d6935f9db3,TP_4a2aa71d3924,IP_0cf4e213940b,curated_program_bridge,0.9458,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,,,,material_system__intervention,material_system__mechanism,6,1,P0336; P0337; P0341; P0367; P0397; P0407,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0336; P0397,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,poly(vinyl alcohol) (PVA),material_system,coordination or ion pairing,intervention,2022,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions; Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors; Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting; Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties,copper electrode,material_system,Cu-ethylenediamine chelation entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,poly(vinyl alcohol) (PVA)  +  coordination or ion pairing,copper electrode  +  Cu-ethylenediamine chelation entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,10,15,4,5,0,83,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_07357487ea90,TP_4a2aa71d3924,IP_3792c3d6f87d,curated_program_bridge,0.9458,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_a3d6bb3e8d3e,cellulose,material_system,,,,material_system__intervention,material_system__mechanism,5,1,P0341; P0355; P0379; P0397; P1345,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0397,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,cellulose,material_system,coordination or ion pairing,intervention,2022,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties; Rarely negative-thermovoltage cellulose ionogel with simultaneously boosted mechanical strength and ionic conductivity via ion-molecular engineering,copper electrode,material_system,Cu-ethylenediamine chelation entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,cellulose  +  coordination or ion pairing,copper electrode  +  Cu-ethylenediamine chelation entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,10,15,4,5,0,83,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_bc7fd48d3527,TP_4a2aa71d3924,IP_539b4ac7dfba,curated_program_bridge,0.9458,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_6d3814acb95f,hydrogel,material_system,,,,material_system__intervention,material_system__mechanism,7,1,P0336; P0337; P0355; P0367; P0379; P0407; P0609,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrogel,material_system,coordination or ion pairing,intervention,2022,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions; Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,copper electrode,material_system,Cu-ethylenediamine chelation entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,hydrogel  +  coordination or ion pairing,copper electrode  +  Cu-ethylenediamine chelation entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,10,15,4,5,0,83,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_83baf65cfb6d,TP_bd63826a64a0,IP_0cf4e213940b,curated_program_bridge,0.9458,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,,,,material_system__intervention,material_system__mechanism,6,1,P0336; P0337; P0341; P0367; P0397; P0407,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0336; P0397,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,poly(vinyl alcohol) (PVA),material_system,coordination or ion pairing,intervention,2022,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions; Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors; Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting; Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties,copper electrode,material_system,redox reaction entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,poly(vinyl alcohol) (PVA)  +  coordination or ion pairing,copper electrode  +  redox reaction entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,10,15,4,5,0,83,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_815490584797,TP_bd63826a64a0,IP_3792c3d6f87d,curated_program_bridge,0.9458,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_a3d6bb3e8d3e,cellulose,material_system,,,,material_system__intervention,material_system__mechanism,5,1,P0341; P0355; P0379; P0397; P1345,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0397,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,cellulose,material_system,coordination or ion pairing,intervention,2022,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties; Rarely negative-thermovoltage cellulose ionogel with simultaneously boosted mechanical strength and ionic conductivity via ion-molecular engineering,copper electrode,material_system,redox reaction entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,cellulose  +  coordination or ion pairing,copper electrode  +  redox reaction entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,10,15,4,5,0,83,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_9e7e8740d92f,TP_bd63826a64a0,IP_539b4ac7dfba,curated_program_bridge,0.9458,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_6d3814acb95f,hydrogel,material_system,,,,material_system__intervention,material_system__mechanism,7,1,P0336; P0337; P0355; P0367; P0379; P0407; P0609,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrogel,material_system,coordination or ion pairing,intervention,2022,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions; Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors; Negative thermopower anisotropic ionic thermoelectric hydrogels based on synergistic coordination and hydration for low-grade heat harvesting; An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,copper electrode,material_system,redox reaction entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,hydrogel  +  coordination or ion pairing,copper electrode  +  redox reaction entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,10,15,4,5,0,83,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
