pair_id,edge_id,edge_type,analysis_layer,pair_key,left_global_concept_id,left_label,left_layer_node_id,right_global_concept_id,right_label,right_layer_node_id,source_node_id,target_node_id,directed,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,atomic_evidence_record_count,unique_sentence_support_count,authoritative_provenance_fk,relation_candidate_ids,strict_relation_candidate_ids,semantic_accepted_relation_ids,semantic_rejected_relation_ids,semantic_pending_relation_ids,production_relation_ids,pair_evidence_status,is_direct_exact_pair_overlap,direct_pair_overlap_id,cross_layer_partner_pair_id,observed_evidence,causal_claim,graph_edge_status
IP_39fd6d8d8311,IP_39fd6d8d8311,same_sentence_pair,iTE,GC_985f88084486::GC_e10ebc642cbc,GC_985f88084486,selective ion,LN_5ff6f2a32598,GC_e10ebc642cbc,manning counterion condensation,LN_26c1ec220f9a,LN_5ff6f2a32598,LN_26c1ec220f9a,False,1,1,0,2025,2025,1,1,IP_39fd6d8d8311,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a04edfc50bd,IP_3a04edfc50bd,same_sentence_pair,iTE,GC_d2e6b604a08a::GC_e3edbdb26f61,GC_d2e6b604a08a,body environment,LN_78ba604956c7,GC_e3edbdb26f61,narrow body environment thermal gradient,LN_2fb3ddc9c948,LN_78ba604956c7,LN_2fb3ddc9c948,False,1,1,0,2025,2025,1,1,IP_3a04edfc50bd,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a174e48365f,IP_3a174e48365f,same_sentence_pair,iTE,GC_3197a0656bee::GC_ffb583ea6e97,GC_3197a0656bee,negative seebeck coefficient,LN_847619c13168,GC_ffb583ea6e97,self healing,LN_ec0b3b216dcc,LN_847619c13168,LN_ec0b3b216dcc,False,1,1,0,2024,2024,1,1,IP_3a174e48365f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a34cbb91781,IP_3a34cbb91781,same_sentence_pair,iTE,GC_b8c9be5d11d9::GC_c5a50f0de3db,GC_b8c9be5d11d9,soret type ion thermodiffusion,LN_b2844cb20926,GC_c5a50f0de3db,thermal driven ion transport,LN_fd49b74916ef,LN_b2844cb20926,LN_fd49b74916ef,False,1,1,0,2023,2023,1,1,IP_3a34cbb91781,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a42fa923b3f,IP_3a42fa923b3f,same_sentence_pair,iTE,GC_1e4633c244ec::GC_c232b3c0b677,GC_1e4633c244ec,coupling,LN_d49b1633f56e,GC_c232b3c0b677,polymer ion interaction,LN_8923b25b1bce,LN_d49b1633f56e,LN_8923b25b1bce,False,1,1,0,2026,2026,1,1,IP_3a42fa923b3f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a43afd0cf0b,IP_3a43afd0cf0b,same_sentence_pair,iTE,GC_25499bcfb6bc::GC_fe7ad7418eca,GC_25499bcfb6bc,channel ion,LN_44bbb8d0d2bb,GC_fe7ad7418eca,channel ion interaction,LN_d88ee7b60077,LN_44bbb8d0d2bb,LN_d88ee7b60077,False,1,1,0,2024,2024,1,1,IP_3a43afd0cf0b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a554692a6f4,IP_3a554692a6f4,same_sentence_pair,iTE,GC_435243ebfa58::GC_63d4c9674838,GC_435243ebfa58,thermal stability,LN_948a6206edc9,GC_63d4c9674838,fluorine rich,LN_c9ffc9ca4a43,LN_948a6206edc9,LN_c9ffc9ca4a43,False,1,1,0,2026,2026,1,1,IP_3a554692a6f4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a68fbe8c1a1,IP_3a68fbe8c1a1,same_sentence_pair,iTE,GC_030e2d8d54dd::GC_ed55a90d6ffa,GC_030e2d8d54dd,double network,LN_5e2a9f123aca,GC_ed55a90d6ffa,double network hydrogel,LN_e9dda369915c,LN_5e2a9f123aca,LN_e9dda369915c,False,1,1,0,2024,2024,1,1,IP_3a68fbe8c1a1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a8c1a606a37,IP_3a8c1a606a37,same_sentence_pair,iTE,GC_21faa67da1fd::GC_d22c14138789,GC_21faa67da1fd,conversion,LN_5c34d205f4c3,GC_d22c14138789,charge commercial capacitor,LN_54acce60a17b,LN_5c34d205f4c3,LN_54acce60a17b,False,1,1,0,2025,2025,1,1,IP_3a8c1a606a37,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a9640904e22,IP_3a9640904e22,same_sentence_pair,iTE,GC_16e487392dd9::GC_ffb583ea6e97,GC_16e487392dd9,self recovery,LN_090b41d2f030,GC_ffb583ea6e97,self healing,LN_ec0b3b216dcc,LN_090b41d2f030,LN_ec0b3b216dcc,False,1,1,0,2023,2023,1,1,IP_3a9640904e22,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3a9e11b86d6c,IP_3a9e11b86d6c,same_sentence_pair,iTE,GC_37b0bd6e4989::GC_8e80e1171a7b,GC_37b0bd6e4989,green solvent,LN_c4946cb36ad6,GC_8e80e1171a7b,robust ionogel,LN_31c12267e94a,LN_c4946cb36ad6,LN_31c12267e94a,False,1,1,0,2022,2022,1,1,IP_3a9e11b86d6c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3aa0dd64bcfe,IP_3aa0dd64bcfe,same_sentence_pair,iTE,GC_797c8bb88eec::GC_fbb1baa666aa,GC_797c8bb88eec,coupling microscopic solvation,LN_f21fd92864aa,GC_fbb1baa666aa,polymer ion,LN_daa945b90c4a,LN_f21fd92864aa,LN_daa945b90c4a,False,1,1,0,2026,2026,1,1,IP_3aa0dd64bcfe,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3ab384d4592f,IP_3ab384d4592f,same_sentence_pair,iTE,GC_d18c91f9affa::GC_ef0c82731bc9,GC_d18c91f9affa,temperature difference,LN_942c8fffcbe6,GC_ef0c82731bc9,harvested energy density,LN_55d1b6eee846,LN_942c8fffcbe6,LN_55d1b6eee846,False,1,1,0,2023,2023,1,1,IP_3ab384d4592f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3abcee63d338,IP_3abcee63d338,same_sentence_pair,iTE,GC_6cdb23f33c74::GC_f50bbe3cdc5d,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,GC_f50bbe3cdc5d,temperature gradient,LN_8529233df78b,LN_62e98998afef,LN_8529233df78b,False,3,3,0,2024,2025,3,3,IP_3abcee63d338,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3abeb8bd0b59,IP_3abeb8bd0b59,same_sentence_pair,iTE,GC_0127f742f9a7::GC_d408e8afb81d,GC_0127f742f9a7,synergistic doping,LN_46a7fac293d1,GC_d408e8afb81d,n type ionic seebeck coefficient,LN_cd68dbb1ff56,LN_46a7fac293d1,LN_cd68dbb1ff56,False,1,1,0,2023,2023,1,1,IP_3abeb8bd0b59,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3ac55a247031,IP_3ac55a247031,same_sentence_pair,iTE,GC_623751c6eee1::GC_a4d8579fdfb6,GC_623751c6eee1,outstanding power,LN_ec053157b0a9,GC_a4d8579fdfb6,showed good ionic conductivity,LN_2ec4a6d58049,LN_ec053157b0a9,LN_2ec4a6d58049,False,1,1,0,2023,2023,1,1,IP_3ac55a247031,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3ad4f3b3e15b,IP_3ad4f3b3e15b,same_sentence_pair,iTE,GC_951e81fe41c3::GC_b58793fe31a7,GC_951e81fe41c3,ion mobility regulation,LN_9f59ffb81e66,GC_b58793fe31a7,ion selective,LN_f7400bb66fd4,LN_9f59ffb81e66,LN_f7400bb66fd4,False,1,1,0,2025,2025,1,1,IP_3ad4f3b3e15b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3ada893dcf2d,IP_3ada893dcf2d,same_sentence_pair,iTE,GC_2a620367e2a8::GC_c67d4e45ab78,GC_2a620367e2a8,soret coefficient,LN_f04b25eae0d8,GC_c67d4e45ab78,mass current,LN_349b305d4435,LN_f04b25eae0d8,LN_349b305d4435,False,1,1,0,2021,2021,1,1,IP_3ada893dcf2d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3af6245e2ae6,IP_3af6245e2ae6,same_sentence_pair,iTE,GC_68b08badc7a7::GC_dd24c232e164,GC_68b08badc7a7,diffusion rate,LN_b9f7acead078,GC_dd24c232e164,certain temperature gradient,LN_9496c62ae8a7,LN_b9f7acead078,LN_9496c62ae8a7,False,1,1,0,2025,2025,1,1,IP_3af6245e2ae6,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b07ad0c8ae5,IP_3b07ad0c8ae5,same_sentence_pair,iTE,GC_0782a94e48c7::GC_253e70cba83b,GC_0782a94e48c7,giant thermopower,LN_4977b22a44e9,GC_253e70cba83b,confined electrolyte,LN_106cf4a85261,LN_4977b22a44e9,LN_106cf4a85261,False,1,1,0,2022,2022,1,1,IP_3b07ad0c8ae5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b28b5d10f12,IP_3b28b5d10f12,same_sentence_pair,iTE,GC_cdb73523eda5::GC_f6979664d863,GC_cdb73523eda5,exhibited remarkable mechanical strength,LN_29202bf6e7d8,GC_f6979664d863,resulting pva cnf3 nadbs13 il80 ionogel,LN_9f3f8efa6850,LN_29202bf6e7d8,LN_9f3f8efa6850,False,1,1,0,2026,2026,1,1,IP_3b28b5d10f12,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b2b4d06e912,IP_3b2b4d06e912,same_sentence_pair,iTE,GC_78d65254f96d::GC_f4d7f27bbdc8,GC_78d65254f96d,phase transition,LN_f89b13ea4daa,GC_f4d7f27bbdc8,ionic thermoelectric generator,LN_fd99c5404456,LN_f89b13ea4daa,LN_fd99c5404456,False,1,1,0,2025,2025,1,1,IP_3b2b4d06e912,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b369473d737,IP_3b369473d737,same_sentence_pair,iTE,GC_4a92e5f4fe38::GC_bc536166f47d,GC_4a92e5f4fe38,hydrogel,LN_6b8cc44fec86,GC_bc536166f47d,ionic conductivity,LN_9721c108e06f,LN_6b8cc44fec86,LN_9721c108e06f,False,5,5,0,2023,2026,5,5,IP_3b369473d737,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b44d5c53e2a,IP_3b44d5c53e2a,same_sentence_pair,iTE,GC_294685bc491a::GC_acb86d6d7bd6,GC_294685bc491a,ion electronic,LN_8c4064d85389,GC_acb86d6d7bd6,persistent ionic transport,LN_ac9998105727,LN_8c4064d85389,LN_ac9998105727,False,1,1,0,2024,2024,1,1,IP_3b44d5c53e2a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b515c00306a,IP_3b515c00306a,same_sentence_pair,iTE,GC_45fa2cce3e19::GC_59f486b212a7,GC_45fa2cce3e19,flame retardant,LN_a146063ead20,GC_59f486b212a7,free radical,LN_fad74f585ad8,LN_a146063ead20,LN_fad74f585ad8,False,1,1,0,2025,2025,1,1,IP_3b515c00306a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b5dfeedc0aa,IP_3b5dfeedc0aa,same_sentence_pair,iTE,GC_78112332252d::GC_b9f06a781120,GC_78112332252d,anion rich,LN_9b46b4a17766,GC_b9f06a781120,negative ionic seebeck coefficient,LN_1b36e79e5499,LN_9b46b4a17766,LN_1b36e79e5499,False,1,1,0,2023,2023,1,1,IP_3b5dfeedc0aa,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b64fd83b457,IP_3b64fd83b457,same_sentence_pair,iTE,GC_70252d9c87d7::GC_d1c056a98378,GC_70252d9c87d7,solvent free,LN_ae4aa6753c84,GC_d1c056a98378,tes,LN_45317674d7e8,LN_ae4aa6753c84,LN_45317674d7e8,False,1,2,0,2026,2026,2,2,IP_3b64fd83b457,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b6630c234a1,IP_3b6630c234a1,same_sentence_pair,iTE,GC_2f17ee8eb06b::GC_6e68363bbfaf,GC_2f17ee8eb06b,collaborative interaction,LN_1c03be168bac,GC_6e68363bbfaf,ionic electronic,LN_9443d7f9027a,LN_1c03be168bac,LN_9443d7f9027a,False,1,1,0,2024,2024,1,1,IP_3b6630c234a1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b7139339f7a,IP_3b7139339f7a,same_sentence_pair,iTE,GC_ab66086bcfad::GC_bbca321688fe,GC_ab66086bcfad,specific electrode,LN_c2241e80962f,GC_bbca321688fe,itescs,LN_3377b8056900,LN_c2241e80962f,LN_3377b8056900,False,1,1,0,2022,2022,1,1,IP_3b7139339f7a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b7ba45ed536,IP_3b7ba45ed536,same_sentence_pair,iTE,GC_926a14b69be4::GC_fe11ceaad620,GC_926a14b69be4,hydrogen bond,LN_1222a87cbb49,GC_fe11ceaad620,porous carbon scaffold,LN_0bc25aff4a52,LN_1222a87cbb49,LN_0bc25aff4a52,False,1,1,0,2026,2026,1,1,IP_3b7ba45ed536,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b8924fbc15b,IP_3b8924fbc15b,same_sentence_pair,iTE,GC_360cf9388ccf::GC_3be2e7216e42,GC_360cf9388ccf,laser induced,LN_e170491bb65f,GC_3be2e7216e42,self powered,LN_2f2bba685a43,LN_e170491bb65f,LN_2f2bba685a43,False,1,2,0,2025,2025,2,2,IP_3b8924fbc15b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b8a1a6c06c9,IP_3b8a1a6c06c9,same_sentence_pair,iTE,GC_18517733987f::GC_f0253d479934,GC_18517733987f,ionic electrical conductivity,LN_d0bbdacfc7f9,GC_f0253d479934,ionic thermopower,LN_46f1903152e3,LN_d0bbdacfc7f9,LN_46f1903152e3,False,1,1,0,2021,2021,1,1,IP_3b8a1a6c06c9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3b9db1d496f9,IP_3b9db1d496f9,same_sentence_pair,iTE,GC_3704e2ff083c::GC_37b0bd6e4989,GC_3704e2ff083c,natural polymer,LN_0c0eac85879d,GC_37b0bd6e4989,green solvent,LN_c4946cb36ad6,LN_0c0eac85879d,LN_c4946cb36ad6,False,1,1,0,2022,2022,1,1,IP_3b9db1d496f9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3bb8cbc9522b,IP_3bb8cbc9522b,same_sentence_pair,iTE,GC_1e03a3994ac6::GC_af946b4a8209,GC_1e03a3994ac6,mobility,LN_dcd2168ca341,GC_af946b4a8209,ion/polymer interaction,LN_e70f0cd5c522,LN_dcd2168ca341,LN_e70f0cd5c522,False,1,1,1,2022,2022,1,1,IP_3bb8cbc9522b,AR_d1c36355404f,AR_d1c36355404f,,,AR_d1c36355404f,,machine_strict_pending_semantic_review,False,,,True,False,observed_pair_topology_noncausal
IP_3bc554eaadea,IP_3bc554eaadea,same_sentence_pair,iTE,GC_38b94ba54042::GC_3c089b0f2cb6,GC_38b94ba54042,subtle temperature gradient,LN_5c5c525526a6,GC_3c089b0f2cb6,infused ion,LN_29463d965816,LN_5c5c525526a6,LN_29463d965816,False,1,1,0,2026,2026,1,1,IP_3bc554eaadea,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3bd1efa360fd,IP_3bd1efa360fd,same_sentence_pair,iTE,GC_3be2e7216e42::GC_fc3e5ddca9f1,GC_3be2e7216e42,self powered,LN_2f2bba685a43,GC_fc3e5ddca9f1,multi source,LN_673fccc7802b,LN_2f2bba685a43,LN_673fccc7802b,False,1,1,0,2025,2025,1,1,IP_3bd1efa360fd,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3bd99303fc6e,IP_3bd99303fc6e,same_sentence_pair,iTE,GC_0b6b94f7f2ac::GC_671c9eea2e49,GC_0b6b94f7f2ac,kpa strength,LN_9cf38ffebe33,GC_671c9eea2e49,dynamic network,LN_b935c2a6c5fc,LN_9cf38ffebe33,LN_b935c2a6c5fc,False,1,1,0,2026,2026,1,1,IP_3bd99303fc6e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3bec02cf505f,IP_3bec02cf505f,same_sentence_pair,iTE,GC_16b42e37ba7a::GC_e8d541387314,GC_16b42e37ba7a,open circuit,LN_251be50b23c2,GC_e8d541387314,temperature sensor,LN_c2c87d88c0f3,LN_251be50b23c2,LN_c2c87d88c0f3,False,1,1,0,2026,2026,1,1,IP_3bec02cf505f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3bfe9a481ef7,IP_3bfe9a481ef7,same_sentence_pair,iTE,GC_2cd60fcfe737::GC_a54ade80c06b,GC_2cd60fcfe737,glass transition,LN_c593715342cb,GC_a54ade80c06b,es prevents crystallization,LN_ecc748bee6ea,LN_c593715342cb,LN_ecc748bee6ea,False,1,1,0,2025,2025,1,1,IP_3bfe9a481ef7,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c0194e37984,IP_3c0194e37984,same_sentence_pair,iTE,GC_1c6b52f5eb2f::GC_c5590b164e57,GC_1c6b52f5eb2f,migration rate difference,LN_c5915decbd61,GC_c5590b164e57,migration,LN_690cedca5dc7,LN_c5915decbd61,LN_690cedca5dc7,False,1,1,0,2026,2026,1,1,IP_3c0194e37984,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c121fd79fdc,IP_3c121fd79fdc,same_sentence_pair,iTE,GC_18517733987f::GC_a4e7ddee85aa,GC_18517733987f,ionic electrical conductivity,LN_d0bbdacfc7f9,GC_a4e7ddee85aa,tortuous pore,LN_b29c80ece560,LN_d0bbdacfc7f9,LN_b29c80ece560,False,1,1,0,2024,2024,1,1,IP_3c121fd79fdc,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c26c2656cd8,IP_3c26c2656cd8,same_sentence_pair,iTE,GC_9aafb5515f04::GC_a6f9556eafa0,GC_9aafb5515f04,dual cation,LN_47e85edd00c0,GC_a6f9556eafa0,ionic hydrogel,LN_c8eeebe152b2,LN_47e85edd00c0,LN_c8eeebe152b2,False,1,1,0,2025,2025,1,1,IP_3c26c2656cd8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c2b64027379,IP_3c2b64027379,same_sentence_pair,iTE,GC_14a3f41218bc::GC_26847fc82116,GC_14a3f41218bc,thermo mechanical,LN_b79bc7cc0756,GC_26847fc82116,outstanding thermo mechanical stability,LN_4279afde1695,LN_b79bc7cc0756,LN_4279afde1695,False,1,1,0,2024,2024,1,1,IP_3c2b64027379,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c3f2e1a4ad1,IP_3c3f2e1a4ad1,same_sentence_pair,iTE,GC_fb6878760baf::GC_fd658bff4087,GC_fb6878760baf,sodium chloride ion,LN_00768f164596,GC_fd658bff4087,self -powered nano -channel,LN_4d86596fccc5,LN_00768f164596,LN_4d86596fccc5,False,1,1,0,2024,2024,1,1,IP_3c3f2e1a4ad1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c552c8bd2f5,IP_3c552c8bd2f5,same_sentence_pair,iTE,GC_03b2f3242907::GC_3be2e7216e42,GC_03b2f3242907,ion hydrogel,LN_7c1a19e81921,GC_3be2e7216e42,self powered,LN_2f2bba685a43,LN_7c1a19e81921,LN_2f2bba685a43,False,1,1,0,2025,2025,1,1,IP_3c552c8bd2f5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c603b0b8105,IP_3c603b0b8105,same_sentence_pair,iTE,GC_3c432d56645d::GC_740dfb4ab0c9,GC_3c432d56645d,thermal gradient,LN_44bf675ae30c,GC_740dfb4ab0c9,single ion,LN_09c4a18c4543,LN_44bf675ae30c,LN_09c4a18c4543,False,1,1,0,2021,2021,1,1,IP_3c603b0b8105,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c83b45006d4,IP_3c83b45006d4,same_sentence_pair,iTE,GC_79c8cd50963f::GC_f4d7f27bbdc8,GC_79c8cd50963f,energy density,LN_e7fce325cc22,GC_f4d7f27bbdc8,ionic thermoelectric generator,LN_fd99c5404456,LN_e7fce325cc22,LN_fd99c5404456,False,1,1,0,2025,2025,1,1,IP_3c83b45006d4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3c93f5d80d5b,IP_3c93f5d80d5b,same_sentence_pair,iTE,GC_9d0fda032753::GC_de17d78791a4,GC_9d0fda032753,pu ionogels,LN_eef35939dd0e,GC_de17d78791a4,self healable,LN_a1112d5fceb4,LN_eef35939dd0e,LN_a1112d5fceb4,False,1,1,0,2021,2021,1,1,IP_3c93f5d80d5b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3caaa9de6194,IP_3caaa9de6194,same_sentence_pair,iTE,GC_8cbcf3633ca5::GC_8e5386949939,GC_8cbcf3633ca5,dual cation doping,LN_7263f0ba8ff3,GC_8e5386949939,improving ion diffusion rate,LN_08efbcf4d258,LN_7263f0ba8ff3,LN_08efbcf4d258,False,1,1,0,2025,2025,1,1,IP_3caaa9de6194,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3cbe825c63db,IP_3cbe825c63db,same_sentence_pair,iTE,GC_99cc5cc07851::GC_ade15bceafd4,GC_99cc5cc07851,swelling,LN_e6f35447a3e2,GC_ade15bceafd4,molecular dynamic simulation,LN_be6a07f8bdb4,LN_e6f35447a3e2,LN_be6a07f8bdb4,False,1,1,0,2025,2025,1,1,IP_3cbe825c63db,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3cca9dfe0c7d,IP_3cca9dfe0c7d,same_sentence_pair,iTE,GC_2d3def110786::GC_b7630fa6f879,GC_2d3def110786,zn2+,LN_8f2c8d4c8071,GC_b7630fa6f879,elastic modulus,LN_5de48542cc28,LN_8f2c8d4c8071,LN_5de48542cc28,False,1,1,0,2023,2023,1,1,IP_3cca9dfe0c7d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3cf3fedf86af,IP_3cf3fedf86af,same_sentence_pair,iTE,GC_73ad0e8d9083::GC_8c7fc2799e6f,GC_73ad0e8d9083,reversible cross linking network,LN_c4f61bfd2b9f,GC_8c7fc2799e6f,cross linking,LN_660482c71bf7,LN_c4f61bfd2b9f,LN_660482c71bf7,False,1,1,0,2026,2026,1,1,IP_3cf3fedf86af,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d1f7258b8e3,IP_3d1f7258b8e3,same_sentence_pair,iTE,GC_56bf8ae82a10::GC_b367503ce8d1,GC_56bf8ae82a10,transition,LN_0375082149e0,GC_b367503ce8d1,achieve ion transport,LN_748c379382d2,LN_0375082149e0,LN_748c379382d2,False,1,1,0,2024,2024,1,1,IP_3d1f7258b8e3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d29e467feb3,IP_3d29e467feb3,same_sentence_pair,iTE,GC_69971860142a::GC_ea6c2ea6d2fd,GC_69971860142a,ordered cation,LN_904c84f04bd3,GC_ea6c2ea6d2fd,ordered cation migration,LN_98ae7079740e,LN_904c84f04bd3,LN_98ae7079740e,False,1,1,0,2026,2026,1,1,IP_3d29e467feb3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d55b12736f8,IP_3d55b12736f8,same_sentence_pair,iTE,GC_47ab09e499e0::GC_784e9e72bad1,GC_47ab09e499e0,lignocellulose channel,LN_43aa764259f1,GC_784e9e72bad1,superior thermopower,LN_5e1338238345,LN_43aa764259f1,LN_5e1338238345,False,1,1,0,2025,2025,1,1,IP_3d55b12736f8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d583995889c,IP_3d583995889c,same_sentence_pair,iTE,GC_240020fb2701::GC_d045e430e73b,GC_240020fb2701,hydrophilic hydrophobic,LN_aa29a3f02df6,GC_d045e430e73b,hydrophilic hydrophobic dual network,LN_de9fe8d31a69,LN_aa29a3f02df6,LN_de9fe8d31a69,False,1,1,0,2025,2025,1,1,IP_3d583995889c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d5ef356f901,IP_3d5ef356f901,same_sentence_pair,iTE,GC_4a92e5f4fe38::GC_8c7fc2799e6f,GC_4a92e5f4fe38,hydrogel,LN_6b8cc44fec86,GC_8c7fc2799e6f,cross linking,LN_660482c71bf7,LN_6b8cc44fec86,LN_660482c71bf7,False,1,1,0,2025,2025,1,1,IP_3d5ef356f901,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d8384e9c1a3,IP_3d8384e9c1a3,same_sentence_pair,iTE,GC_0ae9b9ac0236::GC_acb21462956e,GC_0ae9b9ac0236,ion exchange membrane,LN_f9f8b66472da,GC_acb21462956e,w/m2,LN_d88473a5e04b,LN_f9f8b66472da,LN_d88473a5e04b,False,1,1,0,2025,2025,1,1,IP_3d8384e9c1a3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3d85c3df77f1,IP_3d85c3df77f1,same_sentence_pair,iTE,GC_177cf7a7f116::GC_4da12ab049a4,GC_177cf7a7f116,time domain,LN_501ad53510a2,GC_4da12ab049a4,thermal transport property,LN_b55d87cee030,LN_501ad53510a2,LN_b55d87cee030,False,1,1,0,2023,2023,1,1,IP_3d85c3df77f1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3dbc63424737,IP_3dbc63424737,same_sentence_pair,iTE,GC_5874127c6c11::GC_f50bbe3cdc5d,GC_5874127c6c11,oh- ion,LN_76fcabeeb4ae,GC_f50bbe3cdc5d,temperature gradient,LN_8529233df78b,LN_76fcabeeb4ae,LN_8529233df78b,False,1,1,0,2023,2023,1,1,IP_3dbc63424737,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_3dbd1a3972a9,IP_3dbd1a3972a9,same_sentence_pair,iTE,GC_b5a2446cb394::GC_fc9b99620496,GC_b5a2446cb394,kinetics,LN_3f44023d0d59,GC_fc9b99620496,apparent ionic seebeck coefficient,LN_ac9e6a239531,LN_3f44023d0d59,LN_ac9e6a239531,False,1,1,0,2022,2022,1,1,IP_3dbd1a3972a9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
