paper_id,source_membership,year,title,doi,node_id,node_label,node_role,node_subtype,source_concept_type,provenance,evidence_text,evidence_status,confidence,observed_in_source,document_frequency,historical_graph_eligible,recommendation_target_eligible
P0725,iTE,2017,Thermal conductivity of liquid/carbon nanotube core-shell nanocomposites,10.1063/1.4973488,TC_7cd71e740c61,thermal-gradient heat-transfer control,mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,"Hollow carbon nanotubes (CNTs) were impregnated with an ionic liquid, resulting in a composite core-shell nanostructure. || The liquid core was found to reduce the thermal conductivity of the base structure, CNT, from ca.",C_adjacent_enabling_evidence,10.0,True,45,True,True
P0725,iTE,2017,Thermal conductivity of liquid/carbon nanotube core-shell nanocomposites,10.1063/1.4973488,TC_96ff8a3db67b,carbon nanotube,material_system,carbon material,material_entity,audited_paper_concept_map,carbon nanotube,controlled_rule,0.94,True,80,True,True
P0725,iTE,2017,Thermal conductivity of liquid/carbon nanotube core-shell nanocomposites,10.1063/1.4973488,TC_c0591a33971d,ionic liquid,material_system,electrolyte and solvent,material_system,audited_paper_concept_map,ionic-liquid,controlled_rule,0.94,True,253,True,True
P0725,iTE,2017,Thermal conductivity of liquid/carbon nanotube core-shell nanocomposites,10.1063/1.4973488,TC_d22039aa1053,electron microscopy,evidence_method,characterization method,characterization_method,audited_paper_concept_map,electron microscopy,cleaned_open_concept,0.78,True,52,True,False
P0725,iTE,2017,Thermal conductivity of liquid/carbon nanotube core-shell nanocomposites,10.1063/1.4973488,TC_d916c56fbf92,nanocomposite,material_system,composite material,material_system,audited_paper_concept_map,nanocomposite,controlled_rule,0.94,True,23,True,True
P0725,iTE,2017,Thermal conductivity of liquid/carbon nanotube core-shell nanocomposites,10.1063/1.4973488,TC_f6c09170cfdd,photothermal or heat management,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,"Hollow carbon nanotubes (CNTs) were impregnated with an ionic liquid, resulting in a composite core-shell nanostructure.",C_adjacent_enabling_evidence,10.0,True,23,True,True
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_29e6f835676f,thermal conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,thermal conductivity,controlled_rule,0.94,True,421,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_3551de0250ed,ionic seebeck,outcome_property,property/metric,property_metric,audited_paper_concept_map,ionic seebeck,cleaned_open_concept,0.78,True,94,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_3be3c4b11586,ionic conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,ionic conductivity,controlled_rule,0.94,True,194,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_6c693438881a,low thermal conductivity,outcome_property,property/metric,property_metric,audited_paper_concept_map,low thermal conductivity,cleaned_open_concept,0.78,True,111,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_6e318fd5f930,electronic seebeck,outcome_property,property/metric,property_metric,audited_paper_concept_map,electronic seebeck,cleaned_open_concept,0.78,True,8,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_d326178f3651,electronic conductivity,outcome_property,property/metric,property_metric,audited_paper_concept_map,electronic conductivity,cleaned_open_concept,0.78,True,37,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,Seebeck coefficient,controlled_rule,0.94,True,822,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_f3d47ac021e3,seebeck coefficients,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficients,cleaned_open_concept,0.78,True,118,True,False
P0726,iTE,2018,Transport phenomena in superionic Na N... Cu2-N... S (N...=0.05; 0.1; 0.15; 0.2) compounds,10.1007/s11581-017-2299-z,TC_fababc7795c1,seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficient,cleaned_open_concept,0.78,True,593,True,False
P0727,iTE,2007,Equilibrium and nonequilibrium molecular dynamics simulations of the thermal conductivity of molten alkali halides,10.1063/1.2734965,TC_29e6f835676f,thermal conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,thermal conductivity,controlled_rule,0.94,True,421,True,False
P0727,iTE,2007,Equilibrium and nonequilibrium molecular dynamics simulations of the thermal conductivity of molten alkali halides,10.1063/1.2734965,TC_ac696e04502a,molecular dynamics,evidence_method,atomistic simulation,computational_method,audited_paper_concept_map,molecular dynamics,controlled_rule,0.94,True,51,True,False
P0727,iTE,2007,Equilibrium and nonequilibrium molecular dynamics simulations of the thermal conductivity of molten alkali halides,10.1063/1.2734965,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,Seebeck coefficient,controlled_rule,0.94,True,822,True,False
P0727,iTE,2007,Equilibrium and nonequilibrium molecular dynamics simulations of the thermal conductivity of molten alkali halides,10.1063/1.2734965,TC_fababc7795c1,seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficient,cleaned_open_concept,0.78,True,593,True,False
P0728,iTE,2019,"Limits of Cation Solubility in AMg2Sb2 (A = Mg, Ca, Sr, Ba) Alloys",10.3390/ma12040586,TC_1528a365e121,AMg2Sb2,material_system,chemical formula,material_entity,audited_paper_concept_map,AMg2Sb2,chemical_formula_parser,0.9,True,1,False,False
P0728,iTE,2019,"Limits of Cation Solubility in AMg2Sb2 (A = Mg, Ca, Sr, Ba) Alloys",10.3390/ma12040586,TC_6338e77e7f17,phase stability,outcome_property,property/metric,property_metric,audited_paper_concept_map,phase stability,cleaned_open_concept,0.78,True,12,True,False
P0728,iTE,2019,"Limits of Cation Solubility in AMg2Sb2 (A = Mg, Ca, Sr, Ba) Alloys",10.3390/ma12040586,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,"AMg2Sb2 alloys with mixed Mg/Ca/Sr/Ba cation occupancy | cation ionic-radius mismatch limits solid solubility and causes phase separation, guiding thermoelectric alloying and doping",domain_curated_rule,0.97,True,273,True,False
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_3551de0250ed,ionic seebeck,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,A method is proposed for determination of the thermal diffusion coefficients of mobile ions through the study of ionic thermoelectric power. || Soret coefficients have been calculated for all monoalkali glass samples synthesized in this work. || Type of the alkali ion and Nb2O5 content dependence of the heat of transfer and thermal diffusion coefficient have been analyzed and discussed.,A_direct_evidence_ready,20.0,True,94,True,False
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,A method is proposed for determination of the thermal diffusion coefficients of mobile ions through the study of ionic thermoelectric power. || Soret coefficients have been calculated for all monoalkali glass samples synthesized in this work. || Type of the alkali ion and Nb2O5 content dependence of the heat of transfer and thermal diffusion coefficient have been analyzed and discussed.,A_direct_evidence_ready,20.0,True,153,True,True
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_85caea92bb3a,thermodiffusion or soret,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,Soret coefficients have been calculated for all monoalkali glass samples synthesized in this work.,A_direct_evidence_ready,20.0,True,72,True,True
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_acb8871d5e4b,P2O5,material_system,chemical formula,material_entity,audited_paper_concept_map,P2O5,chemical_formula_parser,0.9,True,3,True,True
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_ae0a81162af6,Soret coefficient,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,A method is proposed for determination of the thermal diffusion coefficients of mobile ions through the study of ionic thermoelectric power. || Soret coefficients have been calculated for all monoalkali glass samples synthesized in this work. || Type of the alkali ion and Nb2O5 content dependence of the heat of transfer and thermal diffusion coefficient have been analyzed and discussed.,A_direct_evidence_ready,20.0,True,18,True,False
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_c7b810ddec9f,Nb2O5,material_system,chemical formula,material_entity,audited_paper_concept_map,Nb2O5,chemical_formula_parser,0.9,True,3,True,True
P0729,iTE,2021,Thermodiffusion of alkali ions in alkali niobophosphate glasses,10.1111/ijag.15858,TC_f3d47ac021e3,seebeck coefficients,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,A method is proposed for determination of the thermal diffusion coefficients of mobile ions through the study of ionic thermoelectric power. || Soret coefficients have been calculated for all monoalkali glass samples synthesized in this work. || Type of the alkali ion and Nb2O5 content dependence of the heat of transfer and thermal diffusion coefficient have been analyzed and discussed.,A_direct_evidence_ready,20.0,True,118,True,False
P0730,iTE,2013,Physical properties of liquid NaF-LiF-LaF3 and NaF-LiF-NdF3 eutectic alloys,10.1016/j.jnucmat.2012.08.045,TC_1ac461cc5b94,NdF3,material_system,chemical formula,material_entity,audited_paper_concept_map,NdF3,chemical_formula_parser,0.9,True,2,True,True
P0730,iTE,2013,Physical properties of liquid NaF-LiF-LaF3 and NaF-LiF-NdF3 eutectic alloys,10.1016/j.jnucmat.2012.08.045,TC_9f58ed907e7b,electrical conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,Electrical conductivity,controlled_rule,0.94,True,320,True,False
P0730,iTE,2013,Physical properties of liquid NaF-LiF-LaF3 and NaF-LiF-NdF3 eutectic alloys,10.1016/j.jnucmat.2012.08.045,TC_baa8ff0ea63e,LaF3,material_system,chemical formula,material_entity,audited_paper_concept_map,LaF3,chemical_formula_parser,0.9,True,1,False,False
P0730,iTE,2013,Physical properties of liquid NaF-LiF-LaF3 and NaF-LiF-NdF3 eutectic alloys,10.1016/j.jnucmat.2012.08.045,TC_c0591a33971d,ionic liquid,material_system,electrolyte and solvent,material_system,audited_paper_concept_map,ionic liquid,controlled_rule,0.94,True,253,True,True
P0732,iTE,2012,"X-ray absorption spectroscopy studies of Ca2.9Ln0.1Co4O9+δ (Ln = Ca, Dy, Ho, Er and Lu)",10.1016/j.jallcom.2012.03.052,TC_02d879a2749b,Co4O9,material_system,chemical formula,material_entity,audited_paper_concept_map,Co4O9,chemical_formula_parser,0.9,True,2,True,True
