pair_id,iTE_claim,TG_claim,iTE_paper,TG_paper,score,endpoint_similarity,relation_lexical_similarity
X8f561b4cc6ef,iTE:P1519:r005,TG:P0014:r002,P1519,P0014,0.5803416967391968,0.8054792284965515,0.05502074584364891
X43561215c65c,iTE:P1182:r003,TG:P0119:r002,P1182,P0119,0.5803401470184326,0.8290573358535767,0.0
X94bc5173bbfd,iTE:P1827:r009,TG:P0094:r009,P1827,P0094,0.5803399682044983,0.7648235559463501,0.1498783379793167
X72a7c638439f,iTE:P1934:r017,TG:P0229:r003,P1934,P0229,0.580339252948761,0.8057515621185303,0.054377231746912
X024ed8c8a88f,iTE:P1447:r006,TG:P0014:r001,P1447,P0014,0.5803362131118774,0.8145631551742554,0.03380683436989784
X55a0eed4ba48,iTE:P0735:r011,TG:P0045:r004,P0735,P0045,0.5803304314613342,0.823051393032074,0.013981466181576252
X7c307786789a,iTE:P1246:r004,TG:P0285:r007,P1246,P0285,0.5803304314613342,0.8220827579498291,0.016241606324911118
X395b1330a99d,iTE:P0479:r002,TG:P0266:r001,P0479,P0266,0.5803263783454895,0.7958000898361206,0.07755431532859802
Xf633f9f5a8da,iTE:P0529:r002,TG:P0147:r002,P0529,P0147,0.5803233981132507,0.8134180307388306,0.03643583506345749
X742d11766bf5,iTE:P0594:r005,TG:P0288:r001,P0594,P0288,0.5803232192993164,0.8225123286247253,0.015215340070426464
Xdbd1f0316d3c,iTE:P1155:r006,TG:P0043:r003,P1155,P0043,0.580321192741394,0.8290302753448486,0.0
Xfbc5f3748af6,iTE:P1430:r001,TG:P0067:r005,P1430,P0067,0.5803183913230896,0.8091180920600891,0.04645240679383278
X690d1bcb8df0,iTE:P0540:r003,TG:P0310:r013,P0540,P0310,0.5803177356719971,0.806726336479187,0.05203111097216606
X3e4439048714,iTE:P1573:r010,TG:P0229:r003,P1573,P0229,0.5803171396255493,0.8290244936943054,0.0
Xeba222aa0835,iTE:P0795:r001,TG:P0216:r002,P0795,P0216,0.5803164839744568,0.8185322284698486,0.02447974681854248
Xed9f5aa724c2,iTE:P1062:r004,TG:P0132:r002,P1062,P0132,0.580314576625824,0.8290208578109741,0.0
Xf40dc32e5009,iTE:P0466:r009,TG:P0057:r004,P0466,P0057,0.58031165599823,0.8079122304916382,0.049243729561567307
X2433bc5ac440,iTE:P1305:r007,TG:P0018:r001,P1305,P0018,0.5803049206733704,0.8031595945358276,0.060310669243335724
X10f19871d86f,iTE:P1347:r007,TG:P0293:r002,P1347,P0293,0.5803036689758301,0.829005241394043,0.0
Xcece85cf8e13,iTE:P1298:r009,TG:P0310:r001,P1298,P0310,0.5803011655807495,0.8290016651153564,0.0
X96b248b99dd0,iTE:P0383:r006,TG:P0271:r001,P0383,P0271,0.5802966356277466,0.8289952278137207,0.0
X03c497e351f8,iTE:P1593:r011,TG:P0223:r001,P1593,P0223,0.5802945494651794,0.8144859075546265,0.033848077058792114
Xae34286876d8,iTE:P1377:r012,TG:P0285:r003,P1377,P0285,0.580291211605072,0.8132468461990356,0.036728233098983765
Xbdc48bbad52c,iTE:P1352:r002,TG:P0285:r007,P1352,P0285,0.5802909731864929,0.8038538694381714,0.05864429846405983
X7b0f26f1055b,iTE:P1016:r013,TG:P0232:r004,P1016,P0232,0.5802869200706482,0.77466881275177,0.12672929465770721
Xba29bbf19e45,iTE:P1289:r006,TG:P0288:r002,P1289,P0288,0.5802819728851318,0.8138114213943481,0.03537999466061592
X708add71a1c1,iTE:P1447:r006,TG:P0306:r004,P1447,P0306,0.5802814960479736,0.8013915419578552,0.06435807794332504
X26456b052de0,iTE:P1404:r001,TG:P0014:r003,P1404,P0014,0.5802813172340393,0.8289733529090881,0.0
X4d0267f8b64d,iTE:P1964:r012,TG:P0271:r001,P1964,P0271,0.5802806615829468,0.7758216261863708,0.12401831150054932
Xfc92af9f3058,iTE:P0513:r013,TG:P0288:r001,P0513,P0288,0.5802805423736572,0.7896356582641602,0.09178537875413895
X6d89b148e85f,iTE:P1208:r006,TG:P0124:r004,P1208,P0124,0.5802804231643677,0.7968604564666748,0.0749269649386406
X570306d4eae1,iTE:P0378:r004,TG:P0013:r005,P0378,P0013,0.5802789926528931,0.8091146945953369,0.04632899910211563
X4f2e10519b1b,iTE:P0583:r004,TG:P0300:r004,P0583,P0300,0.5802760124206543,0.7974028587341309,0.07364675402641296
X0303de5093ff,iTE:P0888:r006,TG:P0140:r002,P0888,P0140,0.5802752375602722,0.8223904371261597,0.015339929610490799
X2fe2239ccb46,iTE:P1395:r006,TG:P0154:r002,P1395,P0154,0.5802743434906006,0.8201780319213867,0.02049911953508854
Xe3f04b78b117,iTE:P1159:r011,TG:P0026:r008,P1159,P0026,0.5802731513977051,0.7019361257553101,0.2963930070400238
Xec018af0f753,iTE:P0753:r008,TG:P0216:r002,P0753,P0216,0.5802719593048096,0.8260916471481323,0.006692755036056042
X4a3e72e98168,iTE:P1525:r005,TG:P0207:r002,P1525,P0207,0.5802671313285828,0.8116975426673889,0.04026295244693756
X6eeeab78cb7b,iTE:P1398:r019,TG:P0131:r003,P1398,P0131,0.5802664160728455,0.8190889954566956,0.0230137687176466
X46014afe3f34,iTE:P1908:r009,TG:P0277:r006,P1908,P0277,0.5802663564682007,0.8130849599838257,0.03702303394675255
Xa43398a69d08,iTE:P1391:r002,TG:P0070:r002,P1391,P0070,0.580265462398529,0.8289506435394287,0.0
Xe1a2b4acee9e,iTE:P1216:r001,TG:P0187:r008,P1216,P0187,0.5802622437477112,0.8173400163650513,0.027080761268734932
X04bb6f5b21bd,iTE:P0397:r001,TG:P0276:r003,P0397,P0276,0.5802602767944336,0.8097575902938843,0.04476658254861832
X8dbace4f2db2,iTE:P0863:r003,TG:P0273:r007,P0863,P0273,0.5802597403526306,0.8188327550888062,0.0235893577337265
X43279d5bb441,iTE:P0690:r002,TG:P0234:r005,P0690,P0234,0.5802593231201172,0.8289419412612915,0.0
Xf80e51d3b6a7,iTE:P0872:r008,TG:P0216:r002,P0872,P0216,0.5802586078643799,0.8255972266197205,0.007801794912666082
X0992cb2773ae,iTE:P1940:r004,TG:P0026:r007,P1940,P0026,0.5802541971206665,0.8105364441871643,0.04292909801006317
X8fc62bde1815,iTE:P0484:r005,TG:P0165:r004,P0484,P0165,0.5802516937255859,0.8249843120574951,0.009208893403410912
Xba22c02d205c,iTE:P1416:r007,TG:P0022:r001,P1416,P0022,0.5802478194236755,0.814302921295166,0.034119248390197754
Xe298c497eb6e,iTE:P1263:r003,TG:P0031:r002,P1263,P0031,0.5802448987960815,0.8289213180541992,0.0
X5181705e40a2,iTE:P1916:r002,TG:P0240:r001,P1916,P0240,0.5802426934242249,0.7854344844818115,0.1014617457985878
X4cdd1d0884b3,iTE:P0528:r009,TG:P0167:r012,P0528,P0167,0.5802424550056458,0.8111773133277893,0.04139445349574089
X907207b60370,iTE:P1232:r012,TG:P0192:r003,P1232,P0192,0.5802413821220398,0.805188775062561,0.05536426231265068
X8b2589da6fe8,iTE:P1535:r005,TG:P0262:r014,P1535,P0262,0.5802399516105652,0.8161189556121826,0.02985549531877041
Xfb38bd78b6b7,iTE:P1849:r016,TG:P0099:r003,P1849,P0099,0.5802387595176697,0.8289124965667725,0.0
Xbd5144c0402a,iTE:P0463:r001,TG:P0085:r003,P0463,P0085,0.580235481262207,0.8062813878059387,0.052795033901929855
X6ad2d54385c6,iTE:P1033:r007,TG:P0132:r004,P1033,P0132,0.5802292227745056,0.7752828598022461,0.12510423362255096
X627847f1e7b9,iTE:P1301:r003,TG:P0184:r003,P1301,P0184,0.5802223682403564,0.7963070273399353,0.07602501660585403
Xa17f84c970b0,iTE:P1502:r007,TG:P0293:r002,P1502,P0293,0.5802210569381714,0.8194724321365356,0.021967969834804535
X1ca028792ade,iTE:P0527:r002,TG:P0030:r002,P0527,P0030,0.5802193880081177,0.8263882398605347,0.005825274158269167
X336cd52f46bd,iTE:P1389:r025,TG:P0132:r001,P1389,P0132,0.5802159309387207,0.8288798928260803,0.0
Xd175b09f4cc3,iTE:P0759:r005,TG:P0316:r002,P0759,P0316,0.5802152752876282,0.8030408024787903,0.06028912961483002
X96d4614ef761,iTE:P0603:r014,TG:P0257:r006,P0603,P0257,0.580213725566864,0.8133692145347595,0.03618427738547325
X10c43049ed48,iTE:P0439:r011,TG:P0048:r001,P0439,P0048,0.5802120566368103,0.8288743495941162,0.0
X661c50d9ef4f,iTE:P0565:r008,TG:P0132:r003,P0565,P0132,0.5802108645439148,0.8288726806640625,0.0
X92d8e07d4f02,iTE:P0741:r006,TG:P0118:r003,P0741,P0118,0.5802107453346252,0.808722972869873,0.04701552540063858
Xe1945d2b365d,iTE:P1313:r011,TG:P0202:r009,P1313,P0202,0.5802106261253357,0.79439377784729,0.08045002073049545
Xe15ba88da048,iTE:P1466:r007,TG:P0198:r003,P1466,P0198,0.5802093744277954,0.8158653974533081,0.030345337465405464
Xe08da70b6530,iTE:P1733:r017,TG:P0314:r002,P1733,P0314,0.5802093744277954,0.8219549655914307,0.016136372461915016
Xa0de2ed69609,iTE:P1236:r003,TG:P0257:r006,P1236,P0257,0.5802081823348999,0.8123535513877869,0.03853558376431465
X91659ddd79cc,iTE:P1391:r002,TG:P0070:r001,P1391,P0070,0.5802041292190552,0.8288630247116089,0.0
X8950d2149736,iTE:P0959:r004,TG:P0255:r004,P0959,P0255,0.5802034735679626,0.8288621306419373,0.0
X3e94fae7f796,iTE:P1573:r008,TG:P0229:r003,P1573,P0229,0.5802021026611328,0.8288601636886597,0.0
X3a09ae7e8766,iTE:P1250:r002,TG:P0122:r001,P1250,P0122,0.580200731754303,0.8253694176673889,0.00814049132168293
Xad19c30486cf,iTE:P1015:r003,TG:P0120:r001,P1015,P0120,0.5801985859870911,0.8095510005950928,0.0450429804623127
X966044f7d710,iTE:P1145:r017,TG:P0167:r012,P1145,P0167,0.580198347568512,0.8211854696273804,0.01789509691298008
Xffbb60822d93,iTE:P1399:r017,TG:P0065:r008,P1399,P0065,0.5801975727081299,0.7538729906082153,0.1749548763036728
X2d0d3eb7aec6,iTE:P0498:r006,TG:P0085:r007,P0498,P0085,0.5801973938941956,0.8288534283638,0.0
X877a5dd5fdda,iTE:P0893:r004,TG:P0179:r002,P0893,P0179,0.5801964402198792,0.8007931709289551,0.06547074019908905
X5470f55d07b8,iTE:P1625:r010,TG:P0333:r015,P1625,P0333,0.5801941752433777,0.7293102741241455,0.23225663602352142
X36adf8ae35fb,iTE:P1819:r011,TG:P0229:r003,P1819,P0229,0.5801826119422913,0.8062184453010559,0.05276564136147499
Xf610a9020290,iTE:P1308:r001,TG:P0026:r007,P1308,P0026,0.5801804661750793,0.828829288482666,0.0
Xc58eb66ea981,iTE:P0725:r002,TG:P0306:r004,P0725,P0306,0.5801801085472107,0.799041211605072,0.06950417160987854
Xea9872128ad0,iTE:P1216:r002,TG:P0328:r007,P1216,P0328,0.5801747441291809,0.8056445121765137,0.054078780114650726
Xf646ae74b96c,iTE:P1831:r006,TG:P0207:r002,P1831,P0207,0.5801731944084167,0.8155548572540283,0.030949274078011513
Xe5900061e92a,iTE:P0642:r002,TG:P0187:r003,P0642,P0187,0.5801723003387451,0.7538497447967529,0.17492488026618958
X7aacb400c935,iTE:P0546:r006,TG:P0014:r001,P0546,P0014,0.5801717638969421,0.7960824966430664,0.07638025283813477
Xa6279cf1211b,iTE:P1291:r016,TG:P0022:r001,P1291,P0022,0.5801717638969421,0.808182954788208,0.04814557731151581
X5be14c592970,iTE:P0512:r003,TG:P0178:r007,P0512,P0178,0.5801681876182556,0.8166612982749939,0.028350969776511192
Xf3cd4b70bd30,iTE:P0839:r004,TG:P0288:r002,P0839,P0288,0.5801679491996765,0.8006271123886108,0.06576313823461533
Xd90944a32c53,iTE:P0993:r006,TG:P0131:r003,P0993,P0131,0.5801607966423035,0.7801076769828796,0.1136181429028511
X3435c1327662,iTE:P1959:r010,TG:P0014:r004,P1959,P0014,0.5801531672477722,0.8240428566932678,0.011077373288571835
X39db52688b87,iTE:P1952:r017,TG:P0288:r002,P1952,P0288,0.5801499485969543,0.824901819229126,0.00906227994710207
X22827a7b790c,iTE:P1171:r011,TG:P0314:r002,P1171,P0314,0.5801485180854797,0.7638441324234009,0.1515255570411682
X575569618148,iTE:P1369:r019,TG:P0081:r006,P1369,P0081,0.5801465511322021,0.789932131767273,0.09064695239067078
X38134e957fdf,iTE:P1410:r003,TG:P0186:r003,P1410,P0186,0.5801457166671753,0.8165357708930969,0.02856883592903614
X5d7651270765,iTE:P1168:r004,TG:P0329:r005,P1168,P0329,0.5801408290863037,0.8071472644805908,0.05045917257666588
X668e5f82631f,iTE:P0996:r003,TG:P0177:r005,P0996,P0177,0.5801385045051575,0.828769326210022,0.0
X31f169bde51d,iTE:P0992:r002,TG:P0288:r002,P0992,P0288,0.5801381468772888,0.8013294339179993,0.06402507424354553
X6ac06c2eddff,iTE:P0830:r016,TG:P0234:r012,P0830,P0234,0.5801307559013367,0.8129100799560547,0.03697918355464935
X3d8980e77084,iTE:P1849:r015,TG:P0255:r004,P1849,P0255,0.5801293849945068,0.8287562727928162,0.0
X647a3da46939,iTE:P1287:r009,TG:P0286:r005,P1287,P0286,0.5801275968551636,0.8130184412002563,0.03671559318900108
X9c40b23f3c34,iTE:P1236:r006,TG:P0122:r001,P1236,P0122,0.5801268219947815,0.8214389085769653,0.01706533133983612
X6745b8aa0058,iTE:P1899:r001,TG:P0085:r002,P1899,P0085,0.5801264643669128,0.8098596930503845,0.04408228024840355
X7a0afa2dbe4f,iTE:P0531:r022,TG:P0288:r001,P0531,P0288,0.5801219940185547,0.7719384431838989,0.13255047798156738
X3aab033d93ba,iTE:P1818:r003,TG:P0191:r005,P1818,P0191,0.5801209211349487,0.8133649826049805,0.03588483855128288
Xdd6e6d172ce1,iTE:P1017:r011,TG:P0288:r002,P1017,P0288,0.5801165699958801,0.7905027866363525,0.0892154797911644
Xd1ab138006c5,iTE:P0544:r006,TG:P0329:r005,P0544,P0329,0.5801153182983398,0.8287361860275269,0.0
X8ad48deedc00,iTE:P1585:r004,TG:P0026:r006,P1585,P0026,0.5801134705543518,0.8287335634231567,0.0
X3f0da7188aa8,iTE:P0785:r004,TG:P0288:r001,P0785,P0288,0.580106794834137,0.8204795122146606,0.019237184897065163
X04f5a7cc08b0,iTE:P1285:r010,TG:P0324:r008,P1285,P0324,0.5801039338111877,0.7857363224029541,0.10029520094394684
X915083c5cea1,iTE:P1676:r005,TG:P0222:r002,P1676,P0222,0.5801035761833191,0.7698619961738586,0.13733379542827606
X8c0154b20b41,iTE:P1499:r002,TG:P0255:r004,P1499,P0255,0.580099880695343,0.8252341151237488,0.00812000222504139
X9d34523d7960,iTE:P1443:r006,TG:P0229:r003,P1443,P0229,0.5800986289978027,0.8076534271240234,0.049137458205223083
X49b9a0a6c8e5,iTE:P0788:r008,TG:P0320:r011,P0788,P0320,0.5800983905792236,0.828711986541748,0.0
X80df623858a4,iTE:P1167:r005,TG:P0288:r001,P1167,P0288,0.580096960067749,0.7909992933273315,0.08799154311418533
X026f69fb6ad3,iTE:P0721:r004,TG:P0311:r005,P0721,P0311,0.5800838470458984,0.8261039853096008,0.006036951206624508
X27e8da9eaf63,iTE:P0668:r005,TG:P0283:r001,P0668,P0283,0.5800825357437134,0.8216623067855835,0.01639636792242527
X20fc070ac8b3,iTE:P0923:r001,TG:P0288:r002,P0923,P0288,0.5800725817680359,0.814384400844574,0.033344946801662445
X384a24ed5274,iTE:P0346:r010,TG:P0259:r005,P0346,P0259,0.580072283744812,0.8286747336387634,0.0
X596a19d589da,iTE:P0479:r002,TG:P0266:r002,P0479,P0266,0.580069363117218,0.7951391935348511,0.07823977619409561
X007569d49dfd,iTE:P1094:r006,TG:P0285:r007,P1094,P0285,0.5800682902336121,0.823621392250061,0.011777764186263084
X29950adbafef,iTE:P1956:r008,TG:P0132:r002,P1956,P0132,0.5800681710243225,0.8123348951339722,0.03811269253492355
X8b16a5c1f236,iTE:P1598:r010,TG:P0312:r006,P1598,P0312,0.5800660252571106,0.809587836265564,0.044515211135149
X6b6d419297bd,iTE:P0527:r001,TG:P0043:r003,P0527,P0043,0.5800656080245972,0.8286651372909546,0.0
X04c3b0b2386f,iTE:P0694:r001,TG:P0306:r002,P0694,P0306,0.5800639390945435,0.8230029344558716,0.013206425122916698
X90cd96a8f139,iTE:P1298:r011,TG:P0310:r001,P1298,P0310,0.5800555944442749,0.8286508321762085,0.0
X437e5a849e8d,iTE:P1924:r009,TG:P0156:r003,P1924,P0156,0.5800550580024719,0.7560518980026245,0.16939586400985718
Xca369db6178f,iTE:P0372:r002,TG:P0133:r001,P0372,P0133,0.580053448677063,0.7858980894088745,0.0997493714094162
Xe59706599c46,iTE:P1075:r001,TG:P0255:r003,P1075,P0255,0.5800519585609436,0.8113908767700195,0.04026123136281967
X5f855e29dd6d,iTE:P1568:r022,TG:P0070:r004,P1568,P0070,0.5800425410270691,0.8286322355270386,0.0
X2d9dea7cfb15,iTE:P1266:r018,TG:P0043:r003,P1266,P0043,0.5800408720970154,0.8286298513412476,0.0
X6888f67a3352,iTE:P0726:r003,TG:P0133:r001,P0726,P0133,0.5800406336784363,0.8266264796257019,0.004673617426306009
Xee6c1706ba37,iTE:P1062:r009,TG:P0154:r006,P1062,P0154,0.580040454864502,0.8286292552947998,0.0
X426353aa09e8,iTE:P1953:r012,TG:P0223:r001,P1953,P0223,0.5800399780273438,0.8237745761871338,0.011325844563543797
X4a9817f234f3,iTE:P1548:r013,TG:P0288:r002,P1548,P0288,0.5800397992134094,0.820064902305603,0.01998121663928032
X7b47d34aa748,iTE:P1772:r009,TG:P0112:r004,P1772,P0112,0.5800323486328125,0.8286176919937134,0.0
X723ffb061a02,iTE:P1813:r017,TG:P0149:r001,P1813,P0149,0.5800296068191528,0.8196732997894287,0.02086109295487404
Xbcc8e0bb0a79,iTE:P1828:r008,TG:P0293:r005,P1828,P0293,0.5800291299819946,0.7986599802970886,0.06989042460918427
X747ce78c0025,iTE:P1430:r008,TG:P0014:r005,P1430,P0014,0.5800276398658752,0.8254963755607605,0.007267226465046406
X1a08b44169f7,iTE:P1398:r009,TG:P0050:r001,P1398,P0050,0.5800274014472961,0.818179190158844,0.024339895695447922
X36c1afa2c71a,iTE:P0882:r004,TG:P0271:r001,P0882,P0271,0.5800252556800842,0.8239932060241699,0.010766859166324139
Xb8aadd6e199b,iTE:P1641:r009,TG:P0248:r001,P1641,P0248,0.5800228714942932,0.8286041021347046,0.0
Xe9c5f3806b2e,iTE:P0908:r001,TG:P0070:r001,P0908,P0070,0.5800191164016724,0.8285987377166748,0.0
X2cefecc61deb,iTE:P1590:r005,TG:P0050:r001,P1590,P0050,0.5800188183784485,0.8177255988121033,0.025369716808199883
X65a4b57fe270,iTE:P0873:r002,TG:P0154:r004,P0873,P0154,0.5800162553787231,0.7960299849510193,0.07598422467708588
X37930db8572e,iTE:P1377:r013,TG:P0285:r003,P1377,P0285,0.5800148248672485,0.8129986524581909,0.0363859161734581
Xa9787e8460cb,iTE:P0887:r004,TG:P0216:r002,P0887,P0216,0.5800120830535889,0.8285887241363525,0.0
X21ca2bed08b8,iTE:P0951:r002,TG:P0122:r001,P0951,P0122,0.5800111293792725,0.8285873532295227,0.0
Xefb4d3b4497f,iTE:P1599:r009,TG:P0292:r005,P1599,P0292,0.580008327960968,0.8285833597183228,0.0
Xde634a331295,iTE:P1517:r005,TG:P0234:r010,P1517,P0234,0.5800071954727173,0.790428876876831,0.08902329951524734
X97ee99eb1b64,iTE:P0439:r001,TG:P0272:r010,P0439,P0272,0.5800042748451233,0.7846540212631226,0.10248813778162003
X7819351e47cd,iTE:P1242:r016,TG:P0210:r007,P1242,P0210,0.5799999833106995,0.8097609877586365,0.0438910536468029
X37fa3af9ade0,iTE:P1168:r010,TG:P0022:r001,P1168,P0022,0.5799991488456726,0.8040064573287964,0.05731547623872757
Xcc2c6721c21d,iTE:P1827:r012,TG:P0324:r008,P1827,P0324,0.5799968242645264,0.8201109170913696,0.01973077841103077
Xf8b875900988,iTE:P1033:r005,TG:P0131:r004,P1033,P0131,0.5799943804740906,0.7755650281906128,0.12366291880607605
X36f59b21e01f,iTE:P1127:r006,TG:P0125:r009,P1127,P0125,0.5799934267997742,0.804817795753479,0.05540325865149498
X27a8ba0d0697,iTE:P0852:r005,TG:P0273:r006,P0852,P0273,0.5799897313117981,0.816037654876709,0.029211251065135002
Xeb428e57f1db,iTE:P1098:r015,TG:P0099:r003,P1098,P0099,0.5799888968467712,0.8285555839538574,0.0
X7ba1e97bf9ad,iTE:P0843:r012,TG:P0072:r008,P0843,P0072,0.5799885988235474,0.7723915576934814,0.13104838132858276
X621415909a5b,iTE:P0975:r010,TG:P0184:r005,P0975,P0184,0.5799877643585205,0.7994055151939392,0.0680130198597908
Xd487ba29ebd9,iTE:P0579:r015,TG:P0049:r008,P0579,P0049,0.5799850821495056,0.7695858478546143,0.13758333027362823
X33a1ff596590,iTE:P1036:r003,TG:P0245:r005,P1036,P0245,0.5799829959869385,0.8262312412261963,0.005403673741966486
X3333fe9b283c,iTE:P1821:r008,TG:P0333:r013,P1821,P0333,0.5799782872200012,0.7889739871025085,0.09232153743505478
Xb4a5807d8fe8,iTE:P0768:r001,TG:P0273:r007,P0768,P0273,0.5799771547317505,0.788347601890564,0.09377951920032501
X875457f06798,iTE:P0833:r012,TG:P0070:r002,P0833,P0070,0.5799712538719177,0.8090561628341675,0.045439720153808594
Xeebc52283859,iTE:P0780:r005,TG:P0282:r009,P0780,P0282,0.579967737197876,0.7879505753517151,0.09467443078756332
X310f32bfd3c0,iTE:P0377:r005,TG:P0276:r003,P0377,P0276,0.5799664258956909,0.820118248462677,0.019612198695540428
Xee622557b75b,iTE:P0810:r002,TG:P0043:r003,P0810,P0043,0.579964280128479,0.8285204172134399,0.0
X7ea63f4d9202,iTE:P0865:r007,TG:P0148:r008,P0865,P0148,0.5799642205238342,0.796761691570282,0.07410338521003723
X480f72a2c8fe,iTE:P1830:r012,TG:P0183:r006,P1830,P0183,0.5799633264541626,0.8075879216194153,0.04883920028805733
Xbcf1cb90c6f7,iTE:P0700:r009,TG:P0240:r002,P0700,P0240,0.5799614787101746,0.8087095022201538,0.046215955168008804
Xbabb29d6a49b,iTE:P1024:r002,TG:P0018:r002,P1024,P0018,0.579959511756897,0.8031859397888184,0.05909779667854309
Xd0b85b969699,iTE:P1657:r016,TG:P0126:r003,P1657,P0126,0.5799587965011597,0.8285125494003296,0.0
X4c6528fc1042,iTE:P0709:r001,TG:P0226:r002,P0709,P0226,0.5799527764320374,0.819614052772522,0.02074330858886242
X1a0b6bcc51f6,iTE:P1760:r008,TG:P0277:r006,P1760,P0277,0.5799515247344971,0.817717969417572,0.025163037702441216
Xd6cfff4f43ad,iTE:P0515:r005,TG:P0293:r005,P0515,P0293,0.5799490213394165,0.8284986019134521,0.0
Xd605d72faffc,iTE:P0828:r003,TG:P0179:r004,P0828,P0179,0.5799442529678345,0.8284918069839478,0.0
Xa53b9b0038e9,iTE:P1480:r017,TG:P0302:r005,P1480,P0302,0.5799440741539001,0.7507147789001465,0.18147899210453033
X9f17a44f6a5e,iTE:P1287:r009,TG:P0286:r006,P1287,P0286,0.5799398422241211,0.8133063316345215,0.0354180745780468
X6a9cca875e46,iTE:P1267:r005,TG:P0240:r004,P1267,P0240,0.5799353718757629,0.802752673625946,0.060028381645679474
X53fc0368d84d,iTE:P1080:r001,TG:P0044:r002,P1080,P0044,0.5799291729927063,0.8153423070907593,0.03063175268471241
Xa6f1f3a22b1f,iTE:P1782:r002,TG:P0306:r003,P1782,P0306,0.5799261331558228,0.8284658789634705,0.0
X7716ed36069c,iTE:P1925:r002,TG:P0206:r001,P1925,P0206,0.5799254775047302,0.8284649848937988,0.0
X8f1d147462f9,iTE:P0638:r012,TG:P0195:r009,P0638,P0195,0.5799254179000854,0.8260496854782104,0.005635424517095089
X81065078ad9e,iTE:P0385:r001,TG:P0045:r003,P0385,P0045,0.5799248218536377,0.8167071342468262,0.027432909235358238
Xc398b639e977,iTE:P0469:r007,TG:P0064:r001,P0469,P0064,0.5799216628074646,0.820858359336853,0.017736198380589485
Xd6829b1bcd89,iTE:P1008:r017,TG:P0056:r006,P1008,P0056,0.5799207091331482,0.7350599765777588,0.21792908012866974
Xa74ed126be78,iTE:P1028:r003,TG:P0132:r004,P1028,P0132,0.5799140334129333,0.8264087438583374,0.0047598714008927345
X2c4ba7247816,iTE:P0755:r003,TG:P0122:r001,P0755,P0122,0.5799132585525513,0.8200311660766602,0.019638042896986008
X68ad32519c88,iTE:P0455:r001,TG:P0333:r004,P0455,P0333,0.5799069404602051,0.8284384608268738,0.0
Xc732f10193ee,iTE:P1568:r022,TG:P0122:r001,P1568,P0122,0.5799006819725037,0.8259797096252441,0.0057161967270076275
Xc5b4e001247a,iTE:P1121:r004,TG:P0299:r003,P1121,P0299,0.57989901304245,0.7739997506141663,0.12699730694293976
X62ea2c5b85ba,iTE:P1758:r009,TG:P0332:r006,P1758,P0332,0.579897940158844,0.8284256458282471,0.0
X6c475be47aae,iTE:P1259:r004,TG:P0229:r003,P1259,P0229,0.579897403717041,0.8020850419998169,0.061459530144929886
