retrieval_unit_id,mention_id,paper_id,domain
iTE:retrieval:b8357537d6b357,iTE:P0346:n3,P0346,iTE
iTE:retrieval:8304145f4b0958,iTE:P0947:n1,P0947,iTE
iTE:retrieval:8a00e11a970ee7,iTE:P1700:n1,P1700,iTE
iTE:retrieval:00dffa3ff7625d,iTE:P0397:n1,P0397,iTE
iTE:retrieval:e7775e3f4e16ea,iTE:P1698:n2,P1698,iTE
iTE:retrieval:57d8790bf87118,iTE:P1612:n4,P1612,iTE
iTE:retrieval:607b5121a5f957,iTE:P1313:n1,P1313,iTE
iTE:retrieval:607b5121a5f957,iTE:P1755:n2,P1755,iTE
iTE:retrieval:df272ce2e273b5,iTE:P1080:n2,P1080,iTE
iTE:retrieval:65b05d7ee6c056,iTE:P0691:n1,P0691,iTE
iTE:retrieval:629959a868cde6,iTE:P1554:n1,P1554,iTE
iTE:retrieval:1973281269446e,iTE:P1664:n2,P1664,iTE
iTE:retrieval:fef5ed61208c71,iTE:P1029:n1,P1029,iTE
iTE:retrieval:778f1f79a4153f,iTE:P0495:n1,P0495,iTE
iTE:retrieval:92e750d5fc54be,iTE:P0519:n2,P0519,iTE
iTE:retrieval:80e5e3c9348654,iTE:P1059:n2,P1059,iTE
iTE:retrieval:ffce3618dce768,iTE:P1187:n2,P1187,iTE
iTE:retrieval:30aca7f232108c,iTE:P1483:n2,P1483,iTE
iTE:retrieval:773673d0fc08f6,iTE:P0340:n1,P0340,iTE
iTE:retrieval:bd21ab18fd9a9b,iTE:P1523:n2,P1523,iTE
iTE:retrieval:26159f57f483a2,iTE:P1693:n1,P1693,iTE
iTE:retrieval:5dd91743e9b752,iTE:P1660:n1,P1660,iTE
iTE:retrieval:80fb90d4d25528,iTE:P1309:n1,P1309,iTE
iTE:retrieval:988784fec215c1,iTE:P1396:n2,P1396,iTE
iTE:retrieval:d1e4164ac9ab9d,iTE:P1833:n1,P1833,iTE
iTE:retrieval:9a0e36a557f8bb,iTE:P1725:n3,P1725,iTE
iTE:retrieval:44398dffbbe23f,iTE:P1285:n1,P1285,iTE
iTE:retrieval:dcccad3319ce1c,iTE:P0337:n1,P0337,iTE
iTE:retrieval:9970446cb309d5,iTE:P0420:n1,P0420,iTE
iTE:retrieval:b99ba1e652abff,iTE:P0422:n1,P0422,iTE
iTE:retrieval:9f10861d4cf7fd,iTE:P1945:n1,P1945,iTE
iTE:retrieval:4cc3b99a4adfc0,iTE:P1302:n2,P1302,iTE
iTE:retrieval:e11b996a261ad8,iTE:P1557:n1,P1557,iTE
iTE:retrieval:2a6cc038e6325a,iTE:P1141:n1,P1141,iTE
iTE:retrieval:c73c84a74d95a7,iTE:P0366:n1,P0366,iTE
iTE:retrieval:1f6b604f57d425,iTE:P0370:n4,P0370,iTE
iTE:retrieval:0d737a6902f689,iTE:P0874:n3,P0874,iTE
iTE:retrieval:fb54630ed9b428,iTE:P1629:n1,P1629,iTE
iTE:retrieval:572870e1ca0fb2,iTE:P1463:n2,P1463,iTE
iTE:retrieval:572870e1ca0fb2,iTE:P1498:n1,P1498,iTE
iTE:retrieval:88497cb4a7530a,iTE:P1736:n1,P1736,iTE
iTE:retrieval:760178edef99ac,iTE:P1552:n1,P1552,iTE
iTE:retrieval:6cca11295a4683,iTE:P1478:n1,P1478,iTE
iTE:retrieval:dd61f074d0618f,iTE:P1452:n1,P1452,iTE
iTE:retrieval:1fb08203afcd75,iTE:P1468:n2,P1468,iTE
iTE:retrieval:c195d782e248b2,iTE:P0497:n2,P0497,iTE
iTE:retrieval:8788142ef0a5b4,iTE:P0713:n1,P0713,iTE
iTE:retrieval:a7b5758d963625,iTE:P0366:n2,P0366,iTE
iTE:retrieval:b2cb2a15fb442b,iTE:P0365:n1,P0365,iTE
iTE:retrieval:7205b2d1ccd6ae,iTE:P0530:n2,P0530,iTE
iTE:retrieval:a609524dd41c92,iTE:P1792:n2,P1792,iTE
iTE:retrieval:32e8ad7c01504c,iTE:P0945:n2,P0945,iTE
iTE:retrieval:0c828f99602a18,iTE:P0349:n2,P0349,iTE
iTE:retrieval:a547861c6a8b6b,iTE:P0341:n1,P0341,iTE
iTE:retrieval:a547861c6a8b6b,iTE:P0412:n4,P0412,iTE
iTE:retrieval:4f11815793611a,iTE:P1519:n1,P1519,iTE
iTE:retrieval:fc1d4d945a9161,iTE:P0420:n2,P0420,iTE
iTE:retrieval:cb7c749e648d47,iTE:P0540:n1,P0540,iTE
iTE:retrieval:b9ab7ce9e89915,iTE:P0970:n1,P0970,iTE
iTE:retrieval:7536635b9c615f,iTE:P0512:n1,P0512,iTE
iTE:retrieval:05dfad444ba64b,iTE:P1473:n1,P1473,iTE
iTE:retrieval:1130b413be920c,iTE:P0644:n2,P0644,iTE
iTE:retrieval:9a9828905d4a91,iTE:P1404:n3,P1404,iTE
iTE:retrieval:40284b351259ca,iTE:P0428:n2,P0428,iTE
iTE:retrieval:550234962b985a,iTE:P0670:n2,P0670,iTE
iTE:retrieval:a0f74dcf2dcf64,iTE:P1547:n1,P1547,iTE
iTE:retrieval:b3d1a6a9a9e86a,iTE:P0466:n1,P0466,iTE
iTE:retrieval:7e7f44faa5b7ef,iTE:P0584:n1,P0584,iTE
iTE:retrieval:7e7df77790f11f,iTE:P0620:n2,P0620,iTE
iTE:retrieval:9b451a4e790c0d,iTE:P0359:n1,P0359,iTE
iTE:retrieval:85ef236e7ddf88,iTE:P0372:n2,P0372,iTE
iTE:retrieval:11c5d8343b6178,iTE:P0354:n5,P0354,iTE
iTE:retrieval:b713a2be2588fc,iTE:P0375:n4,P0375,iTE
iTE:retrieval:98a76f51a6ab38,iTE:P0849:n1,P0849,iTE
iTE:retrieval:5e628076ad79d1,iTE:P1569:n1,P1569,iTE
iTE:retrieval:1406a035c580fb,iTE:P0807:n1,P0807,iTE
iTE:retrieval:30ec0bb15b1db4,iTE:P1350:n1,P1350,iTE
iTE:retrieval:c3f355a818e488,iTE:P1181:n1,P1181,iTE
iTE:retrieval:c94e92d325b159,iTE:P1404:n1,P1404,iTE
iTE:retrieval:b636f502410c23,iTE:P1627:n2,P1627,iTE
iTE:retrieval:5504082ee2f34f,iTE:P0591:n2,P0591,iTE
iTE:retrieval:7e6acd5aff6f8d,iTE:P0401:n2,P0401,iTE
iTE:retrieval:301508fc1a8634,iTE:P0670:n3,P0670,iTE
iTE:retrieval:bd9fae4c8b5bbc,iTE:P1281:n1,P1281,iTE
iTE:retrieval:b2d252967ddd97,iTE:P1145:n2,P1145,iTE
iTE:retrieval:12a6fb3016d80c,iTE:P1471:n1,P1471,iTE
iTE:retrieval:c422e6d65e231c,iTE:P1561:n2,P1561,iTE
iTE:retrieval:716eff99c59215,iTE:P1766:n1,P1766,iTE
iTE:retrieval:ea3240952338ad,iTE:P1609:n2,P1609,iTE
iTE:retrieval:6233556d6e0314,iTE:P0533:n1,P0533,iTE
iTE:retrieval:4da4b024e15e97,iTE:P0580:n1,P0580,iTE
iTE:retrieval:92eb5ff15fe3ea,iTE:P1421:n1,P1421,iTE
iTE:retrieval:729f8f5c13766f,iTE:P0799:n1,P0799,iTE
iTE:retrieval:53f8972e9a8cca,iTE:P1194:n1,P1194,iTE
iTE:retrieval:1879174d8f0a7c,iTE:P1844:n2,P1844,iTE
iTE:retrieval:1317c0f2e3a947,iTE:P0951:n1,P0951,iTE
iTE:retrieval:332e0cb06c430d,iTE:P0342:n1,P0342,iTE
iTE:retrieval:a472fbbd5953fa,iTE:P1780:n1,P1780,iTE
iTE:retrieval:a472fbbd5953fa,iTE:P1797:n1,P1797,iTE
iTE:retrieval:1189a95d7b49bd,iTE:P1289:n1,P1289,iTE
iTE:retrieval:1c2e2a753034e1,iTE:P1434:n1,P1434,iTE
iTE:retrieval:2dd257cb11f489,iTE:P1377:n1,P1377,iTE
iTE:retrieval:fa6ed9ebc74f45,iTE:P1634:n1,P1634,iTE
iTE:retrieval:a4ddfd2cdfdbd8,iTE:P0488:n3,P0488,iTE
iTE:retrieval:5e42c4349018a5,iTE:P1139:n2,P1139,iTE
iTE:retrieval:630b1c0c2e7941,iTE:P1970:n1,P1970,iTE
iTE:retrieval:acbf7265b0744b,iTE:P1127:n2,P1127,iTE
iTE:retrieval:b47af32f5f5ae4,iTE:P1853:n2,P1853,iTE
iTE:retrieval:4d2aabd3e06a9a,iTE:P0825:n1,P0825,iTE
iTE:retrieval:f8f60484c4ec60,iTE:P1885:n1,P1885,iTE
iTE:retrieval:417afe52dbf276,iTE:P1368:n2,P1368,iTE
iTE:retrieval:aec1f043499e1d,iTE:P1285:n2,P1285,iTE
iTE:retrieval:e97c274b459f83,iTE:P1668:n1,P1668,iTE
iTE:retrieval:8b364dd9db8bb6,iTE:P1359:n1,P1359,iTE
iTE:retrieval:f9b84caeb6460c,iTE:P1278:n2,P1278,iTE
iTE:retrieval:f209bfe5e3e71d,iTE:P1535:n2,P1535,iTE
iTE:retrieval:a6b9e4cd8f67ac,iTE:P0619:n1,P0619,iTE
iTE:retrieval:e07a5f8b7fe515,iTE:P0570:n5,P0570,iTE
iTE:retrieval:6311662f78f673,iTE:P1731:n2,P1731,iTE
iTE:retrieval:9fb3477ca84c51,iTE:P1936:n1,P1936,iTE
iTE:retrieval:0ad1357b68b77b,iTE:P1189:n2,P1189,iTE
iTE:retrieval:9291c17a5509ba,iTE:P1535:n1,P1535,iTE
iTE:retrieval:0af79ed9dccac4,iTE:P1314:n2,P1314,iTE
iTE:retrieval:c6ce72d594f4f1,iTE:P1543:n2,P1543,iTE
iTE:retrieval:e08c0012d1e8b1,iTE:P1139:n1,P1139,iTE
iTE:retrieval:fc726a79311ff4,iTE:P1066:n1,P1066,iTE
iTE:retrieval:c626b47eb0debe,iTE:P0490:n2,P0490,iTE
iTE:retrieval:a9fcaed27aadca,iTE:P1443:n1,P1443,iTE
iTE:retrieval:ef0e018e688caa,iTE:P0455:n1,P0455,iTE
iTE:retrieval:ba841071950a7f,iTE:P1283:n2,P1283,iTE
iTE:retrieval:c89843246929e1,iTE:P1117:n1,P1117,iTE
iTE:retrieval:42dc1a7dc4b86b,iTE:P1882:n1,P1882,iTE
iTE:retrieval:73a13a52351edd,iTE:P1781:n1,P1781,iTE
iTE:retrieval:f2a2904923ec3b,iTE:P0716:n1,P0716,iTE
iTE:retrieval:efdde6ef74e910,iTE:P1011:n1,P1011,iTE
iTE:retrieval:1a5aa634abc622,iTE:P1252:n1,P1252,iTE
iTE:retrieval:2f8e27985a5d6a,iTE:P1928:n1,P1928,iTE
iTE:retrieval:5c4341972cdcae,iTE:P1545:n3,P1545,iTE
iTE:retrieval:3abeb6ad68607c,iTE:P1809:n1,P1809,iTE
iTE:retrieval:69b6488dfbd7f5,iTE:P1219:n1,P1219,iTE
iTE:retrieval:d794dca7a50525,iTE:P1875:n1,P1875,iTE
iTE:retrieval:8d652f8e6bc39d,iTE:P1242:n1,P1242,iTE
iTE:retrieval:6e6c264ad6d499,iTE:P1867:n1,P1867,iTE
iTE:retrieval:0a96df215f2de3,iTE:P0820:n1,P0820,iTE
iTE:retrieval:3e12b852672c8e,iTE:P1927:n1,P1927,iTE
iTE:retrieval:9b9ebb723f1efc,iTE:P1776:n1,P1776,iTE
iTE:retrieval:17be511b76fcb0,iTE:P1105:n1,P1105,iTE
iTE:retrieval:f679230253e596,iTE:P0569:n2,P0569,iTE
iTE:retrieval:e104a495227ade,iTE:P0991:n2,P0991,iTE
iTE:retrieval:82faae55167930,iTE:P1858:n2,P1858,iTE
iTE:retrieval:200494ac1b24a0,iTE:P0761:n1,P0761,iTE
iTE:retrieval:205d34429ad655,iTE:P0706:n1,P0706,iTE
iTE:retrieval:db6a8ef7d3a046,iTE:P1968:n1,P1968,iTE
iTE:retrieval:1b737149c9f94d,iTE:P0755:n1,P0755,iTE
iTE:retrieval:9ac41bf04af4c7,iTE:P1761:n1,P1761,iTE
iTE:retrieval:8abdff94f7eace,iTE:P0404:n2,P0404,iTE
iTE:retrieval:aeacabf8e6e0f9,iTE:P1001:n1,P1001,iTE
iTE:retrieval:6e4ad2e9c6baea,iTE:P1560:n2,P1560,iTE
iTE:retrieval:7b7db17b10947c,iTE:P1586:n2,P1586,iTE
iTE:retrieval:14697a7129797f,iTE:P0359:n3,P0359,iTE
iTE:retrieval:15162b355c85d4,iTE:P1812:n1,P1812,iTE
iTE:retrieval:347ba9920b3866,iTE:P1697:n2,P1697,iTE
iTE:retrieval:9461cec6e96b8c,iTE:P0657:n1,P0657,iTE
iTE:retrieval:01ddb8a9d316b8,iTE:P0522:n1,P0522,iTE
iTE:retrieval:bb423eea427e34,iTE:P0548:n1,P0548,iTE
iTE:retrieval:197fb0bf8ce71d,iTE:P1408:n1,P1408,iTE
iTE:retrieval:e4470480d09b20,iTE:P1520:n2,P1520,iTE
iTE:retrieval:1326607d23c6e2,iTE:P1084:n1,P1084,iTE
iTE:retrieval:c7106e8f5fc180,iTE:P1286:n1,P1286,iTE
iTE:retrieval:28097cba7bd9cd,iTE:P0644:n1,P0644,iTE
iTE:retrieval:22c886902e89c9,iTE:P0617:n1,P0617,iTE
iTE:retrieval:558e046d8081d8,iTE:P0553:n1,P0553,iTE
iTE:retrieval:79e65b561f5602,iTE:P0379:n1,P0379,iTE
iTE:retrieval:2697900aae3980,iTE:P1526:n1,P1526,iTE
iTE:retrieval:c599217c8f2fef,iTE:P1025:n1,P1025,iTE
iTE:retrieval:bee5e7f2680575,iTE:P1474:n3,P1474,iTE
iTE:retrieval:c675ff3486a797,iTE:P1382:n1,P1382,iTE
iTE:retrieval:4bafa23c03d031,iTE:P1528:n1,P1528,iTE
iTE:retrieval:45edb54542ecba,iTE:P1430:n1,P1430,iTE
iTE:retrieval:23ddfe3086dcbd,iTE:P0619:n2,P0619,iTE
iTE:retrieval:33262df2fb1277,iTE:P0825:n2,P0825,iTE
iTE:retrieval:90244edbad6430,iTE:P1675:n1,P1675,iTE
iTE:retrieval:c7c3326e7e5cfc,iTE:P0440:n1,P0440,iTE
iTE:retrieval:18293889e87d4b,iTE:P0448:n1,P0448,iTE
iTE:retrieval:4588903ab817b5,iTE:P0916:n2,P0916,iTE
iTE:retrieval:da050b6af8320d,iTE:P0944:n1,P0944,iTE
iTE:retrieval:881af9e71b05c6,iTE:P0412:n3,P0412,iTE
iTE:retrieval:50c4815aa0f6e6,iTE:P0821:n3,P0821,iTE
iTE:retrieval:3fd00acb5aa2ea,iTE:P1381:n3,P1381,iTE
iTE:retrieval:63d223bfde8224,iTE:P0853:n2,P0853,iTE
iTE:retrieval:9f36db932277a2,iTE:P1319:n2,P1319,iTE
iTE:retrieval:5550ab7cb24f32,iTE:P1751:n1,P1751,iTE
iTE:retrieval:67eeb78b8d619d,iTE:P1417:n1,P1417,iTE
iTE:retrieval:e4172341dc3b80,iTE:P0588:n1,P0588,iTE
iTE:retrieval:2015fcf3449400,iTE:P0684:n2,P0684,iTE
iTE:retrieval:51d133523d3822,iTE:P0655:n2,P0655,iTE
iTE:retrieval:d2781b1e3f7d2a,iTE:P1585:n3,P1585,iTE
iTE:retrieval:0bbd224b1f2b46,iTE:P1046:n2,P1046,iTE
iTE:retrieval:5ff6e544cf0463,iTE:P1016:n2,P1016,iTE
iTE:retrieval:ff2313cab8ef42,iTE:P1227:n1,P1227,iTE
iTE:retrieval:99d198400fa1dc,iTE:P1890:n1,P1890,iTE
iTE:retrieval:67395475f2c6e8,iTE:P0363:n1,P0363,iTE
iTE:retrieval:9a0e916e3641bc,iTE:P1530:n1,P1530,iTE
iTE:retrieval:4acde19d00963e,iTE:P1794:n2,P1794,iTE
iTE:retrieval:5e562f8b99bed7,iTE:P0964:n1,P0964,iTE
iTE:retrieval:c78a4f094b7f03,iTE:P0952:n2,P0952,iTE
iTE:retrieval:af591593870bd1,iTE:P1098:n2,P1098,iTE
iTE:retrieval:683a45e17990fa,iTE:P1609:n1,P1609,iTE
iTE:retrieval:7c490c32b258f4,iTE:P1314:n1,P1314,iTE
iTE:retrieval:55549f1be526c0,iTE:P0616:n1,P0616,iTE
iTE:retrieval:c4fe4958204bdb,iTE:P1796:n1,P1796,iTE
iTE:retrieval:d23f2ce6b6a9b2,iTE:P1267:n1,P1267,iTE
iTE:retrieval:bed26d178c938d,iTE:P0999:n2,P0999,iTE
iTE:retrieval:b6a8cb6dbdb811,iTE:P0618:n1,P0618,iTE
iTE:retrieval:b4c75a45e9f248,iTE:P1926:n2,P1926,iTE
iTE:retrieval:e54947c9e4cf6f,iTE:P0708:n2,P0708,iTE
iTE:retrieval:1626531368acfe,iTE:P0375:n1,P0375,iTE
iTE:retrieval:4fac8675bd5886,iTE:P0408:n4,P0408,iTE
iTE:retrieval:56142ea51c3c76,iTE:P0681:n4,P0681,iTE
iTE:retrieval:03a741392d3ac6,iTE:P0375:n2,P0375,iTE
iTE:retrieval:03a741392d3ac6,iTE:P0376:n2,P0376,iTE
iTE:retrieval:1627be56e600b2,iTE:P1316:n3,P1316,iTE
iTE:retrieval:1986997c7afc72,iTE:P0496:n3,P0496,iTE
iTE:retrieval:eff1839a7e8dd7,iTE:P0589:n3,P0589,iTE
iTE:retrieval:f7bbde95d613a6,iTE:P0339:n2,P0339,iTE
iTE:retrieval:8c1f09c9412f4d,iTE:P0454:n1,P0454,iTE
iTE:retrieval:8c1f09c9412f4d,iTE:P0940:n1,P0940,iTE
iTE:retrieval:214dd74e1110c4,iTE:P0481:n1,P0481,iTE
iTE:retrieval:924177ccd7f632,iTE:P1449:n1,P1449,iTE
iTE:retrieval:5904825b626388,iTE:P0580:n3,P0580,iTE
iTE:retrieval:5904825b626388,iTE:P0645:n2,P0645,iTE
iTE:retrieval:2ac766faab628b,iTE:P0467:n2,P0467,iTE
iTE:retrieval:d87bf6e741e8a3,iTE:P0337:n3,P0337,iTE
iTE:retrieval:a5be0a35459723,iTE:P0528:n2,P0528,iTE
iTE:retrieval:a5be0a35459723,iTE:P0585:n2,P0585,iTE
iTE:retrieval:12648c32feb349,iTE:P1251:n2,P1251,iTE
iTE:retrieval:9330e8627314e7,iTE:P0564:n1,P0564,iTE
iTE:retrieval:ff726514f56bf2,iTE:P1572:n3,P1572,iTE
iTE:retrieval:eec75113bbd0a5,iTE:P0564:n2,P0564,iTE
iTE:retrieval:ac1a404a0078e9,iTE:P0455:n2,P0455,iTE
iTE:retrieval:ef3f7b1e7a4aa2,iTE:P0359:n4,P0359,iTE
iTE:retrieval:ef3f7b1e7a4aa2,iTE:P0919:n3,P0919,iTE
iTE:retrieval:ef3f7b1e7a4aa2,iTE:P1851:n2,P1851,iTE
iTE:retrieval:5a1e10f729e07a,iTE:P0605:n4,P0605,iTE
iTE:retrieval:57bd5cb8871e85,iTE:P0520:n1,P0520,iTE
iTE:retrieval:bc781b00b488bc,iTE:P0592:n2,P0592,iTE
iTE:retrieval:24b59c9373d658,iTE:P0528:n3,P0528,iTE
iTE:retrieval:f324c4f33e7549,iTE:P0624:n1,P0624,iTE
iTE:retrieval:96ac9885ae2a29,iTE:P0587:n1,P0587,iTE
iTE:retrieval:aaca05465bc529,iTE:P0772:n3,P0772,iTE
iTE:retrieval:c03a763f4ea054,iTE:P0575:n1,P0575,iTE
iTE:retrieval:a8ab3393eb994d,iTE:P0341:n2,P0341,iTE
iTE:retrieval:1037c61dfbad1f,iTE:P1315:n1,P1315,iTE
iTE:retrieval:caaf6833fb933a,iTE:P0720:n1,P0720,iTE
iTE:retrieval:265748c2b85ea1,iTE:P0353:n1,P0353,iTE
iTE:retrieval:caa2fbe198c072,iTE:P0488:n1,P0488,iTE
iTE:retrieval:6ee44c800b9e4d,iTE:P1265:n2,P1265,iTE
iTE:retrieval:aff9b0c4d76209,iTE:P0562:n1,P0562,iTE
iTE:retrieval:dbc8386c08316c,iTE:P0587:n2,P0587,iTE
iTE:retrieval:77e1ac9260854f,iTE:P0544:n3,P0544,iTE
iTE:retrieval:e053d7759b64d2,iTE:P1404:n2,P1404,iTE
iTE:retrieval:32c2d5dba4fcb3,iTE:P1591:n1,P1591,iTE
iTE:retrieval:1795c4254aa862,iTE:P0402:n3,P0402,iTE
iTE:retrieval:e6499ce16f7763,iTE:P0600:n1,P0600,iTE
iTE:retrieval:fa722f49ced3b8,iTE:P0589:n2,P0589,iTE
iTE:retrieval:3e3f59d0ca1cf0,iTE:P1474:n1,P1474,iTE
iTE:retrieval:2fe9a860b3adb0,iTE:P0401:n3,P0401,iTE
iTE:retrieval:531aeb1a30b5ec,iTE:P1816:n2,P1816,iTE
iTE:retrieval:64f8568433aed2,iTE:P0406:n1,P0406,iTE
iTE:retrieval:b213b4a5a4a071,iTE:P0394:n1,P0394,iTE
iTE:retrieval:1b0ebe3a2a6143,iTE:P1264:n2,P1264,iTE
iTE:retrieval:68925614cbdfd2,iTE:P0419:n1,P0419,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0350:n5,P0350,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0369:n3,P0369,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0408:n5,P0408,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0451:n3,P0451,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0559:n2,P0559,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0611:n3,P0611,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0615:n2,P0615,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0735:n2,P0735,iTE
iTE:retrieval:76c4de7e8f4d49,iTE:P0757:n2,P0757,iTE
iTE:retrieval:6acf9891a46e01,iTE:P0677:n2,P0677,iTE
iTE:retrieval:e1c8ecaef3e7f3,iTE:P0399:n2,P0399,iTE
iTE:retrieval:87107aa041b288,iTE:P0764:n4,P0764,iTE
iTE:retrieval:8b0c41913f85ce,iTE:P0447:n1,P0447,iTE
iTE:retrieval:8b0c41913f85ce,iTE:P0561:n2,P0561,iTE
iTE:retrieval:46fa3de74375f5,iTE:P0808:n2,P0808,iTE
iTE:retrieval:ee37ed7d165fe1,iTE:P0398:n3,P0398,iTE
iTE:retrieval:f4506ebecea49e,iTE:P1250:n2,P1250,iTE
iTE:retrieval:fd7e2a84c18306,iTE:P1824:n2,P1824,iTE
iTE:retrieval:11d5f5debb4c20,iTE:P0715:n2,P0715,iTE
iTE:retrieval:60cc48a0a6f8db,iTE:P1728:n1,P1728,iTE
iTE:retrieval:f8112e9e9f70bb,iTE:P0533:n3,P0533,iTE
iTE:retrieval:5c13c36cfab17b,iTE:P1713:n1,P1713,iTE
iTE:retrieval:6d865564f4438a,iTE:P1448:n1,P1448,iTE
iTE:retrieval:a2aa2d4a949264,iTE:P0463:n2,P0463,iTE
iTE:retrieval:a2b03eba8d120b,iTE:P1799:n2,P1799,iTE
iTE:retrieval:9e31ba79fbb687,iTE:P1595:n2,P1595,iTE
iTE:retrieval:7d18619331d30d,iTE:P1646:n2,P1646,iTE
iTE:retrieval:7d18619331d30d,iTE:P1808:n2,P1808,iTE
iTE:retrieval:7d18619331d30d,iTE:P1898:n1,P1898,iTE
iTE:retrieval:7d18619331d30d,iTE:P1931:n1,P1931,iTE
iTE:retrieval:9cbee44cd7c4e5,iTE:P0486:n1,P0486,iTE
iTE:retrieval:c565ead9aae471,iTE:P1778:n1,P1778,iTE
iTE:retrieval:8b0a6e12465ef4,iTE:P0859:n2,P0859,iTE
iTE:retrieval:c97a71015fab14,iTE:P0603:n1,P0603,iTE
iTE:retrieval:da553c1152cdd0,iTE:P1699:n2,P1699,iTE
iTE:retrieval:9fe4869a15ab09,iTE:P1678:n1,P1678,iTE
iTE:retrieval:1e90b81389c0b0,iTE:P1742:n1,P1742,iTE
iTE:retrieval:ab33d02a5edbdb,iTE:P1458:n2,P1458,iTE
iTE:retrieval:24850648df7e01,iTE:P1532:n1,P1532,iTE
iTE:retrieval:60bed60889b634,iTE:P0861:n1,P0861,iTE
iTE:retrieval:24aea5a4ad71a6,iTE:P1050:n1,P1050,iTE
iTE:retrieval:fd1c500a31717f,iTE:P0870:n3,P0870,iTE
iTE:retrieval:b66bcd6699e59d,iTE:P0353:n3,P0353,iTE
iTE:retrieval:bf43df37c8624b,iTE:P1747:n2,P1747,iTE
iTE:retrieval:bf43df37c8624b,iTE:P1748:n1,P1748,iTE
iTE:retrieval:bf43df37c8624b,iTE:P1935:n1,P1935,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0335:n4,P0335,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0350:n4,P0350,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0352:n2,P0352,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0366:n3,P0366,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0403:n3,P0403,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0435:n2,P0435,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0451:n2,P0451,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0503:n3,P0503,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0509:n3,P0509,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0548:n3,P0548,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0559:n3,P0559,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0577:n3,P0577,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0719:n2,P0719,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0764:n3,P0764,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0834:n2,P0834,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0859:n3,P0859,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0935:n2,P0935,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P0963:n2,P0963,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P1007:n2,P1007,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P1141:n3,P1141,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P1361:n2,P1361,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P1469:n2,P1469,iTE
iTE:retrieval:f4ad3bfafd37c5,iTE:P1626:n2,P1626,iTE
iTE:retrieval:7acc6966af1b10,iTE:P0565:n4,P0565,iTE
iTE:retrieval:4298c018e3a20c,iTE:P1357:n2,P1357,iTE
iTE:retrieval:42b7f8dce13265,iTE:P0650:n3,P0650,iTE
iTE:retrieval:8bb11be8833b07,iTE:P1557:n2,P1557,iTE
iTE:retrieval:654d9eaa269f01,iTE:P0714:n4,P0714,iTE
iTE:retrieval:1c70a9e3f75df4,iTE:P1153:n2,P1153,iTE
iTE:retrieval:5f860387f862f9,iTE:P0368:n4,P0368,iTE
iTE:retrieval:5f860387f862f9,iTE:P0744:n2,P0744,iTE
iTE:retrieval:d6756320a0c50c,iTE:P0394:n3,P0394,iTE
iTE:retrieval:f3c0e9f6955966,iTE:P0938:n3,P0938,iTE
iTE:retrieval:4beac12ee95c8a,iTE:P1224:n1,P1224,iTE
iTE:retrieval:04bc7e12c7a00d,iTE:P0511:n3,P0511,iTE
iTE:retrieval:ef8db1ff79ab56,iTE:P0363:n2,P0363,iTE
iTE:retrieval:5407c7e0672f2f,iTE:P0530:n3,P0530,iTE
iTE:retrieval:0a6b3761d69594,iTE:P0426:n1,P0426,iTE
iTE:retrieval:0a6b3761d69594,iTE:P0847:n1,P0847,iTE
iTE:retrieval:750caa9a3494c3,iTE:P0662:n1,P0662,iTE
iTE:retrieval:750caa9a3494c3,iTE:P1457:n1,P1457,iTE
iTE:retrieval:b49ea4a2d7a3c3,iTE:P0422:n2,P0422,iTE
iTE:retrieval:271937fe056406,iTE:P1236:n1,P1236,iTE
iTE:retrieval:5bcb29cc86dd16,iTE:P0378:n4,P0378,iTE
