retrieval_unit_id,domain,label,mention_count,paper_support,representative_mention_ids,unit_status
iTE:retrieval:841cc9dff29a49,iTE,heating resistant capacity and stability,1,1,iTE:P0926:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:54a4efb14837a1,iTE,heavier cations,1,1,iTE:P1843:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1264a899a6dd20,iTE,heavy atom at the center,1,1,iTE:P1453:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9f374e43d6fb2e,iTE,heavy atom substitution,1,1,iTE:P0921:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:96db7703655a7d,iTE,heavy band at the VBM,1,1,iTE:P1544:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2ae5ba5e0b70ca,iTE,heavy-light band overlapping,1,1,iTE:P0933:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:460eb8c4da2b6b,iTE,hematite/LCP-30 wt% LSCF composite,1,1,iTE:P1424:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:af4e4adb978c13,iTE,hemicellulose and lignin domains,1,1,iTE:P0439:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:96aaef38a9eb60,iTE,high G value,1,1,iTE:P1615:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6a19f8bdf031b9,iTE,high Seebeck,1,1,iTE:P0994:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6d63e7289fab83,iTE,high Seebeck coefficients,1,1,iTE:P0941:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:447498dcd8b006,iTE,high T(c) of the cuprates,1,1,iTE:P1971:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:90ce2eead658ee,iTE,high TE and mechanical performances,1,1,iTE:P0473:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:94570ff9211398,iTE,high TEP,1,1,iTE:P1044:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:780cf2f00a8e64,iTE,high ZT = 1.07 at 800 K,1,1,iTE:P0746:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:00946455623a0c,iTE,high anharmonicity,1,1,iTE:P0633:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e69ec37c2be39c,iTE,high atomic density and strong structural disorder,1,1,iTE:P1249:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8a2b6d64b5d462,iTE,high capacitance,1,1,iTE:P0573:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f37388f6e2e61c,iTE,high carrier mobility,1,1,iTE:P1222:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9ff7bd53fbd475,iTE,high concentrations of OH- ions,1,1,iTE:P0343:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4306f790b68fbd,iTE,high conductivity,1,1,iTE:P0644:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:4c9d182ed7a886,iTE,high conductivity state,1,1,iTE:P1667:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:a6dbb0cfd3f212,iTE,high degree of crystallinity (87.9%) and orientation (0.71) of PEDOT,1,1,iTE:P1447:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ac0ead4c844a53,iTE,high degree of structural order,1,1,iTE:P1500:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:71f4b4132e40f9,iTE,high density of states near the valence band maximum,1,1,iTE:P0941:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d51acb56cf5d9d,iTE,high density-of-state effective mass,1,1,iTE:P1471:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:93258a66cc5115,iTE,high doping level,1,1,iTE:P1500:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2f72d907b827d6,iTE,high electrical and thermal conductivities,1,1,iTE:P1616:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:97f3803eb7bef2,iTE,high electrical conduction,1,1,iTE:P1810:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b80a95691ac16a,iTE,high electrical conductivity,2,2,iTE:P1356:n1;iTE:P1813:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:612136aec2c734,iTE,high electrical conductivity and low Seebeck coefficient,1,1,iTE:P1313:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:6e237ba086cf8d,iTE,high electron density and the large degree of electron delocalization at the interface,1,1,iTE:P1930:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4e5d829ff4908d,iTE,high figure of merit,2,2,iTE:P0994:n3;iTE:P1135:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:82253138bc8b85,iTE,high figure of merit of 0.86 at 550 K,1,1,iTE:P1863:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:bb486d7b29c475,iTE,high hydrophobicity and antiswelling capacity,1,1,iTE:P0584:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9f30048bab4ebe,iTE,high index and wide gap,1,1,iTE:P1735:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d9de03b87bbbfe,iTE,high ionic Seebeck effect,1,1,iTE:P0972:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1834d3840098fc,iTE,high ionic conductivity,1,1,iTE:P1137:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:1c78a3ae57bc27,iTE,high ionic conductivity and chemical stability,1,1,iTE:P1659:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a5828fe7ef501e,iTE,high ionic mobility,1,1,iTE:P0698:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:142a90ce78c591,iTE,high mechanical strength,1,1,iTE:P1406:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:baec513dba7cbd,iTE,high mobility,1,1,iTE:P0758:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:0f38060f4a7d65,iTE,high mobility of carriers,1,1,iTE:P1294:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b6eb60bebe668f,iTE,high number of carrier density,1,1,iTE:P1899:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e434d393465007,iTE,high performances of the P/ED fiber,1,1,iTE:P1447:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:0ac9bb43f8dd52,iTE,"high sensitivity at ppm level, low detection limit, and fast signal response/recovery",1,1,iTE:P1629:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:038824d69fa0a6,iTE,high silver mobility,1,1,iTE:P1585:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9bbbb1f43dd464,iTE,high thermal conductivity,1,1,iTE:P0903:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f76b98912109dc,iTE,high thermal response,1,1,iTE:P1542:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:eb3821d5f53a63,iTE,high thermoelectric performance,1,1,iTE:P0351:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c22d8498b40496,iTE,high thermopower,2,2,iTE:P0465:n3;iTE:P0495:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:4b6a32afd970ad,iTE,high thermovoltage,1,1,iTE:P0403:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5eb76d85b70f85,iTE,high total energy of -4.7 eV/atom,1,1,iTE:P0848:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:91981c1b329691,iTE,high-capacity ionic gel,1,1,iTE:P0627:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a254424a68839d,iTE,high-density defects and stronger scattering,1,1,iTE:P1638:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a7f89699eecf30,iTE,high-entropy perovskite structures,1,1,iTE:P1177:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3cc4bc7407b0f0,iTE,"high-quality, individual PNRs",1,1,iTE:P1838:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a88beeb82a7840,iTE,high-temperature cubic phase,1,1,iTE:P0790:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:15313fd6758fe4,iTE,higher carrier concentration,1,1,iTE:P1124:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:06225aaab2666e,iTE,higher carrier mobility,1,1,iTE:P0939:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:eb660dc9f9c30d,iTE,higher characteristic strength,1,1,iTE:P1543:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:82d0d1238cf0f9,iTE,higher charge transfer efficiency,1,1,iTE:P1542:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:50dfb9291a9057,iTE,higher conductivity,1,1,iTE:P1328:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:136d59371e94b8,iTE,higher covalency of La-O bonds,1,1,iTE:P1631:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1f3b7a3d8ff582,iTE,higher degree of disentanglement in dispersion and better CNT alignment,1,1,iTE:P1060:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d162d768b03a11,iTE,higher electric resistivity,1,1,iTE:P1005:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:189662c2cd5a39,iTE,higher electrical conductivity,1,1,iTE:P1013:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0a73d95b442fb8,iTE,higher excess volume,1,1,iTE:P1653:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ee4767748e67ac,iTE,higher ion transport heat of [CuCl4](2-) anion,1,1,iTE:P0397:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:dab28a6dc3494b,iTE,higher phonon lifetime and group velocities,1,1,iTE:P1603:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:18b06b687353ad,iTE,higher resistivity,1,1,iTE:P1000:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c75cd40eb7aa6a,iTE,higher solubility of Bi(III) and Te(IV) precursors,1,1,iTE:P1287:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:096da68b6d48f6,iTE,higher substitution,1,1,iTE:P1279:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f5433312c9c047,iTE,higher temperature,1,1,iTE:P1208:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6f492271027975,iTE,higher temperatures,1,1,iTE:P1191:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ce9f27bb8362d1,iTE,higher viscosity of the electrolyte,1,1,iTE:P1174:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ed538ee1a48aa8,iTE,higher-order anharmonicity,1,1,iTE:P0979:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:58c85f55cb9913,iTE,highest conducting polymer material,1,1,iTE:P1723:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:fd8b780d5e3cef,iTE,highest eta ele of 20.0 % at 11 concentration ratios,1,1,iTE:P1868:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e7d3586b2a4e29,iTE,highest thermal conductivity of 172 Wm(-1)K(-1) at 300 K,1,1,iTE:P1906:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4a661cec0a9121,iTE,highest thermoelectric performance,1,1,iTE:P1327:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:08c7306936a1d7,iTE,highly (110)-oriented grains,1,1,iTE:P1395:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:633374aad90c8f,iTE,highly conductive porous Fe3O4@RGO/PEDOT:PSS hybrid,1,1,iTE:P1325:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:64d767f4e4817c,iTE,highly ionic,1,1,iTE:P1358:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:8f309fbc67ff42,iTE,highly ionic and partial covalent bonds between In-O atoms,1,1,iTE:P1600:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:11ee40daa5c72c,iTE,highly ionic conductive glass,1,1,iTE:P1293:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b8357537d6b357,iTE,highly porous colloidal network,1,1,iTE:P0346:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:8304145f4b0958,iTE,highly random ionic occupations,1,1,iTE:P0947:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8a00e11a970ee7,iTE,highly thermally responsive ions such as OH-,1,1,iTE:P1700:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:00dffa3ff7625d,iTE,highly-coordinated configuration of Cu2+ - Cl-,1,1,iTE:P0397:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e7775e3f4e16ea,iTE,hole blockade,1,1,iTE:P1698:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:57d8790bf87118,iTE,hole carrier concentration,1,1,iTE:P1612:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:607b5121a5f957,iTE,hole concentration,2,2,iTE:P1313:n1;iTE:P1755:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:df272ce2e273b5,iTE,hole density,1,1,iTE:P1080:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:65b05d7ee6c056,iTE,hole effective mass,1,1,iTE:P0691:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:629959a868cde6,iTE,hole localization at defects,1,1,iTE:P1554:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1973281269446e,iTE,hole mobility,1,1,iTE:P1664:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:fef5ed61208c71,iTE,hole tunneling across the PEDOT:PSS networks,1,1,iTE:P1029:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:778f1f79a4153f,iTE,hole tunneling across the rGO sheets,1,1,iTE:P0495:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:92e750d5fc54be,iTE,hole tunneling through the AC networks,1,1,iTE:P0519:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:80e5e3c9348654,iTE,hole-mobility values,1,1,iTE:P1059:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ffce3618dce768,iTE,holes,1,1,iTE:P1187:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:30aca7f232108c,iTE,"holes, one free and the other trapped",1,1,iTE:P1483:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:773673d0fc08f6,iTE,hollow-heterostructure,1,1,iTE:P0340:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:bd21ab18fd9a9b,iTE,homogenous mixing,1,1,iTE:P1523:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:26159f57f483a2,iTE,hopping conduction,1,1,iTE:P1693:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5dd91743e9b752,iTE,hopping motion of protons,1,1,iTE:P1660:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:80fb90d4d25528,iTE,hopping of Ag ions to adjacent vacancies,1,1,iTE:P1309:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:988784fec215c1,iTE,hopping of Cu+ ions between tetrahedral sites,1,1,iTE:P1396:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d1e4164ac9ab9d,iTE,hopping of electrons between Ti4+ and Ti3+,1,1,iTE:P1833:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9a0e36a557f8bb,iTE,hopping sites for ionic conduction,1,1,iTE:P1725:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:44398dffbbe23f,iTE,host-guest charge transfer,1,1,iTE:P1285:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:dcccad3319ce1c,iTE,host-guest complexation between alpha-CD and I3-,1,1,iTE:P0337:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9970446cb309d5,iTE,host-guest complexation of alpha-cyclodextrin (alpha-CD) with I-3(-) ions,1,1,iTE:P0420:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b99ba1e652abff,iTE,"host-guest interaction, hydrogen bonding, and electrostatic interactions",1,1,iTE:P0422:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9f10861d4cf7fd,iTE,host-guest interactions,1,1,iTE:P1945:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4cc3b99a4adfc0,iTE,hotspot cooling,1,1,iTE:P1302:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e11b996a261ad8,iTE,humidity and temperature,1,1,iTE:P1557:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2a6cc038e6325a,iTE,humidity increase,1,1,iTE:P1141:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c73c84a74d95a7,iTE,humidity levels in the atmosphere,1,1,iTE:P0366:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1f6b604f57d425,iTE,humidity monitoring,1,1,iTE:P0370:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:0d737a6902f689,iTE,hump signature for electrical conductivity,1,1,iTE:P0874:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:fb54630ed9b428,iTE,hybrid film device,1,1,iTE:P1629:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:572870e1ca0fb2,iTE,hybridization,2,2,iTE:P1463:n2;iTE:P1498:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:88497cb4a7530a,iTE,"hybridization between N p, C p, N s, and H s orbitals",1,1,iTE:P1736:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:760178edef99ac,iTE,"hybridization between Sb 5s and the neighboring Se 4s, 4p orbitals",1,1,iTE:P1552:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6cca11295a4683,iTE,hybridization between antibonding and bonding states,1,1,iTE:P1478:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:dd61f074d0618f,iTE,hybridization of Cu-3d and halogen ions,1,1,iTE:P1452:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1fb08203afcd75,iTE,hydration exchange,1,1,iTE:P1468:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c195d782e248b2,iTE,hydration of 1-butyl-3-methylimidazolium cation,1,1,iTE:P0497:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:8788142ef0a5b4,iTE,hydration of different cations,1,1,iTE:P0713:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a7b5758d963625,iTE,hydration of molecularly thin 2D channels,1,1,iTE:P0366:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b2cb2a15fb442b,iTE,hydration properties of LiCl,1,1,iTE:P0365:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7205b2d1ccd6ae,iTE,hydrodynamic friction,1,1,iTE:P0530:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a609524dd41c92,iTE,hydroelectronic drag effect,1,1,iTE:P1792:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:32e8ad7c01504c,iTE,hydrogen bond donors,1,1,iTE:P0945:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:0c828f99602a18,iTE,hydrogen bond network between water molecules,1,1,iTE:P0349:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a547861c6a8b6b,iTE,hydrogen bonding,2,2,iTE:P0341:n1;iTE:P0412:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:4f11815793611a,iTE,hydrogen bonding between p-ILs and PSS,1,1,iTE:P1519:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:fc1d4d945a9161,iTE,hydrogen bonding between polyvinyl alcohol (PVA) polymer chains and I-3(-),1,1,iTE:P0420:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:cb7c749e648d47,iTE,hydrogen bonding networks in PA/OPBI,1,1,iTE:P0540:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b9ab7ce9e89915,iTE,hydrogen bonds and coordination bonds,1,1,iTE:P0970:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7536635b9c615f,iTE,hydrogen bonds and electrostatic interactions between ions and LCE molecular chains,1,1,iTE:P0512:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:05dfad444ba64b,iTE,hydrogen bonds between malonic acid and ChC1,1,1,iTE:P1473:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1130b413be920c,iTE,hydrogen bonds between water and Br- anion,1,1,iTE:P0644:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9a9828905d4a91,iTE,hydrogen-bonding and ion-dipole interactions,1,1,iTE:P1404:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:40284b351259ca,iTE,hydrogen-bonding network,1,1,iTE:P0428:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:550234962b985a,iTE,hydrogen-bonding networks,1,1,iTE:P0670:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a0f74dcf2dcf64,iTE,hydrophobic Ecoflex layer,1,1,iTE:P1547:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b3d1a6a9a9e86a,iTE,hydrophobic anions of nFSI(-),1,1,iTE:P0466:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7e7f44faa5b7ef,iTE,hydrophobic polymer network and hydrophobic ionic liquid (IL),1,1,iTE:P0584:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7e7df77790f11f,iTE,hydrovoltaic voltage,1,1,iTE:P0620:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9b451a4e790c0d,iTE,hydroxyl groups within the hydrogels interact with both cations and anions,1,1,iTE:P0359:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:85ef236e7ddf88,iTE,hysteresis-like behavior,1,1,iTE:P0372:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:11c5d8343b6178,iTE,i-TE performances,1,1,iTE:P0354:n5,retrieval_group_only_no_semantic_merge
iTE:retrieval:b713a2be2588fc,iTE,iTE properties,1,1,iTE:P0375:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:98a76f51a6ab38,iTE,iTEG,1,1,iTE:P0849:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5e628076ad79d1,iTE,imaginary phonon modes,1,1,iTE:P1569:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1406a035c580fb,iTE,imidazolium cations are preferentially adsorbed,1,1,iTE:P0807:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:30ec0bb15b1db4,iTE,immobile bismuth(III) ions,1,1,iTE:P1350:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c3f355a818e488,iTE,immobile charged side chains,1,1,iTE:P1181:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c94e92d325b159,iTE,immobilized anionic sites,1,1,iTE:P1404:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b636f502410c23,iTE,immobilized anions,1,1,iTE:P1627:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5504082ee2f34f,iTE,immobilizes Zn2+,1,1,iTE:P0591:n2,retrieval_group_only_no_semantic_merge
