paper_id,source,year,title,doi,concept,concept_type,graph_role
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,lattice thermal conductivity,property_metric,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,density functional theory,computational_method,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,ionic radius,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,seebeck coefficients,property_metric,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,thermoelectric applications,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,boltzmann transport,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,thermal transport,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,thermoelectric transport,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,debye temperature,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,boltzmann transport theory,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,transport theory,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,heat-to-electricity conversion,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,elevated temperatures,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,molecular dynamics simulations,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,ultralow lattice thermal conductivity,property_metric,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,dynamics simulations,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,semiconducting behavior,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,high-temperature thermoelectric,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,positive seebeck,property_metric,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,formation energies,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,temperature thermoelectric,material_system,recommendation_candidate
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,negative formation,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,melting temperature,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,structural optimization,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,positive seebeck coefficients,property_metric,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,negative formation energies,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,transport calculations,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,ab initio molecular dynamics simulations,material_system,background
iTE1_0677,iTE1,2022,Machine learning assisted discovering of new M2X3-type thermoelectric materials,10.1007/s12598-021-01911-0,ionic radius,material_system,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,thermal conductivity,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,lattice thermal conductivity,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,power density,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,temperature difference,material_system,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,low thermal conductivity,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,low lattice thermal conductivity,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,output power density,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,thermal expansion,material_system,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,large temperature,material_system,recommendation_candidate
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,reduce lattice thermal conductivity,property_metric,recommendation_candidate
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,ultra-low lattice thermal conductivity,property_metric,background
iTE1_0678,iTE1,2022,Higher-order anharmonicity leads to ultra-low thermal conductivity and high output power density of SnTe-based thermoelectric materials and modules,10.1016/j.mtphys.2022.100748,systematically studied,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,increases fe(cn)6 redox entropy difference,solvation_entropy,recommendation_candidate
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,ionic thermoelectric,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,power density,property_metric,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,temperature range,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,power generation,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,high thermopower,property_metric,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,output power density,property_metric,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,entropy difference,material_system,recommendation_candidate
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,polymer network,material_system,recommendation_candidate
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,redox entropy,solvation_entropy,recommendation_candidate
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,high power density,property_metric,recommendation_candidate
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,ionic thermoelectric cells,material_system,recommendation_candidate
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,redox entropy difference,solvation_entropy,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,quasi-solid-state ionic,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,quasi-solid-state ionic thermoelectric,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,working temperature,material_system,background
iTE1_0680,iTE1,2022,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,10.1039/d2ee02792e,state ionic,material_system,background
iTE1_0681,iTE1,2016,Enhanced ideal strength of thermoelectric half-Heusler TiNiSn by sub-structure engineering,10.1039/c6ta04123j,density functional theory,computational_method,background
iTE1_0681,iTE1,2016,Enhanced ideal strength of thermoelectric half-Heusler TiNiSn by sub-structure engineering,10.1039/c6ta04123j,thermoelectric applications,material_system,background
iTE1_0681,iTE1,2016,Enhanced ideal strength of thermoelectric half-Heusler TiNiSn by sub-structure engineering,10.1039/c6ta04123j,ionic bonds,material_system,recommendation_candidate
iTE1_0681,iTE1,2016,Enhanced ideal strength of thermoelectric half-Heusler TiNiSn by sub-structure engineering,10.1039/c6ta04123j,ionic bond,material_system,recommendation_candidate
