initial_concept_id,domain,label,source_mention_id,legacy_role,semantic_role,normalization_status,semantic_review_status
iTE:P0854:initial_n2,iTE,Seebeck coefficient,iTE:P0854:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0855:initial_n1,iTE,composite electrolyte made of alpha-alumina and sodium beta-alumina,iTE:P0855:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0855:initial_n2,iTE,TEP measurements,iTE:P0855:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0856:initial_n1,iTE,strong alloy scattering at anion site,iTE:P0856:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0856:initial_n2,iTE,moderate sample porosity,iTE:P0856:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0856:initial_n3,iTE,lattice thermal conductivity,iTE:P0856:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0857:initial_n1,iTE,"filling fraction, ionic state, and atomic radius of the filler",iTE:P0857:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0857:initial_n2,iTE,Oftedal plots,iTE:P0857:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0858:initial_n1,iTE,IL additive,iTE:P0858:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0858:initial_n2,iTE,phase separation of PEDOT:PSS,iTE:P0858:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0858:initial_n3,iTE,linear quinoid conformation of PEDOT,iTE:P0858:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0858:initial_n4,iTE,SWCNT dispersion,iTE:P0858:n4,mechanism,,unmerged_initialization,not_reviewed
iTE:P0859:initial_n1,iTE,separating from the spinel structure Fe-O ligand,iTE:P0859:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0859:initial_n2,iTE,ionic capacitance,iTE:P0859:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0859:initial_n3,iTE,ionic conductivity,iTE:P0859:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0860:initial_n1,iTE,metallic state,iTE:P0860:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0860:initial_n2,iTE,effect of disorder on charge transport,iTE:P0860:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0861:initial_n1,iTE,ionic character of the bonds,iTE:P0861:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0861:initial_n2,iTE,thermoelectric properties,iTE:P0861:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0862:initial_n1,iTE,cationic reduced Soret coefficient,iTE:P0862:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0862:initial_n2,iTE,performance,iTE:P0862:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0863:initial_n1,iTE,temperature variation,iTE:P0863:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0863:initial_n2,iTE,transition between monotonic and oscillatory screening regimes,iTE:P0863:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0864:initial_n1,iTE,tetrahedral [CuCl4](2-) complexes,iTE:P0864:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0864:initial_n2,iTE,anion-dominated thermodiffusion,iTE:P0864:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0864:initial_n3,iTE,power factor,iTE:P0864:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0865:initial_n1,iTE,strong Cl-Cu bonds,iTE:P0865:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0865:initial_n2,iTE,Cu migration,iTE:P0865:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0865:initial_n3,iTE,dynamic precipitation,iTE:P0865:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0866:initial_n1,iTE,temperature,iTE:P0866:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0866:initial_n2,iTE,electrical conductivity of the polyaniline,iTE:P0866:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0866:initial_n3,iTE,Seebeck coefficient of the PANI,iTE:P0866:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0867:initial_n1,iTE,ionic radii of Sc3+ and Y3+ smaller than Ca2+,iTE:P0867:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0867:initial_n2,iTE,energy between O 2p levels and Co e(g) parentages,iTE:P0867:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0868:initial_n1,iTE,non-intuitive chemical interactions,iTE:P0868:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0868:initial_n2,iTE,defect formation energy,iTE:P0868:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0869:initial_n1,iTE,skin-like nonlinear elastic behavior,iTE:P0869:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0869:initial_n2,iTE,seamless and comfortable integration with the human body,iTE:P0869:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0870:initial_n1,iTE,electronic charge compensation,iTE:P0870:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0870:initial_n2,iTE,metallic-type properties,iTE:P0870:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0870:initial_n3,iTE,ionic charge compensation,iTE:P0870:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0870:initial_n4,iTE,semiconducting properties,iTE:P0870:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0871:initial_n1,iTE,cubic-crystalline/amorphous structure,iTE:P0871:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0871:initial_n2,iTE,exceptional plasticity,iTE:P0871:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0872:initial_n1,iTE,CNT junctions intervened by PEDOT-Tos,iTE:P0872:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0872:initial_n2,iTE,thermal transport,iTE:P0872:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0873:initial_n1,iTE,strong interaction between OSM and SWCNT,iTE:P0873:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0873:initial_n2,iTE,doping level,iTE:P0873:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0873:initial_n3,iTE,charge transfer,iTE:P0873:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0873:initial_n4,iTE,transport of carriers,iTE:P0873:n4,mechanism,,unmerged_initialization,not_reviewed
iTE:P0874:initial_n1,iTE,Heterogeneous interfaces and disordered Cu2Se amorphous phases,iTE:P0874:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0874:initial_n2,iTE,trapping effect against the mobile Cu ions,iTE:P0874:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0874:initial_n3,iTE,hump signature for electrical conductivity,iTE:P0874:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0875:initial_n1,iTE,isotropic three-dimensional bonding network,iTE:P0875:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0875:initial_n2,iTE,nearly isotropic structural and thermal properties,iTE:P0875:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0876:initial_n1,iTE,distortion of crystal lattice,iTE:P0876:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0876:initial_n2,iTE,activation energies,iTE:P0876:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0877:initial_n1,iTE,electron-polar optical phonon interactions,iTE:P0877:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0877:initial_n2,iTE,transport behavior of AgCuS,iTE:P0877:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0878:initial_n1,iTE,complexation,iTE:P0878:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0878:initial_n2,iTE,Cu2+ is immobilized within the chitosan matrix,iTE:P0878:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0878:initial_n3,iTE,layered porous structure,iTE:P0878:n3,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0878:initial_n4,iTE,thermal migration of the unbound Cu2+,iTE:P0878:n4,mechanism,,unmerged_initialization,not_reviewed
iTE:P0879:initial_n1,iTE,ionic nature of the Mn-O bonds,iTE:P0879:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0879:initial_n2,iTE,charge transfer from Mn to O atoms,iTE:P0879:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0880:initial_n1,iTE,Li2GeSnCl6 and Li2GeSnI6,iTE:P0880:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0880:initial_n2,iTE,elastic stability,iTE:P0880:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0881:initial_n1,iTE,Cs,iTE:P0881:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0881:initial_n2,iTE,atomic displacement parameter becomes anharmonic at 20 K,iTE:P0881:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0882:initial_n1,iTE,calcium chloride (CaCl2),iTE:P0882:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0882:initial_n2,iTE,thermoelectric performance,iTE:P0882:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0883:initial_n1,iTE,dispersed BMImTFSI,iTE:P0883:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0883:initial_n2,iTE,scattering center for electric carrier and phonon,iTE:P0883:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0884:initial_n1,iTE,movement of cations from the cold to hot region,iTE:P0884:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0884:initial_n2,iTE,positive Seebeck coefficient,iTE:P0884:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0884:initial_n3,iTE,movement of cations in the opposite direction,iTE:P0884:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0884:initial_n4,iTE,negative Seebeck coefficient,iTE:P0884:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0885:initial_n1,iTE,CCG-RTIL materials,iTE:P0885:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0885:initial_n2,iTE,photothermal conversion,iTE:P0885:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0886:initial_n1,iTE,competition of the electronic and ionic transport,iTE:P0886:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0886:initial_n2,iTE,temperature dependence of thermoelectric power,iTE:P0886:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0887:initial_n1,iTE,P3HT,iTE:P0887:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0887:initial_n2,iTE,Fermi energy of CNT yarn,iTE:P0887:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0887:initial_n3,iTE,ionic scattering and carrier relaxation time,iTE:P0887:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0888:initial_n1,iTE,anion thermodiffusion via the Soret effect,iTE:P0888:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0888:initial_n2,iTE,Seebeck coefficient reversibly transitions from +43 to -45 mu V/K,iTE:P0888:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0889:initial_n1,iTE,calcium content,iTE:P0889:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0889:initial_n2,iTE,magnitude,iTE:P0889:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0890:initial_n1,iTE,P/D/ED film,iTE:P0890:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0890:initial_n2,iTE,modules,iTE:P0890:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0890:initial_n3,iTE,strain and bending stability,iTE:P0890:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0891:initial_n1,iTE,chilled ions,iTE:P0891:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0891:initial_n2,iTE,symmetry breaking and lattice-distortion scattering,iTE:P0891:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0892:initial_n1,iTE,photothermal layer,iTE:P0892:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0892:initial_n2,iTE,stable in-plane temperature difference of 40 K,iTE:P0892:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0892:initial_n3,iTE,voltage of 6.0 mV,iTE:P0892:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0893:initial_n1,iTE,embedded heavy metal atoms,iTE:P0893:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0893:initial_n2,iTE,density of states nearby the Fermi levels,iTE:P0893:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0893:initial_n3,iTE,through-bond coupling among the metal d-orbitals and the neighboring pi-orbitals,iTE:P0893:n3,interaction,,unmerged_initialization,not_reviewed
iTE:P0894:initial_n1,iTE,lattice defects,iTE:P0894:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0894:initial_n2,iTE,scattering phonons of various wavelengths,iTE:P0894:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0894:initial_n3,iTE,thermal conductivity,iTE:P0894:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0895:initial_n1,iTE,amount of ionic liquid,iTE:P0895:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0895:initial_n2,iTE,Bi2Te3 morphologies,iTE:P0895:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0896:initial_n1,iTE,pristine,iTE:P0896:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0896:initial_n2,iTE,annealed SrTiO3 nanoparticles,iTE:P0896:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0896:initial_n3,iTE,p-type,iTE:P0896:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0896:initial_n4,iTE,n-type semiconducting characteristics,iTE:P0896:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0897:initial_n1,iTE,PtOS and PtOSe,iTE:P0897:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0897:initial_n2,iTE,figure of merit close to unity,iTE:P0897:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0898:initial_n1,iTE,Trivalent doping,iTE:P0898:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0898:initial_n2,iTE,Jahn - Teller distortion,iTE:P0898:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0898:initial_n3,iTE,Mn3+ in the Mn4+ matrix,iTE:P0898:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0899:initial_n1,iTE,energy band adjustment,iTE:P0899:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0899:initial_n2,iTE,electrical conductivity,iTE:P0899:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0900:initial_n1,iTE,colloidal component of the shaped elements,iTE:P0900:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0900:initial_n2,iTE,co efficient of thermoelectromotive force,iTE:P0900:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0901:initial_n1,iTE,band conduction in rutile TiO2,iTE:P0901:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0901:initial_n2,iTE,thermoelectric transport properties,iTE:P0901:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0902:initial_n1,iTE,particles with submicron size,iTE:P0902:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0902:initial_n2,iTE,phonon scattering along the boundaries,iTE:P0902:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0902:initial_n3,iTE,thermal conductivity,iTE:P0902:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0903:initial_n1,iTE,high thermal conductivity,iTE:P0903:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0903:initial_n2,iTE,"thermoelectric figure of merit, ZT",iTE:P0903:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0904:initial_n1,iTE,difference in ionic radii,iTE:P0904:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0904:initial_n2,iTE,strain-field effect,iTE:P0904:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0904:initial_n3,iTE,phonon scattering,iTE:P0904:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0905:initial_n1,iTE,SrS graphene-like,iTE:P0905:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0905:initial_n2,iTE,direct bandgap of 2.6 eV,iTE:P0905:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0906:initial_n1,iTE,organic LTE,iTE:P0906:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0906:initial_n2,iTE,electrochemical Seebeck coefficients,iTE:P0906:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0906:initial_n3,iTE,figure of merit (ZT),iTE:P0906:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0907:initial_n1,iTE,cobalt ions,iTE:P0907:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0907:initial_n2,iTE,electrical properties of non-crystalline ionic conductors,iTE:P0907:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0908:initial_n1,iTE,addition of CuCl,iTE:P0908:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0908:initial_n2,iTE,conductivity gap,iTE:P0908:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0909:initial_n1,iTE,diffusion control,iTE:P0909:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0909:initial_n2,iTE,"cathodic processes of Bi, Sb or Te ions",iTE:P0909:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0910:initial_n1,iTE,MgO produced during the carbonate reaction,iTE:P0910:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0910:initial_n2,iTE,lattice thermal conductivity,iTE:P0910:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0911:initial_n1,iTE,oxygen partial pressure p(O-2),iTE:P0911:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0911:initial_n2,iTE,thermopower,iTE:P0911:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0912:initial_n1,iTE,covalent/ionic exchange of the Co-Sb and Sb-Sb bonds,iTE:P0912:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0912:initial_n2,iTE,mechanical properties by means of Bulk moduli,iTE:P0912:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0913:initial_n1,iTE,sharp changes in its electronic structure near to the Fermi level,iTE:P0913:n1,physical_consequence,,unmerged_initialization,not_reviewed
