concept_id,domain,display_label,semantic_role,source_roles,member_count,paper_count,source_mention_ids,paper_ids,normalization_status,human_review_required,concept_type
concept:v2:iTE:91bfbf036e7b8ab66483,iTE,晶格参数,context_dependent,"[""descriptor"", ""quantity""]",6,6,"[""iTE:P1142:n2"", ""iTE:P1304:n2"", ""iTE:P1620:n2"", ""iTE:P1634:n2"", ""iTE:P1644:n2"", ""iTE:P1867:n2""]","[""P1142"", ""P1304"", ""P1620"", ""P1634"", ""P1644"", ""P1867""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:91cfdf7e0adb7d00a4c8,iTE,"Debye, and melting temperatures",quantity,"[""quantity""]",1,1,"[""iTE:P0926:n1""]","[""P0926""]",retained_identity,False,evidence_concept
concept:v2:iTE:91d20611916437bc8b91,iTE,giant Seebeck coefficient,performance_function,"[""performance_function""]",1,1,"[""iTE:P0575:n2""]","[""P0575""]",retained_identity,False,evidence_concept
concept:v2:iTE:91dbcda8072bf9e206e9,iTE,CsBaPS4 and RbBaPS4 compounds,material_entity,"[""material_entity""]",1,1,"[""iTE:P1839:n1""]","[""P1839""]",retained_identity,False,evidence_concept
concept:v2:iTE:91dfba79d37fea3c1523,iTE,treatment with K3PO4 solutions,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1730:n1""]","[""P1730""]",retained_identity,False,evidence_concept
concept:v2:iTE:92028c2e8a051741fd0a,iTE,anionic phosphate migration,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0441:n2""]","[""P0441""]",retained_identity,False,evidence_concept
concept:v2:iTE:920f090b7e582addf477,iTE,ion-mobility asymmetry,quantity,"[""quantity""]",1,1,"[""iTE:P1404:n2""]","[""P1404""]",retained_identity,False,evidence_concept
concept:v2:iTE:923f8d360f6d2027f211,iTE,a cell containing a PCM derived from synthesized ILs,state_structure,"[""state_structure""]",1,1,"[""iTE:P1777:n1""]","[""P1777""]",retained_identity,False,evidence_concept
concept:v2:iTE:92454efd3574d27f5118,iTE,low-temperature thermal conductivity,quantity,"[""quantity""]",1,1,"[""iTE:P1638:n2""]","[""P1638""]",retained_identity,False,evidence_concept
concept:v2:iTE:9247d4eda0e4a1ab8c4d,iTE,Na2PdCl6,material_entity,"[""material_entity""]",1,1,"[""iTE:P1610:n1""]","[""P1610""]",retained_identity,False,evidence_concept
concept:v2:iTE:9278ddbb2e031e47cfcc,iTE,sulfonic acid groups in lignosulfonate,material_entity,"[""material_entity""]",1,1,"[""iTE:P0435:n1""]","[""P0435""]",retained_identity,False,evidence_concept
concept:v2:iTE:927c81b5358e37744e46,iTE,internal electrochemical reaction,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0655:n2""]","[""P0655""]",retained_identity,False,evidence_concept
concept:v2:iTE:927da9c38f3e18c2b3e2,iTE,thermoelectric effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1513:n1""]","[""P1513""]",retained_identity,False,evidence_concept
concept:v2:iTE:928e1fef1f9e57d8f51a,iTE,离子输运,mechanism_process,"[""mechanism_process""]",4,4,"[""iTE:P0359:n4"", ""iTE:P0602:n3"", ""iTE:P0919:n3"", ""iTE:P1851:n2""]","[""P0359"", ""P0602"", ""P0919"", ""P1851""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:92945f9ac759a85023a8,iTE,p-type ionic thermoelectric effect,performance_function,"[""performance_function""]",1,1,"[""iTE:P0514:n4""]","[""P0514""]",retained_identity,False,evidence_concept
concept:v2:iTE:929aca66440cf5eb6d81,iTE,isobaric and non-isobaric,condition,"[""condition""]",1,1,"[""iTE:P0769:n2""]","[""P0769""]",retained_identity,False,evidence_concept
concept:v2:iTE:92a5c8884673e8101603,iTE,centrifugal vortex flow,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0980:n2""]","[""P0980""]",retained_identity,False,evidence_concept
concept:v2:iTE:92a89d40a5ce5fff8d5b,iTE,electronic and ionic lattice charge compensations,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1826:n2""]","[""P1826""]",retained_identity,False,evidence_concept
concept:v2:iTE:92b435186fc19a09b6df,iTE,光热转换能力,performance_function,"[""performance_function""]",2,2,"[""iTE:P0368:n2"", ""iTE:P0885:n2""]","[""P0368"", ""P0885""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:92d02bbda43260f6adf4,iTE,cathodic peak currents,quantity,"[""quantity""]",1,1,"[""iTE:P1301:n2""]","[""P1301""]",retained_identity,False,evidence_concept
concept:v2:iTE:92d2ddd27d7fafd324b5,iTE,p(NIPAAm-co-DMC) contracts,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0434:n1""]","[""P0434""]",retained_identity,False,evidence_concept
concept:v2:iTE:92dee4f2d9f13a350bc7,iTE,photoconversion efficiency (eta) about 0.65 %,performance_function,"[""performance_function""]",1,1,"[""iTE:P1946:n2""]","[""P1946""]",retained_identity,False,evidence_concept
concept:v2:iTE:92e0b9753b44c52d857a,iTE,particles with submicron size,material_entity,"[""material_entity""]",1,1,"[""iTE:P0902:n1""]","[""P0902""]",retained_identity,False,evidence_concept
concept:v2:iTE:92e419fca75ea05fe32a,iTE,magnitude of the steady-state thermovoltage,performance_function,"[""performance_function""]",1,1,"[""iTE:P0659:n2""]","[""P0659""]",retained_identity,False,evidence_concept
concept:v2:iTE:92e49b42f3e00445edf5,iTE,donation of electrons from the electrolyte to the solid,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1670:n1""]","[""P1670""]",retained_identity,False,evidence_concept
concept:v2:iTE:92efe11624a23ef4826c,iTE,activated jumps between neighbor sites are rectified,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0839:n2""]","[""P0839""]",retained_identity,False,evidence_concept
concept:v2:iTE:934adf9a096d2b18364d,iTE,micro-nanostructure of the V2O5 cathode,state_structure,"[""state_structure""]",1,1,"[""iTE:P1711:n2""]","[""P1711""]",retained_identity,False,evidence_concept
concept:v2:iTE:9364f6d34e50f2e0d642,iTE,transformation of bound water to intermediate water,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0430:n2""]","[""P0430""]",retained_identity,False,evidence_concept
concept:v2:iTE:9376c96c06b7015b9996,iTE,hydrodynamic friction,interaction,"[""interaction""]",1,1,"[""iTE:P0530:n2""]","[""P0530""]",retained_identity,False,evidence_concept
concept:v2:iTE:93a8e1c01767a0b9393c,iTE,ion-inducedcarrier migration,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0562:n1""]","[""P0562""]",retained_identity,False,evidence_concept
concept:v2:iTE:93af0d15326716b961dd,iTE,dynamical instability,state_structure,"[""state_structure""]",1,1,"[""iTE:P1569:n2""]","[""P1569""]",retained_identity,False,evidence_concept
concept:v2:iTE:93af453613c65a9ab9bf,iTE,open circuit voltage,performance_function,"[""performance_function""]",1,1,"[""iTE:P1762:n2""]","[""P1762""]",retained_identity,False,evidence_concept
concept:v2:iTE:93bd1ce57190ec0507c4,iTE,movement of OH- ions,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0374:n3""]","[""P0374""]",retained_identity,False,evidence_concept
concept:v2:iTE:93f825bcc165867c20c8,iTE,photoinduced TTE voltage and its sign,performance_function,"[""performance_function""]",1,1,"[""iTE:P1100:n2""]","[""P1100""]",retained_identity,False,evidence_concept
concept:v2:iTE:941843526c72949d1608,iTE,addition of ionic liquid,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P0962:n1""]","[""P0962""]",retained_identity,False,evidence_concept
concept:v2:iTE:941ba61e6cf737e36e4b,iTE,direct interaction,interaction,"[""interaction""]",1,1,"[""iTE:P1383:n2""]","[""P1383""]",retained_identity,False,evidence_concept
concept:v2:iTE:94287cdc5de46b2227dd,iTE,native carrier density,quantity,"[""quantity""]",1,1,"[""iTE:P1015:n2""]","[""P1015""]",retained_identity,False,evidence_concept
concept:v2:iTE:9431c237b91c1906e668,iTE,Ca and Yb,material_entity,"[""material_entity""]",1,1,"[""iTE:P0710:n1""]","[""P0710""]",retained_identity,False,evidence_concept
concept:v2:iTE:94513f2ee91cf666bfac,iTE,thermoelectric chips are coupled with ionic wind fans,state_structure,"[""state_structure""]",1,1,"[""iTE:P0483:n1""]","[""P0483""]",retained_identity,False,evidence_concept
concept:v2:iTE:945b24b9b07cb0a08e58,iTE,selective confined microcrystallization,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1003:n1""]","[""P1003""]",retained_identity,False,evidence_concept
concept:v2:iTE:946142c60b9e4b8b5b40,iTE,Heikes model,descriptor,"[""descriptor""]",1,1,"[""iTE:P1894:n1""]","[""P1894""]",retained_identity,False,evidence_concept
concept:v2:iTE:94674d820b3c6e5e0925,iTE,orthorhombic-cubic phase transition,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0623:n2""]","[""P0623""]",retained_identity,False,evidence_concept
concept:v2:iTE:9476e54230b50c73b1ac,iTE,thermodiffusion-induced voltage,performance_function,"[""performance_function""]",1,1,"[""iTE:P1719:n3""]","[""P1719""]",retained_identity,False,evidence_concept
concept:v2:iTE:947cf818be574633675c,iTE,lattice energy and melting point of the acetate salts,quantity,"[""quantity""]",1,1,"[""iTE:P0569:n1""]","[""P0569""]",retained_identity,False,evidence_concept
concept:v2:iTE:948a9d05b15118ab16f3,iTE,substitution of smaller Ln(3+) ions for a larger Sr2+ ion,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1731:n1""]","[""P1731""]",retained_identity,False,evidence_concept
concept:v2:iTE:94c43a091b43837dda0c,iTE,Ce with its mixed-valence states (Ce3+/Ce4+),material_entity,"[""material_entity""]",1,1,"[""iTE:P1157:n1""]","[""P1157""]",retained_identity,False,evidence_concept
concept:v2:iTE:94d0ae46fc131de00bb1,iTE,NaOH instead of HNO3,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1541:n1""]","[""P1541""]",retained_identity,False,evidence_concept
concept:v2:iTE:94d373a05300a7f0297f,iTE,Seebeck effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0541:n3""]","[""P0541""]",retained_identity,False,evidence_concept
concept:v2:iTE:95053cc7c93346ce0cb6,iTE,hydrogen bonds between malonic acid and ChC1,interaction,"[""interaction""]",1,1,"[""iTE:P1473:n1""]","[""P1473""]",retained_identity,False,evidence_concept
concept:v2:iTE:95066e80f5d44d169f95,iTE,operating temperature of the solar panel,quantity,"[""quantity""]",1,1,"[""iTE:P0849:n2""]","[""P0849""]",retained_identity,False,evidence_concept
concept:v2:iTE:950d8dd9beb9287bb5a9,iTE,thermoteopic phase transition,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0446:n1""]","[""P0446""]",retained_identity,False,evidence_concept
concept:v2:iTE:9515df3cfd1b435664eb,iTE,formation of pentagonal NWs,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1890:n2""]","[""P1890""]",retained_identity,False,evidence_concept
concept:v2:iTE:9551f47ff519b76e9d3e,iTE,热电与力学性能,performance_function,"[""performance_function""]",2,2,"[""iTE:P0412:n5"", ""iTE:P0490:n3""]","[""P0412"", ""P0490""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:956d4d9d5e92b038a43e,iTE,低值状态阈值待核实:2,quantity,"[""quantity""]",1,1,"[""iTE:P0631:n2""]","[""P0631""]",retained_identity,False,evidence_concept
concept:v2:iTE:957643182c2c66a9e8c3,iTE,自修复能力,performance_function,"[""performance_function""]",4,4,"[""iTE:P0378:n5"", ""iTE:P0457:n2"", ""iTE:P0477:n3"", ""iTE:P0920:n2""]","[""P0378"", ""P0457"", ""P0477"", ""P0920""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:9593f2f89c69996b3a38,iTE,nanosaws structure,state_structure,"[""state_structure""]",1,1,"[""iTE:P0962:n2""]","[""P0962""]",retained_identity,False,evidence_concept
concept:v2:iTE:959a6e94e8475b5f8fd2,iTE,long-range diffusion coefficient,quantity,"[""quantity""]",1,1,"[""iTE:P1485:n2""]","[""P1485""]",retained_identity,False,evidence_concept
concept:v2:iTE:95b000ed80ef984e84ac,iTE,ionic capacitive effect at the Schottky junction,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0603:n1""]","[""P0603""]",retained_identity,False,evidence_concept
concept:v2:iTE:95c6d9536689b5554c7c,iTE,hard spheres,descriptor,"[""descriptor""]",1,1,"[""iTE:P1673:n1""]","[""P1673""]",retained_identity,False,evidence_concept
concept:v2:iTE:95e36083a3dc56040bd7,iTE,n-type and p-type thermoelectric clays,material_entity,"[""material_entity""]",1,1,"[""iTE:P0614:n2""]","[""P0614""]",retained_identity,False,evidence_concept
concept:v2:iTE:95fb1f8a4d43bb0cef23,iTE,chain length of the alkyl substituent,quantity,"[""quantity""]",1,1,"[""iTE:P1212:n1""]","[""P1212""]",retained_identity,False,evidence_concept
concept:v2:iTE:960c58eb896f08f7fd84,iTE,size of X,quantity,"[""quantity""]",1,1,"[""iTE:P1088:n1""]","[""P1088""]",retained_identity,False,evidence_concept
concept:v2:iTE:9671ceaee3d48421f49c,iTE,thermal stability,performance_function,"[""performance_function""]",1,1,"[""iTE:P0693:n2""]","[""P0693""]",retained_identity,False,evidence_concept
concept:v2:iTE:96b81de4d00b6d225328,iTE,entanglement between CF3SO3- and CH3SO3- anions,interaction,"[""interaction""]",1,1,"[""iTE:P1143:n1""]","[""P1143""]",retained_identity,False,evidence_concept
concept:v2:iTE:96bdc0a6a4e10104b18c,iTE,enhancement of cryogenic thermoelectric power,performance_function,"[""performance_function""]",1,1,"[""iTE:P0669:n2""]","[""P0669""]",retained_identity,False,evidence_concept
concept:v2:iTE:96cc191384cb57c7b911,iTE,electronic thermoelectric power,performance_function,"[""performance_function""]",1,1,"[""iTE:P0691:n2""]","[""P0691""]",retained_identity,False,evidence_concept
concept:v2:iTE:96d9596527e62eb92263,iTE,reversible hydrogen bonding interaction,interaction,"[""interaction""]",1,1,"[""iTE:P0450:n1""]","[""P0450""]",retained_identity,False,evidence_concept
concept:v2:iTE:970a78ff7ea5bca2a06f,iTE,increasing in ionic bonding fraction,quantity,"[""quantity""]",1,1,"[""iTE:P1809:n1""]","[""P1809""]",retained_identity,False,evidence_concept
concept:v2:iTE:9716eb73cc8ee2363c42,iTE,trapping stability,performance_function,"[""performance_function""]",1,1,"[""iTE:P1513:n3""]","[""P1513""]",retained_identity,False,evidence_concept
concept:v2:iTE:9718defc73bc728233a2,iTE,introduction of multiple ions,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P0616:n1""]","[""P0616""]",retained_identity,False,evidence_concept
concept:v2:iTE:9733cb4df9b1353c638a,iTE,electronically assisted transport pathways,state_structure,"[""state_structure""]",1,1,"[""iTE:P0821:n4""]","[""P0821""]",retained_identity,False,evidence_concept
concept:v2:iTE:975cb1831fa8da41624a,iTE,diffuson主导热输运,mechanism_process,"[""mechanism_process""]",2,2,"[""iTE:P1290:n1"", ""iTE:P1671:n2""]","[""P1290"", ""P1671""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:9761513820d3f4479ed4,iTE,rapid transport of the cations,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0408:n3""]","[""P0408""]",retained_identity,False,evidence_concept
concept:v2:iTE:97705058ec15fdffca4a,iTE,Ag+微观迁移势垒,quantity,"[""quantity""]",1,1,"[""iTE:P1556:n4""]","[""P1556""]",retained_identity,False,evidence_concept
concept:v2:iTE:977264942691d4d49b01,iTE,"corner-sharing, edge-sharing, and P-P bonds",state_structure,"[""state_structure""]",1,1,"[""iTE:P1703:n1""]","[""P1703""]",retained_identity,False,evidence_concept
concept:v2:iTE:97b95ed5f08d7af7be7e,iTE,声子动力学,mechanism_process,"[""mechanism_process""]",2,2,"[""iTE:P1244:n2"", ""iTE:P1783:n1""]","[""P1244"", ""P1783""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:97bfa075b26fe4a1e819,iTE,薄膜裂纹起始拉伸性,performance_function,"[""performance_function""]",1,1,"[""iTE:P1449:n3""]","[""P1449""]",retained_identity,False,evidence_concept
concept:v2:iTE:97f8319ba1a90c051ae5,iTE,Sn0.995-x-zKxBazSe,material_entity,"[""material_entity""]",1,1,"[""iTE:P0789:n1""]","[""P0789""]",retained_identity,False,evidence_concept
concept:v2:iTE:97fabcbc8116c63dd904,iTE,电子相对空穴更高迁移率,quantity,"[""quantity""]",1,1,"[""iTE:P1203:n2""]","[""P1203""]",retained_identity,False,evidence_concept
concept:v2:iTE:97fbde8061f88127f101,iTE,subsequent slow stage,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1153:n4""]","[""P1153""]",retained_identity,False,evidence_concept
concept:v2:iTE:981a83c48ba90fc80bee,iTE,Lignin-based hydrogels,material_entity,"[""material_entity""]",1,1,"[""iTE:P0399:n1""]","[""P0399""]",retained_identity,False,evidence_concept
concept:v2:iTE:984b0ed9864bf07f0224,iTE,Na+/Cl- ionic shielding effects,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1903:n1""]","[""P1903""]",retained_identity,False,evidence_concept
concept:v2:iTE:98557e8953405a0b600e,iTE,mass and ionic radius differences between Ho3+ and In3+,quantity,"[""quantity""]",1,1,"[""iTE:P1654:n1""]","[""P1654""]",retained_identity,False,evidence_concept
concept:v2:iTE:98c18a3891d776b96e44,iTE,fast and selective ion transport driven by coupled heat and moisture transfer,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1057:n1""]","[""P1057""]",retained_identity,False,evidence_concept
concept:v2:iTE:98d3a5cbd721b6dc97df,iTE,acoustic phonons,material_entity,"[""material_entity""]",1,1,"[""iTE:P1389:n1""]","[""P1389""]",retained_identity,False,evidence_concept
concept:v2:iTE:98f041b1b257abc78fca,iTE,stable in-plane temperature difference of 40 K,quantity,"[""quantity""]",1,1,"[""iTE:P0892:n2""]","[""P0892""]",retained_identity,False,evidence_concept
concept:v2:iTE:99223f37469ec2216e4f,iTE,Pt/NbO2 interfacial bonds of metallic and partly covalent character,interaction,"[""interaction""]",1,1,"[""iTE:P1220:n1""]","[""P1220""]",retained_identity,False,evidence_concept
concept:v2:iTE:992a334afc088bb13a69,iTE,varying Se deficiency,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1039:n1""]","[""P1039""]",retained_identity,False,evidence_concept
concept:v2:iTE:99551c9337802affbe34,iTE,functionalized AmimCl,material_entity,"[""material_entity""]",1,1,"[""iTE:P1669:n1""]","[""P1669""]",retained_identity,False,evidence_concept
concept:v2:iTE:996ecb21c86026f088cd,iTE,site preference of the sulfide ions,state_structure,"[""state_structure""]",1,1,"[""iTE:P1499:n1""]","[""P1499""]",retained_identity,False,evidence_concept
concept:v2:iTE:999340b9b34116759160,iTE,PEG and Na+ ions,material_entity,"[""material_entity""]",1,1,"[""iTE:P0681:n1""]","[""P0681""]",retained_identity,False,evidence_concept
concept:v2:iTE:99c3f24c9c274889d6c9,iTE,Sn-concentration,quantity,"[""quantity""]",1,1,"[""iTE:P0649:n1""]","[""P0649""]",retained_identity,False,evidence_concept
concept:v2:iTE:99d5748edcb198045eea,iTE,both types of charge carriers are transported,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1378:n2""]","[""P1378""]",retained_identity,False,evidence_concept
