mention_id,domain,paper_id,concept_id,previous_concept_id,mapping_action,semantic_role,role_source,raw_label
iTE:P1099:n1,iTE,P1099,concept:v2:iTE:7170cf19f886f843c873,draft:v2:iTE:7170cf19f886f843c873,retained_singleton,design_strategy,preserved_source_model_role,substitution of Se for S
iTE:P1918:n2,iTE,P1918,concept:v2:iTE:71946bb9933508133b56,draft:v2:iTE:71946bb9933508133b56,retained_singleton,mechanism_process,preserved_source_model_role,clusters are destroyed to be created again
iTE:P0727:n1,iTE,P0727,concept:v2:iTE:71a02bb866529ec575a9,draft:v2:iTE:71a02bb866529ec575a9,retained_singleton,quantity,preserved_source_model_role,partial enthalpy contribution to the heat flux
iTE:P1458:n1,iTE,P1458,concept:v2:iTE:71ba87eb7a668f27f8ac,draft:v2:iTE:71ba87eb7a668f27f8ac,merged_explicitly_reviewed,quantity,preserved_source_model_role,Poisson ratio
iTE:P1699:n1,iTE,P1699,concept:v2:iTE:71ba87eb7a668f27f8ac,draft:v2:iTE:71ba87eb7a668f27f8ac,merged_explicitly_reviewed,quantity,preserved_source_model_role,Poisson ratio
iTE:P0484:n1,iTE,P0484,concept:v2:iTE:71d3fe6ed90105fd9415,draft:v2:iTE:71d3fe6ed90105fd9415,retained_singleton,state_structure,preserved_source_model_role,enhanced molecular ordering of P3HT
iTE:P0479:n1,iTE,P0479,concept:v2:iTE:71e37353944b94386df0,draft:v2:iTE:71e37353944b94386df0,retained_singleton,mechanism_process,preserved_source_model_role,IL-induced dedoping
iTE:P0422:n1,iTE,P0422,concept:v2:iTE:71eaba54c5e77feb7851,draft:v2:iTE:71eaba54c5e77feb7851,retained_singleton,interaction,preserved_source_model_role,"host-guest interaction, hydrogen bonding, and electrostatic interactions"
iTE:P1069:n1,iTE,P1069,concept:v2:iTE:71f1fe2c244ba3407592,draft:v2:iTE:71f1fe2c244ba3407592,retained_singleton,mechanism_process,preserved_source_model_role,Zn depletion
iTE:P0835:n1,iTE,P0835,concept:v2:iTE:72040083891b892d1a72,draft:v2:iTE:72040083891b892d1a72,retained_singleton,material_entity,preserved_source_model_role,MgPTe3
iTE:P1649:n1,iTE,P1649,concept:v2:iTE:721bcefefdf93929bf4b,draft:v2:iTE:721bcefefdf93929bf4b,retained_singleton,mechanism_process,preserved_source_model_role,Maxwell-Wagner type interfacial polarization
iTE:P0650:n3,iTE,P0650,concept:v2:iTE:72539ea2b633a0f95a53,draft:v2:iTE:72539ea2b633a0f95a53,retained_singleton,quantity,preserved_source_model_role,ionic conductivity of IGs
iTE:P0432:n4,iTE,P0432,concept:v2:iTE:725f7e02b2eadc9fa2df,draft:v2:iTE:725f7e02b2eadc9fa2df,retained_singleton,mechanism_process,preserved_source_model_role,traps water molecules
iTE:P1732:n2,iTE,P1732,concept:v2:iTE:727d657207c89894625c,draft:v2:iTE:727d657207c89894625c,retained_singleton,state_structure,preserved_source_model_role,ordered face-to-face pi-pi stacking
iTE:P0491:n1,iTE,P0491,concept:v2:iTE:72e478476d7465f83755,draft:v2:iTE:72e478476d7465f83755,merged_explicitly_reviewed,state_structure,preserved_source_model_role,O-2(-) ions vacancy
iTE:P0852:n1,iTE,P0852,concept:v2:iTE:72e478476d7465f83755,draft:v2:iTE:72e478476d7465f83755,merged_explicitly_reviewed,state_structure,preserved_source_model_role,oxygen vacancies
iTE:P1187:n1,iTE,P1187,concept:v2:iTE:72e478476d7465f83755,draft:v2:iTE:72e478476d7465f83755,merged_explicitly_reviewed,state_structure,preserved_source_model_role,O vacancies
iTE:P1725:n2,iTE,P1725,concept:v2:iTE:72e478476d7465f83755,draft:v2:iTE:72e478476d7465f83755,merged_explicitly_reviewed,state_structure,preserved_source_model_role,oxygen vacancies
iTE:P0334:n2,iTE,P0334,concept:v2:iTE:72e5daaf7f5c96d5c2a7,draft:v2:iTE:72e5daaf7f5c96d5c2a7,retained_singleton,descriptor,preserved_source_model_role,octanol-water partition coefficient of ions
iTE:P1833:n1,iTE,P1833,concept:v2:iTE:73099d74e2cab537b286,draft:v2:iTE:73099d74e2cab537b286,retained_singleton,mechanism_process,preserved_source_model_role,hopping of electrons between Ti4+ and Ti3+
iTE:P0466:n2,iTE,P0466,concept:v2:iTE:731d046c1cc8a5e816f3,draft:v2:iTE:731d046c1cc8a5e816f3,retained_singleton,state_structure,preserved_source_model_role,pi-pi* stacking
iTE:P1968:n1,iTE,P1968,concept:v2:iTE:73392443bb8f72739dec,draft:v2:iTE:73392443bb8f72739dec,retained_singleton,state_structure,preserved_source_model_role,induced anti-site defects
iTE:P0547:n2,iTE,P0547,concept:v2:iTE:733aa217903bf7ba5d8d,draft:v2:iTE:733aa217903bf7ba5d8d,retained_singleton,mechanism_process,preserved_source_model_role,electrokinetic ion transport
iTE:P0744:n1,iTE,P0744,concept:v2:iTE:734e950246f218658ea2,draft:v2:iTE:734e950246f218658ea2,retained_singleton,state_structure,preserved_source_model_role,vertically aligned nanoscaleconfinements
iTE:P1851:n1,iTE,P1851,concept:v2:iTE:735a83fedf62780017a0,draft:v2:iTE:735a83fedf62780017a0,retained_singleton,state_structure,preserved_source_model_role,edge-on orientation
iTE:P1742:n2,iTE,P1742,concept:v2:iTE:7365656eef7d9308f41c,draft:v2:iTE:7365656eef7d9308f41c,retained_singleton,interaction,preserved_source_model_role,covalent character between Ta and O
iTE:P1738:n1,iTE,P1738,concept:v2:iTE:736920b018f9b6489261,draft:v2:iTE:736920b018f9b6489261,retained_singleton,material_entity,preserved_source_model_role,Hydrogen
iTE:P0369:n1,iTE,P0369,concept:v2:iTE:736daac1cbd3b14c0b24,draft:v2:iTE:736daac1cbd3b14c0b24,retained_singleton,quantity,astra_completion,porosity and pore connectivity
iTE:P1078:n2,iTE,P1078,concept:v2:iTE:7372327779693877c0d8,draft:v2:iTE:7372327779693877c0d8,retained_singleton,quantity,preserved_source_model_role,number of carriers per unit cell
iTE:P1391:n1,iTE,P1391,concept:v2:iTE:73db8f52ff68a021197b,draft:v2:iTE:73db8f52ff68a021197b,retained_singleton,mechanism_process,preserved_source_model_role,filtration of low-energy carriers at the CuO potential barriers
iTE:P1708:n3,iTE,P1708,concept:v2:iTE:73fa73bcd942b822eb9d,draft:v2:iTE:73fa73bcd942b822eb9d,retained_singleton,quantity,preserved_source_model_role,activation energies
iTE:P1720:n1,iTE,P1720,concept:v2:iTE:7420a3cedd2eb1c1f5e9,draft:v2:iTE:7420a3cedd2eb1c1f5e9,retained_singleton,quantity,preserved_source_model_role,electron density and Poisson's ratio
iTE:P1076:n1,iTE,P1076,concept:v2:iTE:7454f934b22034e2ca94,draft:v2:iTE:7454f934b22034e2ca94,merged_explicitly_reviewed,design_strategy,preserved_source_model_role,Ln substitution for Ca
iTE:P1755:n1,iTE,P1755,concept:v2:iTE:7454f934b22034e2ca94,draft:v2:iTE:7454f934b22034e2ca94,merged_explicitly_reviewed,design_strategy,preserved_source_model_role,substitutions of Ln(3+) for Ca2+
iTE:P0917:n1,iTE,P0917,concept:v2:iTE:745d59e1feaba907a136,draft:v2:iTE:745d59e1feaba907a136,retained_singleton,state_structure,preserved_source_model_role,disorder
iTE:P0353:n4,iTE,P0353,concept:v2:iTE:747c59ef6bb5ece12a64,draft:v2:iTE:747c59ef6bb5ece12a64,retained_singleton,mechanism_process,preserved_source_model_role,persistent ionic transport
iTE:P0347:n3,iTE,P0347,concept:v2:iTE:7481dd8065ef757d1188,draft:v2:iTE:7481dd8065ef757d1188,retained_singleton,state_structure,preserved_source_model_role,spatially confined fixed anions
iTE:P1507:n2,iTE,P1507,concept:v2:iTE:748a9f1608f05d4628b6,draft:v2:iTE:748a9f1608f05d4628b6,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,transition from predominantly electronic conduction to ionic one
iTE:P1790:n2,iTE,P1790,concept:v2:iTE:748a9f1608f05d4628b6,draft:v2:iTE:748a9f1608f05d4628b6,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,dominant conduction mechanism changed from electron to ionic
iTE:P1210:n1,iTE,P1210,concept:v2:iTE:74949144884f2305c44e,draft:v2:iTE:74949144884f2305c44e,retained_singleton,material_entity,preserved_source_model_role,"small, symmetrical and not branched cations and anions"
iTE:P0362:n3,iTE,P0362,concept:v2:iTE:74dfeabf7ff4964f6685,draft:v2:iTE:74dfeabf7ff4964f6685,retained_singleton,quantity,preserved_source_model_role,diffusivity differences
iTE:P1325:n1,iTE,P1325,concept:v2:iTE:75067cbbdea830050aa5,draft:v2:iTE:75067cbbdea830050aa5,retained_singleton,material_entity,preserved_source_model_role,highly conductive porous Fe3O4@RGO/PEDOT:PSS hybrid
iTE:P0520:n3,iTE,P0520,concept:v2:iTE:7527a7faee4d4647a95c,draft:v2:iTE:7527a7faee4d4647a95c,retained_singleton,performance_function,preserved_source_model_role,thermoelectric properties of ionogels
iTE:P0400:n3,iTE,P0400,concept:v2:iTE:7535d75469c5785e9571,draft:v2:iTE:7535d75469c5785e9571,retained_singleton,performance_function,preserved_source_model_role,negative sign of the S-eff
iTE:P0549:n1,iTE,P0549,concept:v2:iTE:7547154a175fe319b4c5,draft:v2:iTE:7547154a175fe319b4c5,retained_singleton,mechanism_process,preserved_source_model_role,Seebeck effect
iTE:P0894:n2,iTE,P0894,concept:v2:iTE:754e48d36d5ee6a3e0d2,draft:v2:iTE:754e48d36d5ee6a3e0d2,retained_singleton,mechanism_process,preserved_source_model_role,scattering phonons of various wavelengths
iTE:P1125:n1,iTE,P1125,concept:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:754e851f0589a11c0be4,merged_explicitly_reviewed,condition,preserved_source_model_role,pressure
iTE:P1140:n1,iTE,P1140,concept:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:754e851f0589a11c0be4,merged_explicitly_reviewed,condition,preserved_source_model_role,pressure
iTE:P1142:n1,iTE,P1142,concept:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:754e851f0589a11c0be4,merged_explicitly_reviewed,condition,preserved_source_model_role,external pressure
iTE:P1587:n1,iTE,P1587,concept:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:754e851f0589a11c0be4,merged_explicitly_reviewed,condition,preserved_source_model_role,Pressure
iTE:P1761:n1,iTE,P1761,concept:v2:iTE:754e851f0589a11c0be4,draft:v2:iTE:754e851f0589a11c0be4,merged_explicitly_reviewed,condition,preserved_source_model_role,induced pressure
iTE:P1642:n2,iTE,P1642,concept:v2:iTE:758cdb06c4c61b12f907,draft:v2:iTE:758cdb06c4c61b12f907,retained_singleton,quantity,preserved_source_model_role,percolation threshold
iTE:P1537:n2,iTE,P1537,concept:v2:iTE:758f820054b8e147fad2,draft:v2:iTE:758f820054b8e147fad2,retained_singleton,quantity,preserved_source_model_role,semiconducting behavior of the electrical resistivity
iTE:P0518:n2,iTE,P0518,concept:v2:iTE:75982282773c3b3a3e50,draft:v2:iTE:75982282773c3b3a3e50,retained_singleton,mechanism_process,preserved_source_model_role,efficient energy dissipation
iTE:P0599:n3,iTE,P0599,concept:v2:iTE:75cc99efde75bac620c0,draft:v2:iTE:75cc99efde75bac620c0,retained_singleton,performance_function,preserved_source_model_role,tensile strength
iTE:P1556:n3,iTE,P1556,concept:v2:iTE:76028ef4c2e8e896fbf0,draft:v2:iTE:76028ef4c2e8e896fbf0,retained_singleton,state_structure,preserved_source_model_role,anion disorder
iTE:P1358:n2,iTE,P1358,concept:v2:iTE:760aed6544c91f0d4689,draft:v2:iTE:760aed6544c91f0d4689,retained_singleton,interaction,preserved_source_model_role,highly ionic
iTE:P1872:n1,iTE,P1872,concept:v2:iTE:762d0914870aee813b5b,draft:v2:iTE:762d0914870aee813b5b,retained_singleton,mechanism_process,preserved_source_model_role,Light-induced phase transitions in the hydrogel
iTE:P1404:n1,iTE,P1404,concept:v2:iTE:763b1abe6c5510099e84,draft:v2:iTE:763b1abe6c5510099e84,retained_singleton,state_structure,preserved_source_model_role,immobilized anionic sites
iTE:P1965:n1,iTE,P1965,concept:v2:iTE:76594d96603881f2e304,draft:v2:iTE:76594d96603881f2e304,retained_singleton,design_strategy,preserved_source_model_role,substituting As by Sb
iTE:P1906:n2,iTE,P1906,concept:v2:iTE:76733ff1793c18f471bb,draft:v2:iTE:76733ff1793c18f471bb,retained_singleton,quantity,preserved_source_model_role,highest thermal conductivity of 172 Wm(-1)K(-1) at 300 K
iTE:P1263:n1,iTE,P1263,concept:v2:iTE:7687c3db217b58bc6687,draft:v2:iTE:7687c3db217b58bc6687,retained_singleton,material_entity,preserved_source_model_role,GdmCl
iTE:P0987:n2,iTE,P0987,concept:v2:iTE:76a97533c8673d8548c3,draft:v2:iTE:76a97533c8673d8548c3,retained_singleton,mechanism_process,preserved_source_model_role,energy conduction mechanism
iTE:P0843:n2,iTE,P0843,concept:v2:iTE:76ac05e3649df87dccc1,draft:v2:iTE:76ac05e3649df87dccc1,retained_singleton,interaction,preserved_source_model_role,weakened bonds
iTE:P1804:n2,iTE,P1804,concept:v2:iTE:76b8c171be2c0c95e2a4,draft:v2:iTE:76b8c171be2c0c95e2a4,retained_singleton,performance_function,preserved_source_model_role,perovskite structure more stable
iTE:P0348:n1,iTE,P0348,concept:v2:iTE:76e018247d2c942acd98,draft:v2:iTE:76e018247d2c942acd98,retained_singleton,design_strategy,preserved_source_model_role,cross-linking and amine functionalization
iTE:P1567:n2,iTE,P1567,concept:v2:iTE:76e561e6999d39e871cd,draft:v2:iTE:76e561e6999d39e871cd,retained_singleton,quantity,preserved_source_model_role,velocity of the transverse acoustic phonons
iTE:P1972:n2,iTE,P1972,concept:v2:iTE:76ef6ffac73e9ba0f1b4,draft:v2:iTE:76ef6ffac73e9ba0f1b4,retained_singleton,quantity,preserved_source_model_role,steeper decline in Tc parameters and mobile hole carrier concentration
iTE:P0617:n1,iTE,P0617,concept:v2:iTE:76f779b7648755a2dd8f,draft:v2:iTE:76f779b7648755a2dd8f,retained_singleton,interaction,preserved_source_model_role,interactions between quaternary ammonium cations and cellulose
iTE:P1842:n2,iTE,P1842,concept:v2:iTE:77003a32d043613ce244,draft:v2:iTE:77003a32d043613ce244,retained_singleton,mechanism_process,preserved_source_model_role,creation of electron-hole pair
iTE:P1791:n2,iTE,P1791,concept:v2:iTE:7711bbbba301a38e1d21,draft:v2:iTE:7711bbbba301a38e1d21,retained_singleton,performance_function,preserved_source_model_role,-213.9 mu V/K
iTE:P0932:n4,iTE,P0932,concept:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:772cd6e08ec2b5a1194b,merged_explicitly_reviewed,quantity,preserved_source_model_role,reduction of charge carriers
iTE:P1043:n1,iTE,P1043,concept:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:772cd6e08ec2b5a1194b,merged_explicitly_reviewed,quantity,preserved_source_model_role,decrease in carrier concentration
iTE:P1127:n1,iTE,P1127,concept:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:772cd6e08ec2b5a1194b,merged_explicitly_reviewed,quantity,preserved_source_model_role,decrease in carrier concentration
iTE:P1138:n2,iTE,P1138,concept:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:772cd6e08ec2b5a1194b,merged_explicitly_reviewed,quantity,preserved_source_model_role,reduced carrier concentrations
iTE:P1539:n2,iTE,P1539,concept:v2:iTE:772cd6e08ec2b5a1194b,draft:v2:iTE:772cd6e08ec2b5a1194b,merged_explicitly_reviewed,quantity,preserved_source_model_role,decrement in the carrier concentration
iTE:P0378:n4,iTE,P0378,concept:v2:iTE:776380df6e4e7dd06d72,draft:v2:iTE:776380df6e4e7dd06d72,retained_singleton,state_structure,preserved_source_model_role,ionic interaction sites
iTE:P0384:n1,iTE,P0384,concept:v2:iTE:77a6a08cc8b033cc92f9,draft:v2:iTE:77a6a08cc8b033cc92f9,retained_singleton,material_entity,preserved_source_model_role,IL
iTE:P1537:n1,iTE,P1537,concept:v2:iTE:77ed6ae9e70acb923f58,draft:v2:iTE:77ed6ae9e70acb923f58,retained_singleton,mechanism_process,preserved_source_model_role,thermal excitation of electrons from the valence band to the impurity band
iTE:P1408:n1,iTE,P1408,concept:v2:iTE:77f24003cc773b15ad31,draft:v2:iTE:77f24003cc773b15ad31,retained_singleton,interaction,preserved_source_model_role,interaction between the polymer network and ES
iTE:P0981:n2,iTE,P0981,concept:v2:iTE:77f9cf6be9747cb4fbcd,draft:v2:iTE:77f9cf6be9747cb4fbcd,merged_explicitly_reviewed,quantity,preserved_source_model_role,entropy difference between the redox couples of FeCN4-/3-
iTE:P1263:n3,iTE,P1263,concept:v2:iTE:77f9cf6be9747cb4fbcd,draft:v2:iTE:77f9cf6be9747cb4fbcd,merged_explicitly_reviewed,quantity,preserved_source_model_role,entropy differences between redox couples
iTE:P1614:n2,iTE,P1614,concept:v2:iTE:77f9cf6be9747cb4fbcd,draft:v2:iTE:77f9cf6be9747cb4fbcd,merged_explicitly_reviewed,quantity,preserved_source_model_role,entropy difference of the [Fe(CN)6 4-/Fe(CN)6 3-] redox couple
iTE:P1673:n2,iTE,P1673,concept:v2:iTE:7844fa6cce2533fdabee,draft:v2:iTE:7844fa6cce2533fdabee,retained_singleton,quantity,preserved_source_model_role,static structure factors
iTE:P1853:n1,iTE,P1853,concept:v2:iTE:784ed2f9ca246f6cc907,draft:v2:iTE:784ed2f9ca246f6cc907,retained_singleton,quantity,preserved_source_model_role,decreases in structural distortions such as variance of sizes and local strains
iTE:P0354:n3,iTE,P0354,concept:v2:iTE:7852c01c5cfaf18549f6,draft:v2:iTE:7852c01c5cfaf18549f6,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,migration
iTE:P0580:n3,iTE,P0580,concept:v2:iTE:7852c01c5cfaf18549f6,draft:v2:iTE:7852c01c5cfaf18549f6,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,ion migration
iTE:P1080:n2,iTE,P1080,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,hole density
iTE:P1161:n2,iTE,P1161,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,concentration of electron holes
iTE:P1313:n1,iTE,P1313,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,hole concentration
iTE:P1388:n2,iTE,P1388,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,concentration of holes
iTE:P1612:n4,iTE,P1612,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,hole carrier concentration
iTE:P1657:n2,iTE,P1657,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,density of holes
iTE:P1755:n2,iTE,P1755,concept:v2:iTE:78600ac1a0eae19b5db9,draft:v2:iTE:78600ac1a0eae19b5db9,merged_explicitly_reviewed,quantity,preserved_source_model_role,hole concentration
iTE:P1940:n1,iTE,P1940,concept:v2:iTE:78908d86687827c45e01,draft:v2:iTE:78908d86687827c45e01,retained_singleton,design_strategy,preserved_source_model_role,Fe substitution
iTE:P0467:n3,iTE,P0467,concept:v2:iTE:78b868a9313a140840cd,draft:v2:iTE:78b868a9313a140840cd,merged_explicitly_reviewed,quantity,preserved_source_model_role,mobility difference between cations and anions
iTE:P0497:n5,iTE,P0497,concept:v2:iTE:78b868a9313a140840cd,draft:v2:iTE:78b868a9313a140840cd,merged_explicitly_reviewed,quantity,preserved_source_model_role,difference in mobility between anions and cations
iTE:P0520:n2,iTE,P0520,concept:v2:iTE:78b868a9313a140840cd,draft:v2:iTE:78b868a9313a140840cd,merged_explicitly_reviewed,quantity,preserved_source_model_role,mobility difference between anions and cations
iTE:P0928:n3,iTE,P0928,concept:v2:iTE:78b868a9313a140840cd,draft:v2:iTE:78b868a9313a140840cd,merged_explicitly_reviewed,quantity,preserved_source_model_role,cation-anion mobility disparity
iTE:P1316:n1,iTE,P1316,concept:v2:iTE:78c8d5838863df87536e,draft:v2:iTE:78c8d5838863df87536e,retained_singleton,interaction,preserved_source_model_role,repulsive interactions with ion species
iTE:P1127:n2,iTE,P1127,concept:v2:iTE:78f84f6971c4b6bbf4b9,draft:v2:iTE:78f84f6971c4b6bbf4b9,merged_explicitly_reviewed,quantity,preserved_source_model_role,increase in resistivity
iTE:P1283:n2,iTE,P1283,concept:v2:iTE:78f84f6971c4b6bbf4b9,draft:v2:iTE:78f84f6971c4b6bbf4b9,merged_explicitly_reviewed,quantity,preserved_source_model_role,increased resistivity
iTE:P1705:n2,iTE,P1705,concept:v2:iTE:7901ba14eca61e30fa8f,draft:v2:iTE:7901ba14eca61e30fa8f,retained_singleton,performance_function,preserved_source_model_role,electrical performance
iTE:P0391:n1,iTE,P0391,concept:v2:iTE:790d4f6cfcc77053e1e2,draft:v2:iTE:790d4f6cfcc77053e1e2,retained_singleton,material_entity,preserved_source_model_role,BF4--based MADQUAT and PF6--based PDADMAC
