concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label
C3002C089A5,CC5968B917E,ionic thermodiffusion (Soret effect),convection and mass transport,transport_mechanism,transport_mechanism,0.32778722047805786,31,5,5,31,74,8,8,74,0.10810810810810811,40,0,40,6.0,-1.0,25,25,4,0.125,1.535904905037741,155,1,1,1,0,0,1,24,15,39,1,2024,2025-2025,0
C3002C089A5,CE4B0E242E7,ionic thermodiffusion (Soret effect),interfacial charge transfer,transport_mechanism,electrode_interface,0.1989295780658722,31,12,12,31,74,30,30,74,0.40540540540540543,40,15,55,6.0,3.6666666666666665,25,31,7,0.19444444444444445,2.9556194484174028,372,1,1,0,0,0,1,24,7,31,1,2024,2025-2025,0
C3002C089A5,CEA29EF1A99,ionic thermodiffusion (Soret effect),thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.31740042567253113,31,7,7,31,74,17,17,74,0.22972972972972974,40,9,49,6.0,2.3333333333333335,25,11,5,0.15151515151515152,2.178884575034457,217,1,1,0,0,0,1,24,13,37,1,2024,2025-2025,0
C3002C089A5,CF4A6A0344F,ionic thermodiffusion (Soret effect),ion migration,transport_mechanism,transport_mechanism,0.555216372013092,31,15,15,31,74,26,26,74,0.35135135135135137,40,13,53,6.0,2.3333333333333335,25,31,12,0.35294117647058826,4.6395005522736215,465,1,1,1,0,0,1,24,1,25,1,2024,2025-2025,1
C3002C089A5,CF69DD93A68,ionic thermodiffusion (Soret effect),selective ion transport,transport_mechanism,transport_mechanism,0.5532596707344055,31,6,6,31,74,2,2,74,0.02702702702702703,40,1,41,6.0,0.0,25,3,5,0.15625,1.701976741235788,186,1,1,1,0,0,1,24,0,24,0,2024,2025-2025,0
C41DA9D5B12,C45C8AAD12E,convection-resolved resistance decomposition,charge-transfer resistance engineering,transport_mechanism,electrode_interface,0.43727993965148926,4,12,4,12,4,28,4,28,0.14285714285714285,2,13,15,0.3333333333333333,2.6666666666666665,11,30,2,0.14285714285714285,0.693636280601807,48,1,1,0,0,0,1,1,10,11,1,2024,2025-2025,0
C41DA9D5B12,CB56BB4DDB0,convection-resolved resistance decomposition,carbon-electrode redox interface,transport_mechanism,electrode_interface,0.22548499703407288,4,3,3,4,4,8,4,8,0.5,2,4,6,0.3333333333333333,0.6666666666666666,11,11,1,0.16666666666666666,0.29120667621996243,12,1,1,0,0,0,1,1,10,11,1,2024,2025-2025,0
C41DA9D5B12,CE4B0E242E7,convection-resolved resistance decomposition,interfacial charge transfer,transport_mechanism,electrode_interface,0.29771888256073,4,12,4,12,4,30,4,30,0.13333333333333333,2,15,17,0.3333333333333333,3.6666666666666665,11,31,2,0.14285714285714285,0.693636280601807,48,1,1,0,0,0,1,1,7,8,1,2024,2025-2025,0
C45C8AAD12E,C46747A02A1,charge-transfer resistance engineering,ion-pairing and complexation,electrode_interface,solvation_entropy,0.22788813710212708,12,25,12,25,28,28,28,28,1.0,13,16,29,2.6666666666666665,4.0,30,13,5,0.15625,1.73391278995009,300,1,1,0,0,0,1,10,10,20,1,2024,2025-2025,0
C45C8AAD12E,C78D65254F9,charge-transfer resistance engineering,phase transition,electrode_interface,phase_or_species_transition,0.10874047875404358,12,23,12,23,28,72,28,72,0.3888888888888889,13,30,43,2.6666666666666665,4.333333333333333,30,21,4,0.12903225806451613,1.3649775081038538,276,1,1,0,0,0,1,10,15,25,1,2024,2025-2025,0
C45C8AAD12E,C98C1040415,charge-transfer resistance engineering,cation transport,electrode_interface,transport_mechanism,0.38296011090278625,12,8,8,12,28,4,4,28,0.14285714285714285,13,4,17,2.6666666666666665,1.3333333333333333,30,2,2,0.1111111111111111,0.693636280601807,96,1,1,0,0,0,1,10,0,10,0,2024,2025-2025,0
C45C8AAD12E,CD486BA800F,charge-transfer resistance engineering,host-guest complexation,electrode_interface,solvation_entropy,0.25217893719673157,12,2,2,12,28,2,2,28,0.07142857142857142,13,0,13,2.6666666666666665,0.0,30,21,1,0.07692307692307693,0.40242960438184466,24,1,1,0,0,0,1,10,3,13,1,2024,2025-2025,0
C46747A02A1,C46A965349B,ion-pairing and complexation,anion transport,solvation_entropy,transport_mechanism,0.26393207907676697,25,6,6,25,28,2,2,28,0.07142857142857142,16,1,17,4.0,0.0,13,4,4,0.14814814814814814,1.7603819013860105,150,1,1,0,0,0,1,10,0,10,0,2024,2025-2025,0
C46747A02A1,C58F3B85353,ion-pairing and complexation,thermoresponsive micellization p/n conversion,solvation_entropy,phase_or_species_transition,0.28562530875205994,25,5,5,25,28,3,3,28,0.10714285714285714,16,2,18,4.0,0.6666666666666666,13,7,4,0.15384615384615385,1.4945188442921873,125,1,1,0,0,0,1,10,2,12,1,2024,2025-2025,0
C46747A02A1,C5E47CC0A62,ion-pairing and complexation,Hofmeister/chaotropic effect,solvation_entropy,gel_microstructure,0.3616507053375244,25,8,8,25,28,5,5,28,0.17857142857142858,16,3,19,4.0,0.6666666666666666,13,6,5,0.17857142857142858,1.797998813956339,200,1,1,0,0,0,1,10,4,14,1,2024,2025-2025,0
C46747A02A1,C7932B1CE8C,ion-pairing and complexation,chaotropic polymer-water disruption,solvation_entropy,gel_microstructure,0.16407011449337006,25,16,16,25,28,15,15,28,0.5357142857142857,16,12,28,4.0,3.3333333333333335,13,6,12,0.41379310344827586,4.413782695544336,400,1,1,0,0,0,1,10,10,20,1,2024,2025-2025,0
C46747A02A1,C845F498233,ion-pairing and complexation,ion-dipole interaction,solvation_entropy,solvation_entropy,0.7289670705795288,25,14,14,25,28,8,8,28,0.2857142857142857,16,7,23,4.0,2.0,13,5,10,0.3448275862068966,3.5799125635956575,350,1,1,1,0,0,1,10,1,11,1,2024,2025-2025,0
C46747A02A1,CE4B0E242E7,ion-pairing and complexation,interfacial charge transfer,solvation_entropy,electrode_interface,0.2749038338661194,25,12,12,25,28,30,28,30,0.9333333333333333,16,15,31,4.0,3.6666666666666665,13,31,5,0.15625,1.73391278995009,300,1,1,0,0,0,1,10,7,17,1,2024,2025-2025,0
C46747A02A1,CE6FC512ED2,ion-pairing and complexation,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,0.18019714951515198,25,17,17,25,28,20,20,28,0.7142857142857143,16,18,34,4.0,5.333333333333333,13,5,10,0.3125,3.4588187147667697,425,1,1,0,0,0,1,10,4,14,1,2024,2025-2025,0
C46747A02A1,CF203EF8121,ion-pairing and complexation,Eastman entropy of transfer,solvation_entropy,solvation_entropy,0.6262979507446289,25,9,9,25,28,10,10,28,0.35714285714285715,16,5,21,4.0,1.0,13,7,6,0.21428571428571427,2.7759145254034134,225,1,1,1,0,0,1,10,2,12,1,2024,2025-2025,0
C46747A02A1,CF4A6A0344F,ion-pairing and complexation,ion migration,solvation_entropy,transport_mechanism,0.3762948513031006,25,15,15,25,28,26,26,28,0.9285714285714286,16,13,29,4.0,2.3333333333333335,13,31,9,0.2903225806451613,3.3391978895410963,375,1,1,0,0,0,1,10,1,11,1,2024,2025-2025,1
C46747A02A1,CF69DD93A68,ion-pairing and complexation,selective ion transport,solvation_entropy,transport_mechanism,0.4519502520561218,25,6,6,25,28,2,2,28,0.07142857142857142,16,1,17,4.0,0.0,13,3,5,0.19230769230769232,1.6825159501759446,150,1,1,0,0,0,1,10,0,10,0,2024,2025-2025,0
C46A965349B,CA8C62A4868,anion transport,redox reaction entropy,transport_mechanism,solvation_entropy,0.2661445736885071,6,15,6,15,2,10,2,10,0.2,1,5,6,0.0,1.0,4,10,4,0.23529411764705882,1.7017799955969612,90,1,1,0,0,0,1,0,18,18,0,2024,2025-2025,0
C46A965349B,CC3BA67827F,anion transport,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.5977236032485962,6,15,6,15,2,36,2,36,0.05555555555555555,1,15,16,0.0,2.6666666666666665,4,31,1,0.05,0.31465798044412485,90,1,1,1,0,0,1,0,0,0,0,2024,2025-2025,0
C46A965349B,CF203EF8121,anion transport,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.36479899287223816,6,9,6,9,2,10,2,10,0.2,1,5,6,0.0,1.0,4,7,4,0.36363636363636365,1.6159297553523977,54,1,1,0,0,0,1,0,2,2,0,2024,2025-2025,0
C539540C36B,C5CE88E5AD7,nanochannel-confined ion transport,thermal migration,transport_mechanism,transport_mechanism,0.38494664430618286,14,1,1,14,15,3,3,15,0.2,12,3,15,3.3333333333333335,1.0,6,1,0,0.0,0.0,14,1,1,1,0,0,1,2,0,2,0,2024,2025-2025,0
C539540C36B,C845F498233,nanochannel-confined ion transport,ion-dipole interaction,transport_mechanism,solvation_entropy,0.37382081151008606,14,14,14,14,15,8,8,15,0.5333333333333333,12,7,19,3.3333333333333335,2.0,6,5,7,0.3333333333333333,2.7171789752610063,196,1,1,0,0,0,1,2,1,3,1,2024,2025-2025,0
C539540C36B,C8AD5B453CC,nanochannel-confined ion transport,ion diffusion,transport_mechanism,transport_mechanism,0.737205445766449,14,20,14,20,15,28,15,28,0.5357142857142857,12,13,25,3.3333333333333335,1.3333333333333333,6,25,7,0.25925925925925924,2.8208958620446727,280,1,1,1,0,0,1,2,4,6,1,2024,2025-2025,0
C539540C36B,CEA29EF1A99,nanochannel-confined ion transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.14455559849739075,14,7,7,14,15,17,15,17,0.8823529411764706,12,9,21,3.3333333333333335,2.3333333333333335,6,11,3,0.16666666666666666,0.9889347880418686,98,1,1,0,0,0,1,2,13,15,1,2024,2025-2025,0
C539540C36B,CF4A6A0344F,nanochannel-confined ion transport,ion migration,transport_mechanism,transport_mechanism,0.7316980957984924,14,15,14,15,15,26,15,26,0.5769230769230769,12,13,25,3.3333333333333335,2.3333333333333335,6,31,8,0.38095238095238093,3.0678404237375227,210,1,1,1,0,0,1,2,1,3,1,2024,2025-2025,0
C539540C36B,CF69DD93A68,nanochannel-confined ion transport,selective ion transport,transport_mechanism,transport_mechanism,0.7611767053604126,14,6,6,14,15,2,2,15,0.13333333333333333,12,1,13,3.3333333333333335,0.0,6,3,5,0.3333333333333333,1.6142602357657994,84,1,1,1,0,0,1,2,0,2,0,2024,2025-2025,0
C555F4672C1,C6C09287FDB,configurational-entropy modulation,high-entropy redox/ion coupling,phase_or_species_transition,solvation_entropy,0.6008002758026123,1,2,1,2,4,7,4,7,0.5714285714285714,1,5,6,-0.3333333333333333,1.0,6,4,0,0.0,0.0,2,1,1,0,0,0,1,1,3,4,1,2024,2025-2025,0
C58F3B85353,CA8C62A4868,thermoresponsive micellization p/n conversion,redox reaction entropy,phase_or_species_transition,solvation_entropy,0.25184065103530884,5,15,5,15,3,10,3,10,0.3,2,5,7,0.6666666666666666,1.0,7,10,4,0.25,1.4359169385031383,75,1,1,0,0,0,1,2,18,20,1,2024,2025-2025,0
C58F3B85353,CF203EF8121,thermoresponsive micellization p/n conversion,Eastman entropy of transfer,phase_or_species_transition,solvation_entropy,0.3077676296234131,5,9,5,9,3,10,3,10,0.3,2,5,7,0.6666666666666666,1.0,7,7,3,0.2727272727272727,0.9711435165686234,45,1,1,0,0,0,1,2,2,4,1,2024,2025-2025,0
C58F3B85353,CFBB5A400A1,thermoresponsive micellization p/n conversion,cation-anion thermodiffusion asymmetry,phase_or_species_transition,transport_mechanism,0.3866957426071167,5,14,5,14,3,21,3,21,0.14285714285714285,2,16,18,0.6666666666666666,4.0,7,8,3,0.1875,0.9711435165686234,70,1,1,0,0,0,1,2,8,10,1,2024,2025-2025,0
C5E47CC0A62,C845F498233,Hofmeister/chaotropic effect,ion-dipole interaction,gel_microstructure,solvation_entropy,0.33552786707878113,8,14,8,14,5,8,5,8,0.625,3,7,10,0.6666666666666666,2.0,6,5,5,0.29411764705882354,1.8413720734403265,112,1,1,0,0,0,1,4,1,5,1,2024,2025-2025,0
C5E47CC0A62,CBFAB31D6E6,Hofmeister/chaotropic effect,electrostatic interaction,gel_microstructure,solvation_entropy,0.32156914472579956,8,8,8,8,5,11,5,11,0.45454545454545453,3,8,11,0.6666666666666666,2.3333333333333335,6,9,2,0.14285714285714285,0.7073819204430023,64,1,1,0,0,0,1,4,1,5,1,2024,2025-2025,0
C5E63317596,CB25BC3FC14,hierarchical porous electrode interface,double/interpenetrating network,electrode_interface,gel_microstructure,0.3161391615867615,8,17,8,17,2,10,2,10,0.2,2,10,12,0.6666666666666666,3.3333333333333335,2,2,4,0.19047619047619047,1.5679842279221106,136,1,1,0,0,0,1,4,4,8,1,2024,2025-2025,0
C5E63317596,CC028ABF9C6,hierarchical porous electrode interface,anti-freezing organohydrogel design,electrode_interface,gel_microstructure,0.19471560418605804,8,21,8,21,2,34,2,34,0.058823529411764705,2,24,26,0.6666666666666666,6.666666666666667,2,17,4,0.16,1.5924816130338206,168,1,1,0,0,0,1,4,17,21,1,2024,2025-2025,0
C5E63317596,CE6FC512ED2,hierarchical porous electrode interface,dynamic crosslinked gel network,electrode_interface,gel_microstructure,0.22411268949508667,8,17,8,17,2,20,2,20,0.1,2,18,20,0.6666666666666666,5.333333333333333,2,5,4,0.19047619047619047,1.5679842279221106,136,1,1,0,0,0,1,4,4,8,1,2024,2025-2025,0
C78D65254F9,C845F498233,phase transition,ion-dipole interaction,phase_or_species_transition,solvation_entropy,0.2121586799621582,23,14,14,23,72,8,8,72,0.1111111111111111,30,7,37,4.333333333333333,2.0,21,5,7,0.23333333333333334,2.415021708635224,322,1,1,0,0,0,1,15,1,16,1,2024,2025-2025,0
C78D65254F9,C9516FFBFC5,phase transition,volume phase transition,phase_or_species_transition,phase_or_species_transition,0.8917372226715088,23,3,3,23,72,2,2,72,0.027777777777777776,30,1,31,4.333333333333333,0.0,21,3,2,0.08333333333333333,1.2795085996956923,69,1,1,1,0,0,1,15,0,15,0,2024,2025-2025,0
C78D65254F9,CB56BB4DDB0,phase transition,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,0.16259057819843292,23,3,3,23,72,8,8,72,0.1111111111111111,30,4,34,4.333333333333333,0.6666666666666666,21,11,1,0.04,0.29120667621996243,69,1,1,0,0,0,1,15,10,25,1,2024,2025-2025,0
C78D65254F9,CBFAB31D6E6,phase transition,electrostatic interaction,phase_or_species_transition,solvation_entropy,0.20959270000457764,23,8,8,23,72,11,11,72,0.1527777777777778,30,8,38,4.333333333333333,2.3333333333333335,21,9,4,0.14814814814814814,1.3132465771070896,184,1,1,0,0,0,1,15,1,16,1,2024,2025-2025,0
C78D65254F9,CC3BA67827F,phase transition,ionic-electronic coupling,phase_or_species_transition,transport_mechanism,0.14667001366615295,23,15,15,23,72,36,36,72,0.5,30,15,45,4.333333333333333,2.6666666666666665,21,31,9,0.3103448275862069,3.3199724497504195,345,1,1,0,0,0,1,15,0,15,0,2024,2025-2025,0
C78D65254F9,CC5968B917E,phase transition,convection and mass transport,phase_or_species_transition,transport_mechanism,0.21482259035110474,23,5,5,23,72,8,8,72,0.1111111111111111,30,0,30,4.333333333333333,-1.0,21,25,2,0.07692307692307693,0.6604760492888175,115,1,1,0,0,0,1,15,15,30,1,2024,2025-2025,0
C78D65254F9,CE4B0E242E7,phase transition,interfacial charge transfer,phase_or_species_transition,electrode_interface,0.15270546078681946,23,12,12,23,72,30,30,72,0.4166666666666667,30,15,45,4.333333333333333,3.6666666666666665,21,31,4,0.12903225806451613,1.3649775081038538,276,1,1,0,0,0,1,15,7,22,1,2024,2025-2025,0
C78D65254F9,CE6FC512ED2,phase transition,dynamic crosslinked gel network,phase_or_species_transition,gel_microstructure,0.1266450583934784,23,17,17,23,72,20,20,72,0.2777777777777778,30,18,48,4.333333333333333,5.333333333333333,21,5,9,0.2903225806451613,3.0802296242994376,391,1,1,0,0,0,1,15,4,19,1,2024,2025-2025,0
C78D65254F9,CF4A6A0344F,phase transition,ion migration,phase_or_species_transition,transport_mechanism,0.19312822818756104,23,15,15,23,72,26,26,72,0.3611111111111111,30,13,43,4.333333333333333,2.3333333333333335,21,31,7,0.22580645161290322,2.481114702000311,345,1,1,0,0,0,1,15,1,16,1,2024,2025-2025,0
C7932B1CE8C,C845F498233,chaotropic polymer-water disruption,ion-dipole interaction,gel_microstructure,solvation_entropy,0.1857403963804245,16,14,14,16,15,8,8,15,0.5333333333333333,12,7,19,3.3333333333333335,2.0,6,5,7,0.30434782608695654,2.420371170577507,224,1,1,0,0,0,1,10,1,11,1,2024,2025-2025,0
C7932B1CE8C,C8AD5B453CC,chaotropic polymer-water disruption,ion diffusion,gel_microstructure,transport_mechanism,0.17310068011283875,16,20,16,20,15,28,15,28,0.5357142857142857,12,13,25,3.3333333333333335,1.3333333333333333,6,25,9,0.3333333333333333,3.128025139817659,320,1,1,0,0,0,1,10,4,14,1,2024,2025-2025,0
C7932B1CE8C,CB25BC3FC14,chaotropic polymer-water disruption,double/interpenetrating network,gel_microstructure,gel_microstructure,0.3435768783092499,16,17,16,17,15,10,10,15,0.6666666666666666,12,10,22,3.3333333333333335,3.3333333333333335,6,2,8,0.32,2.725963521793962,272,1,1,1,0,0,1,10,4,14,1,2024,2025-2025,0
C7932B1CE8C,CC3BA67827F,chaotropic polymer-water disruption,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.17311790585517883,16,15,15,16,15,36,15,36,0.4166666666666667,12,15,27,3.3333333333333335,2.6666666666666665,6,31,8,0.34782608695652173,2.713640785754187,240,1,1,0,0,0,1,10,0,10,0,2024,2025-2025,0
C7932B1CE8C,CE6FC512ED2,chaotropic polymer-water disruption,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,0.4072316586971283,16,17,16,17,15,20,15,20,0.75,12,18,30,3.3333333333333335,5.333333333333333,6,5,8,0.32,2.725963521793962,272,1,1,1,0,0,1,10,4,14,1,2024,2025-2025,0
C7932B1CE8C,CFBB5A400A1,chaotropic polymer-water disruption,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,0.12836217880249023,16,14,14,16,15,21,15,21,0.7142857142857143,12,16,28,3.3333333333333335,4.0,6,8,9,0.42857142857142855,3.0554650787287008,224,1,1,0,0,0,1,10,8,18,1,2024,2025-2025,0
C845F498233,C8AD5B453CC,ion-dipole interaction,ion diffusion,solvation_entropy,transport_mechanism,0.36093446612358093,14,20,14,20,8,28,8,28,0.2857142857142857,7,13,20,2.0,1.3333333333333333,5,25,9,0.36,3.2609835746918563,280,1,1,0,0,0,1,1,4,5,1,2024,2025-2025,0
C845F498233,C96681C9193,ion-dipole interaction,ion channels,solvation_entropy,transport_mechanism,0.37567049264907837,14,11,11,14,8,6,6,8,0.75,7,4,11,2.0,0.6666666666666666,5,5,6,0.3157894736842105,2.387863089306749,154,1,1,0,0,0,1,1,2,3,1,2024,2025-2025,0
C845F498233,CC028ABF9C6,ion-dipole interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,0.11702323704957962,14,21,14,21,8,34,8,34,0.23529411764705882,7,24,31,2.0,6.666666666666667,5,17,10,0.4,3.5808722666665367,294,1,1,0,0,0,1,1,17,18,1,2024,2025-2025,0
C872881EC3C,C9516FFBFC5,gel-confined redox transport,volume phase transition,gel_microstructure,phase_or_species_transition,0.18328934907913208,15,3,3,15,22,2,2,22,0.09090909090909091,18,1,19,4.666666666666667,0.0,4,3,2,0.125,1.2291682155306383,45,1,1,0,0,0,1,32,0,32,0,2024,2025-2025,0
C872881EC3C,C98C1040415,gel-confined redox transport,cation transport,gel_microstructure,transport_mechanism,0.39740699529647827,15,8,8,15,22,4,4,22,0.18181818181818182,18,4,22,4.666666666666667,1.3333333333333333,4,2,3,0.15,0.9726215388377747,120,1,1,0,0,0,1,32,0,32,0,2024,2025-2025,0
C8AD5B453CC,C96681C9193,ion diffusion,ion channels,transport_mechanism,transport_mechanism,0.7847216129302979,20,11,11,20,28,6,6,28,0.21428571428571427,13,4,17,1.3333333333333333,0.6666666666666666,25,5,7,0.2916666666666667,2.8608493491592704,220,1,1,1,0,0,1,4,2,6,1,2024,2025-2025,0
C8AD5B453CC,CB25BC3FC14,ion diffusion,double/interpenetrating network,transport_mechanism,gel_microstructure,0.15373817086219788,20,17,17,20,28,10,10,28,0.35714285714285715,13,10,23,1.3333333333333333,3.3333333333333335,25,2,8,0.27586206896551724,2.7706203527941136,340,1,1,0,0,0,1,4,4,8,1,2024,2025-2025,0
C8AD5B453CC,CBFAB31D6E6,ion diffusion,electrostatic interaction,transport_mechanism,solvation_entropy,0.2989199757575989,20,8,8,20,28,11,11,28,0.39285714285714285,13,8,21,1.3333333333333333,2.3333333333333335,25,9,4,0.16666666666666666,1.3132465771070896,160,1,1,0,0,0,1,4,1,5,1,2024,2025-2025,0
C8AD5B453CC,CC028ABF9C6,ion diffusion,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.020748447626829147,20,21,20,21,28,34,28,34,0.8235294117647058,13,24,37,1.3333333333333333,6.666666666666667,25,17,11,0.36666666666666664,4.104572407682687,420,1,1,0,0,0,1,4,17,21,1,2024,2025-2025,0
C8AD5B453CC,CC3BA67827F,ion diffusion,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.768731951713562,20,15,15,20,28,36,28,36,0.7777777777777778,13,15,28,1.3333333333333333,2.6666666666666665,25,31,12,0.5217391304347826,4.476601783086858,300,1,1,1,0,0,1,4,0,4,0,2024,2025-2025,0
C8AD5B453CC,CC5968B917E,ion diffusion,convection and mass transport,transport_mechanism,transport_mechanism,0.5085238218307495,20,5,5,20,28,8,8,28,0.2857142857142857,13,0,13,1.3333333333333333,-1.0,25,25,2,0.08695652173913043,0.6604760492888175,100,1,1,1,0,0,1,4,15,19,1,2024,2025-2025,0
C8AD5B453CC,CE2D00B183C,ion diffusion,redox-kinetics enhancement,transport_mechanism,electrode_interface,0.24267229437828064,20,3,3,20,28,4,4,28,0.14285714285714285,13,2,15,1.3333333333333333,0.3333333333333333,25,7,0,0.0,0.0,60,1,1,0,0,0,1,4,4,8,1,2024,2025-2025,0
C8AD5B453CC,CE6FC512ED2,ion diffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.12796111404895782,20,17,17,20,28,20,20,28,0.7142857142857143,13,18,31,1.3333333333333333,5.333333333333333,25,5,9,0.32142857142857145,3.139889725862969,340,1,1,0,0,0,1,4,4,8,1,2024,2025-2025,0
C8AD5B453CC,CF203EF8121,ion diffusion,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.46242058277130127,20,9,9,20,28,10,10,28,0.35714285714285715,13,5,18,1.3333333333333333,1.0,25,7,2,0.07407407407407407,0.6058646566640873,180,1,1,0,0,0,1,4,2,6,1,2024,2025-2025,0
